F61,F77,F88,F70,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
3,1593,330,3325,
3,1593,330,3325,
3,1593,330,3325,
2,1691,352,3423,
2,1691,352,3423,
44,2457,496,4189,
15,2454,496,4186,
1,5111,1026,6843,
24,4902,964,6634,
24,4902,964,6634,
77,6654,1344,8386,
88,6654,1344,8386,
15,3257,634,4989,
15,3257,634,4989,
28,4130,807,5862,
28,4130,807,5862,
2,3249,631,4981,
2,3249,631,4981,
1,3257,634,4989,
1,3257,634,4989,
6,5171,1036,6903,
132,6654,1344,8386,
2,3257,634,4989,
252,6654,1344,8386,
252,6654,1344,8386,
252,6654,1344,8386,
252,6654,1344,8386,
252,6654,1344,8386,
0,525,90,2257,
1,591,104,2323,
1,591,104,2323,
1,591,104,2323,
5,568,98,2300,
1,568,98,2300,
3,568,98,2300,
3,568,98,2300,
3,568,98,2300,
5,568,98,2300,
5,568,98,2300,
5,568,98,2300,
5,2635,520,4367,
51,7688,1513,9420,
51,7688,1513,9420,
28,3156,610,4888,
28,3156,610,4888,
25,3256,634,4988,
26,2504,504,4236,
26,2504,504,4236,
1,1094,196,2826,
1,1094,196,2826,
1,3166,611,4898,
84,7614,1502,9346,
84,7614,1502,9346,
116,2545,511,4277,
625,9707,1819,11439,
116,2545,511,4277,
31,430,71,2162,
115,2543,511,4275,
150,3141,608,4873,
150,3141,608,4873,
985,12043,2403,13775,
985,12043,2403,13775,
54,3704,730,5436,
45,3324,652,5056,
30,2635,520,4367,
30,2635,520,4367,
30,2635,520,4367,
30,2635,520,4367,
30,2635,520,4367,
30,2635,520,4367,
16,905,163,2637,
49,3440,684,5172,
16,905,163,2637,
46,3323,652,5055,
218,12005,2378,13737,
218,12005,2378,13737,
218,12005,2378,13737,
218,12005,2378,13737,
218,12005,2378,13737,
218,12005,2378,13737,
218,12005,2378,13737,
218,12005,2378,13737,
24,9603,1800,11335,
62,10300,1929,12032,
24,2009,415,3741,
16,3166,611,4898,
27,9148,1716,10880,
17,4215,827,5947,
17,4215,827,5947,
110,8548,1648,10280,
110,8548,1648,10280,
98,7614,1502,9346,
0,649,119,2381,
12,6907,1400,8639,
6,4481,880,6213,
15,8007,1570,9739,
25,3015,592,4747,
71,6742,1366,8474,
43,4864,954,6596,
18,1528,314,3260,
10,1528,314,3260,
10,1528,314,3260,
10,1528,314,3260,
10,1528,314,3260,
10,1528,314,3260,
30,6742,1366,8474,
30,6742,1366,8474,
30,6742,1366,8474,
30,6742,1366,8474,
30,6742,1366,8474,
20,3351,663,5083,
247,12043,2403,13775,
16,1432,285,3164,
247,12043,2403,13775,
247,12043,2403,13775,
58,4191,825,5923,
18,3323,652,5055,
23,4191,825,5923,
23,4191,825,5923,
23,4191,825,5923,
23,4191,825,5923,
23,4191,825,5923,
23,4191,825,5923,
7,4191,825,5923,
41,2381,483,4113,
15,9341,1754,11073,
5,3323,652,5055,
26,11707,2305,13439,
1,1094,196,2826,
1,1094,196,2826,
22,4191,825,5923,
24,7628,1505,9360,
26,8094,1589,9826,
20,10300,1929,12032,
23,3807,747,5539,
12,2147,432,3879,
23,3807,747,5539,
23,3807,747,5539,
2,864,152,2596,
20,4191,825,5923,
16,3096,601,4828,
19,3951,778,5683,
5,2635,520,4367,
42,8651,1661,10383,
2,2635,520,4367,
2,2635,520,4367,
15,3324,652,5056,
14,498,85,2230,
25,5054,1002,6786,
25,5054,1002,6786,
25,5054,1002,6786,
17,4267,834,5999,
46,9082,1710,10814,
24,7203,1448,8935,
24,7203,1448,8935,
64,11727,2324,13459,
36,7203,1448,8935,
12,5054,1002,6786,
17,1787,378,3519,
10,4191,825,5923,
10,4191,825,5923,
12,3366,667,5098,
28,1752,365,3484,
155,10795,2057,12527,
39,3057,596,4789,
159,10811,2059,12543,
22,3807,747,5539,
12,2533,510,4265,
59,6279,1269,8011,
59,6279,1269,8011,
17,872,153,2604,
84,10300,1929,12032,
93,10796,2058,12528,
25,3366,667,5098,
25,3366,667,5098,
25,3366,667,5098,
25,3366,667,5098,
25,3366,667,5098,
4,3141,608,4873,
13,7955,1563,9687,
13,7955,1563,9687,
28,3066,599,4798,
18,1495,303,3227,
0,97,20,1829,
6,1312,245,3044,
17,4618,904,6350,
474,12043,2403,13775,
135,4509,883,6241,
38,862,152,2594,
275,8041,1578,9773,
275,8041,1578,9773,
121,3951,778,5683,
275,8041,1578,9773,
123,7584,1496,9316,
35,3940,776,5672,
86,8038,1578,9770,
17,1670,349,3402,
13,1670,349,3402,
27,3323,652,5055,
83,7584,1496,9316,
83,7584,1496,9316,
14,934,169,2666,
14,934,169,2666,
14,934,169,2666,
19,5430,1084,7162,
0,12043,2403,13775,
12,12043,2403,13775,
72,5899,1188,7631,
10,498,85,2230,
31,2635,520,4367,
72,5899,1188,7631,
34,3516,701,5248,
20,5664,1124,7396,
12,1583,329,3315,
9,3324,652,5056,
4,2260,457,3992,
4,2260,457,3992,
4,2260,457,3992,
12,3323,652,5055,
2,2260,457,3992,
2,2260,457,3992,
2,3324,652,5056,
5,3324,652,5056,
10,3324,652,5056,
10,3324,652,5056,
2,2260,457,3992,
5,3324,652,5056,
2,3324,652,5056,
3,3324,652,5056,
24,5951,1199,7683,
8,3324,652,5056,
8,3324,652,5056,
61,5951,1199,7683,
115,11627,2273,13359,
22,3829,750,5561,
22,3829,750,5561,
22,3829,750,5561,
28,4649,909,6381,
26,4615,904,6347,
10,2011,414,3743,
28,4649,909,6381,
26,3362,667,5094,
0,12043,2403,13775,
21,6433,1309,8165,
41,11606,2262,13338,
41,11606,2262,13338,
21,7961,1563,9693,
44,11602,2262,13334,
17,2968,585,4700,
17,2968,585,4700,
31,5833,1173,7565,
31,5833,1173,7565,
1,2487,499,4219,
1,2487,499,4219,
1,2487,499,4219,
1,2487,499,4219,
9,5833,1173,7565,
48,8211,1605,9943,
31,8211,1605,9943,
22,5365,1072,7097,
28,9279,1744,11011,
30,7961,1563,9693,
14,7494,1485,9226,
19,7961,1563,9693,
23,8211,1605,9943,
23,8211,1605,9943,
23,8211,1605,9943,
27,8211,1605,9943,
25,6699,1357,8431,
25,6699,1357,8431,
6,5833,1173,7565,
19,7961,1563,9693,
2,1559,323,3291,
9,5952,1201,7684,
14,7453,1482,9185,
41,10143,1891,11875,
38,11548,2249,13280,
6,1559,323,3291,
6,1559,323,3291,
27,5833,1173,7565,
32,10252,1910,11984,
52,11606,2262,13338,
7,1559,323,3291,
7,1559,323,3291,
29,5833,1173,7565,
25,8212,1605,9944,
27,8728,1667,10460,
7,1559,323,3291,
28,5833,1173,7565,
61,11548,2249,13280,
11,4160,814,5892,
10,2454,496,4186,
46,11606,2262,13338,
38,11606,2262,13338,
10,2619,518,4351,
12,3480,695,5212,
39,9779,1829,11511,
1,1579,329,3311,
1,1579,329,3311,
2,1607,331,3339,
2,1607,331,3339,
15,6546,1328,8278,
15,6546,1328,8278,
125,12043,2403,13775,
25,5822,1170,7554,
25,5822,1170,7554,
62,11488,2233,13220,
23,10783,2053,12515,
24,10822,2062,12554,
7,1607,331,3339,
1,1579,329,3311,
19,9627,1805,11359,
11,6687,1351,8419,
11,6687,1351,8419,
10,6687,1351,8419,
10,6687,1351,8419,
7,1607,331,3339,
7,1607,331,3339,
7,1607,331,3339,
7,1607,331,3339,
7,1607,331,3339,
6,1607,331,3339,
23,10252,1910,11984,
74,11606,2262,13338,
25,5692,1133,7424,
25,5692,1133,7424,
9,1607,331,3339,
25,5692,1133,7424,
26,5700,1135,7432,
8,1607,331,3339,
37,9627,1805,11359,
37,9627,1805,11359,
8,1607,331,3339,
8,1607,331,3339,
18,10575,1995,12307,
33,9233,1736,10965,
33,9233,1736,10965,
5,1607,331,3339,
5,1607,331,3339,
67,12000,2378,13732,
59,12043,2403,13775,
59,12043,2403,13775,
2,5523,1100,7255,
6,4213,827,5945,
18,3587,712,5319,
6,4650,909,6382,
6,4650,909,6382,
50,9271,1743,11003,
35,6465,1311,8197,
3,4848,949,6580,
73,4650,909,6382,
189,8997,1699,10729,
277,12043,2403,13775,
7,468,77,2200,
53,9872,1842,11604,
7,1988,413,3720,
12,4304,846,6036,
33,4298,846,6030,
4,1988,413,3720,
120,10791,2056,12523,
120,10791,2056,12523,
19,10791,2056,12523,
19,10791,2056,12523,
4,2924,574,4656,
4,2924,574,4656,
30,2819,558,4551,
33,2789,554,4521,
31,4276,836,6008,
33,4298,846,6030,
28,4026,792,5758,
33,4298,846,6030,
33,4298,846,6030,
43,4200,825,5932,
40,4057,797,5789,
43,4200,825,5932,
43,4200,825,5932,
57,6023,1222,7755,
70,6532,1325,8264,
57,6023,1222,7755,
16,2160,434,3892,
1,75,15,1807,
1,75,15,1807,
8,1376,260,3108,
1,75,15,1807,
8,1376,260,3108,
8,1376,260,3108,
16,2160,434,3892,
8,1376,260,3108,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
0,12043,2403,13775,
14,2935,576,4667,
29,7689,1513,9421,
30,7722,1520,9454,
30,7722,1520,9454,
11,2663,525,4395,
11,2663,525,4395,
30,7722,1520,9454,
29,7689,1513,9421,
30,7722,1520,9454,
30,7722,1520,9454,
12,1132,203,2864,
12,1132,203,2864,
36,5250,1055,6982,
49,7722,1520,9454,
13,1184,210,2916,
11,7539,1491,9271,
11,7539,1491,9271,
7,7539,1491,9271,
2,4896,961,6628,
2,4896,961,6628,
2,4896,961,6628,
11,1623,336,3355,
28,1842,386,3574,
4,1165,209,2897,
12,1623,336,3355,
14,1842,386,3574,
20,3518,701,5250,
12,1623,336,3355,
20,3518,701,5250,
44,6070,1229,7802,
18,4481,880,6213,
6,1177,210,2909,
15,3402,677,5134,
25,3402,677,5134,
17,3402,677,5134,
33,10220,1903,11952,
33,10220,1903,11952,
28,5372,1072,7104,
7,1529,315,3261,
25,5054,1002,6786,
71,10592,2001,12324,
30,4256,832,5988,
15,4360,860,6092,
226,8122,1591,9854,
226,8122,1591,9854,
56,2766,548,4498,
205,7356,1471,9088,
106,4527,887,6259,
24,1255,231,2987,
299,10696,2036,12428,
68,6390,1296,8122,
68,6390,1296,8122,
101,10366,1944,12098,
36,3324,652,5056,
107,10586,1996,12318,
107,10586,1996,12318,
13,1178,210,2910,
13,1178,210,2910,
14,1235,229,2967,
45,1476,295,3208,
45,1476,295,3208,
46,1513,309,3245,
45,1476,295,3208,
45,1476,295,3208,
49,1610,331,3342,
57,10306,1930,12038,
12,2635,520,4367,
12,2635,520,4367,
18,3951,778,5683,
12,2635,520,4367,
6,1093,196,2825,
44,6806,1381,8538,
28,11405,2206,13137,
