F61,F77,F88,F70,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
17,706,131,4189,
5,703,131,4186,
7,273,53,3756,
0,3360,661,6843,
0,157,35,3640,
0,157,35,3640,
9,3151,599,6634,
55,4903,979,8386,
67,4903,979,8386,
8,1506,269,4989,
8,1506,269,4989,
14,2379,442,5862,
7,1729,330,5212,
0,1498,266,4981,
0,1498,266,4981,
0,1506,269,4989,
0,1506,269,4989,
2,3420,671,6903,
92,4903,979,8386,
0,1506,269,4989,
186,4903,979,8386,
186,4903,979,8386,
186,4903,979,8386,
186,4903,979,8386,
186,4903,979,8386,
1,10292,2038,13775,
0,10292,2038,13775,
3,884,155,4367,
46,5937,1148,9420,
46,5937,1148,9420,
23,1405,245,4888,
23,1405,245,4888,
18,1505,269,4988,
4,753,139,4236,
4,753,139,4236,
1,1415,246,4898,
76,5863,1137,9346,
7,10292,2038,13775,
15,794,146,4277,
524,7956,1454,11439,
15,794,146,4277,
171,3833,749,7316,
14,792,146,4275,
49,1390,243,4873,
49,1390,243,4873,
884,10292,2038,13775,
884,10292,2038,13775,
884,10292,2038,13775,
29,1953,365,5436,
1,550,102,4033,
5,884,155,4367,
5,884,155,4367,
5,884,155,4367,
5,884,155,4367,
5,884,155,4367,
5,884,155,4367,
24,1689,319,5172,
21,1572,287,5055,
193,10254,2013,13737,
193,10254,2013,13737,
193,10254,2013,13737,
193,10254,2013,13737,
193,10254,2013,13737,
193,10254,2013,13737,
193,10254,2013,13737,
22,7852,1435,11335,
40,8549,1564,12032,
2,258,50,3741,
12,1415,246,4898,
24,7397,1351,10880,
5,2464,462,5947,
5,2464,462,5947,
84,6797,1283,10280,
84,6797,1283,10280,
9,5156,1035,8639,
3,2730,515,6213,
12,6256,1205,9739,
22,2440,460,5923,
5,1264,227,4747,
51,4991,1001,8474,
51,4991,1001,8474,
36,3946,769,7429,
51,4991,1001,8474,
32,3513,691,6996,
0,480,85,3963,
19,4991,1001,8474,
19,4991,1001,8474,
19,4991,1001,8474,
19,4991,1001,8474,
19,4991,1001,8474,
9,1600,298,5083,
220,10292,2038,13775,
11,1519,276,5002,
220,10292,2038,13775,
220,10292,2038,13775,
19,5156,1035,8639,
19,5156,1035,8639,
19,5156,1035,8639,
19,5156,1035,8639,
28,2440,460,5923,
11,1572,287,5055,
16,2440,460,5923,
16,2440,460,5923,
16,2440,460,5923,
16,2440,460,5923,
16,2440,460,5923,
16,2440,460,5923,
6,2440,460,5923,
13,7590,1389,11073,
3,1572,287,5055,
24,9956,1940,13439,
2,2440,460,5923,
17,5877,1140,9360,
19,6343,1224,9826,
17,8549,1564,12032,
16,2056,382,5539,
5,396,67,3879,
16,2056,382,5539,
16,2056,382,5539,
32,10292,2038,13775,
3,1345,236,4828,
6,2200,413,5683,
1,884,155,4367,
38,6900,1296,10383,
0,884,155,4367,
0,884,155,4367,
7,1573,287,5056,
5,1572,287,5055,
5,1572,287,5055,
0,550,102,4033,
21,3303,637,6786,
21,3303,637,6786,
13,2516,469,5999,
42,7331,1345,10814,
21,5452,1083,8935,
21,5452,1083,8935,
58,9976,1959,13459,
30,5452,1083,8935,
10,3303,637,6786,
2,36,13,3519,
0,2440,460,5923,
0,2440,460,5923,
4,1615,302,5098,
0,1,0,3484,
127,9044,1692,12527,
11,1306,231,4789,
131,9060,1694,12543,
6,2056,382,5539,
4,782,145,4265,
37,4528,904,8011,
37,4528,904,8011,
13,1713,328,5196,
71,8549,1564,12032,
80,9045,1693,12528,
10,1615,302,5098,
10,1615,302,5098,
10,1615,302,5098,
10,1615,302,5098,
10,1615,302,5098,
1,1390,243,4873,
10,6204,1198,9687,
10,6204,1198,9687,
6,1315,234,4798,
6,1315,234,4798,
0,108,24,3591,
9,2867,539,6350,
413,10292,2038,13775,
62,2758,518,6241,
202,6290,1213,9773,
202,6290,1213,9773,
48,2200,413,5683,
202,6290,1213,9773,
95,5833,1131,9316,
15,2189,411,5672,
66,6287,1213,9770,
16,1572,287,5055,
71,5833,1131,9316,
71,5833,1131,9316,
7,1316,235,4799,
12,3679,719,7162,
0,10292,2038,13775,
5,10292,2038,13775,
42,4148,823,7631,
1,884,155,4367,
42,4148,823,7631,
13,1765,336,5248,
11,3913,759,7396,
6,1573,287,5056,
1,509,92,3992,
1,509,92,3992,
1,509,92,3992,
9,1572,287,5055,
1,509,92,3992,
1,509,92,3992,
1,1573,287,5056,
3,1573,287,5056,
8,1573,287,5056,
8,1573,287,5056,
1,509,92,3992,
4,1573,287,5056,
1,1573,287,5056,
2,1573,287,5056,
22,4200,834,7683,
5,1573,287,5056,
5,1573,287,5056,
48,4200,834,7683,
102,9876,1908,13359,
13,2078,385,5561,
13,2078,385,5561,
13,2078,385,5561,
19,2898,544,6381,
17,2864,539,6347,
1,260,49,3743,
19,2898,544,6381,
12,1611,302,5094,
0,10292,2038,13775,
18,4682,944,8165,
38,9855,1897,13338,
38,9855,1897,13338,
17,6210,1198,9693,
42,9851,1897,13334,
7,1217,220,4700,
0,346,60,3829,
0,736,134,4219,
0,736,134,4219,
0,736,134,4219,
0,736,134,4219,
5,4082,808,7565,
40,6460,1240,9943,
26,6460,1240,9943,
17,3614,707,7097,
23,7528,1379,11011,
26,6210,1198,9693,
11,5743,1120,9226,
15,6210,1198,9693,
19,6460,1240,9943,
19,6460,1240,9943,
19,6460,1240,9943,
19,6460,1240,9943,
17,4948,992,8431,
3,4082,808,7565,
15,6210,1198,9693,
6,4201,836,7684,
10,5702,1117,9185,
36,8392,1526,11875,
34,9797,1884,13280,
20,4082,808,7565,
26,8501,1545,11984,
48,9855,1897,13338,
21,4082,808,7565,
19,6461,1240,9944,
27,6977,1302,10460,
20,4082,808,7565,
55,9797,1884,13280,
6,2409,449,5892,
3,703,131,4186,
44,9855,1897,13338,
32,9855,1897,13338,
4,868,153,4351,
6,1729,330,5212,
29,8028,1464,11511,
12,4795,963,8278,
12,4795,963,8278,
116,10292,2038,13775,
16,4071,805,7554,
16,4071,805,7554,
54,9737,1868,13220,
17,9032,1688,12515,
18,9071,1697,12554,
4,4936,986,8419,
4,4936,986,8419,
4,4936,986,8419,
4,4936,986,8419,
16,8501,1545,11984,
60,9855,1897,13338,
15,3941,768,7424,
15,3941,768,7424,
15,3941,768,7424,
16,3949,770,7432,
28,7876,1440,11359,
28,7876,1440,11359,
12,8824,1630,12307,
27,7482,1371,10965,
27,7482,1371,10965,
61,10249,2013,13732,
31,7699,1411,11182,
53,10292,2038,13775,
53,10292,2038,13775,
29,10247,2013,13730,
0,157,35,3640,
0,3772,735,7255,
2,2462,462,5945,
10,1836,347,5319,
4,2899,544,6382,
4,2899,544,6382,
42,7520,1378,11003,
27,4714,946,8197,
2,3097,584,6580,
39,2899,544,6382,
155,7246,1334,10729,
243,10292,2038,13775,
48,8121,1477,11604,
1,237,48,3720,
6,2553,481,6036,
21,2547,481,6030,
1,237,48,3720,
113,9040,1691,12523,
113,9040,1691,12523,
18,9040,1691,12523,
18,9040,1691,12523,
1,1173,209,4656,
1,1173,209,4656,
25,1068,193,4551,
6,1068,193,4551,
14,1038,189,4521,
19,2525,471,6008,
21,2547,481,6030,
16,2275,427,5758,
21,2547,481,6030,
21,2547,481,6030,
32,2449,460,5932,
29,2306,432,5789,
32,2449,460,5932,
32,2449,460,5932,
47,4272,857,7755,
60,4781,960,8264,
47,4272,857,7755,
35,2449,460,5932,
31,2306,432,5789,
35,2449,460,5932,
26,1977,369,5460,
35,2449,460,5932,
31,2306,432,5789,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
0,10292,2038,13775,
3,1184,211,4667,
18,5938,1148,9421,
19,5971,1155,9454,
19,5971,1155,9454,
0,912,160,4395,
0,912,160,4395,
19,5971,1155,9454,
18,5938,1148,9421,
19,5971,1155,9454,
19,5971,1155,9454,
9,3499,690,6982,
9,3499,690,6982,
22,5971,1155,9454,
2,912,160,4395,
2,912,160,4395,
2,912,160,4395,
6,5788,1126,9271,
6,5788,1126,9271,
4,5788,1126,9271,
1,3145,596,6628,
1,3145,596,6628,
1,3145,596,6628,
0,91,21,3574,
0,91,21,3574,
6,1767,336,5250,
38,4319,864,7802,
0,480,85,3963,
0,480,85,3963,
7,2730,515,6213,
3,1651,312,5134,
1,912,160,4395,
11,1651,312,5134,
6,1651,312,5134,
21,8469,1538,11952,
21,8469,1538,11952,
15,3621,707,7104,
10,6066,1167,9549,
18,3303,637,6786,
64,8841,1636,12324,
11,2505,467,5988,
181,6371,1226,9854,
181,6371,1226,9854,
11,1015,183,4498,
14,1276,229,4759,
10,970,179,4453,
160,5605,1106,9088,
61,2776,522,6259,
254,8945,1671,12428,
254,8945,1671,12428,
254,8945,1671,12428,
40,4639,931,8122,
40,4639,931,8122,
73,8615,1579,12098,
8,1573,287,5056,
79,8835,1631,12318,
79,8835,1631,12318,
3,912,160,4395,
2,884,155,4367,
2,884,155,4367,
8,2200,413,5683,
8,2200,413,5683,
2,884,155,4367,
19,5055,1016,8538,
19,5055,1016,8538,
44,8831,1630,12314,
9,2440,460,5923,
0,480,85,3963,
1,550,102,4033,
1,550,102,4033,
7,912,160,4395,
0,1582,291,5065,
16,7021,1309,10504,
16,7021,1309,10504,
16,7021,1309,10504,
13,7010,1307,10493,
22,8536,1560,12019,
22,8536,1560,12019,
10,6054,1166,9537,
10,6054,1166,9537,
13,7010,1307,10493,
10,6054,1166,9537,
10,6054,1166,9537,
13,7010,1307,10493,
24,8861,1639,12344,
22,8536,1560,12019,
22,8536,1560,12019,
22,8536,1560,12019,
22,8536,1560,12019,
24,8861,1639,12344,
22,8536,1560,12019,
22,8536,1560,12019,
1,1076,195,4559,
4,1076,195,4559,
1,673,125,4156,
4,1076,195,4559,
1,673,125,4156,
4,1076,195,4559,
1,673,125,4156,
4,1076,195,4559,
3,5889,1142,9372,
3,5889,1142,9372,
5,5889,1142,9372,
53,9284,1736,12767,
7,1431,253,4914,
53,9284,1736,12767,
21,9270,1734,12753,
12,3567,699,7050,
11,6724,1273,10207,
16,8615,1579,12098,
16,8615,1579,12098,
0,3459,682,6942,
12,3567,699,7050,
81,9510,1792,12993,
5,834,150,4317,
3,828,149,4311,
3,828,149,4311,
3,828,149,4311,
1,834,150,4317,
1,834,150,4317,
1,834,150,4317,
5,4644,936,8127,
5,4644,936,8127,
11,6282,1210,9765,
2,856,152,4339,
2,856,152,4339,
2,856,152,4339,
8,3748,733,7231,
8,3748,733,7231,
23,7918,1447,11401,
23,7918,1447,11401,
10,3245,624,6728,
10,1641,309,5124,
1,38,13,3521,
1,38,13,3521,
0,2029,377,5512,
0,2029,377,5512,
4,3924,761,7407,
4,3924,761,7407,
4,3924,761,7407,
4,3924,761,7407,
4,3924,761,7407,
1,1922,361,5405,
3,538,98,4021,
28,3924,761,7407,
28,3924,761,7407,
28,3924,761,7407,
28,3924,761,7407,
28,3924,761,7407,
28,3924,761,7407,
28,3924,761,7407,
28,3924,761,7407,
28,3924,761,7407,
28,3924,761,7407,
28,3924,761,7407,
28,3924,761,7407,
28,3924,761,7407,
28,3924,761,7407,
28,3924,761,7407,
28,3924,761,7407,
28,3924,761,7407,
28,3924,761,7407,
28,3924,761,7407,
28,3924,761,7407,
28,3924,761,7407,
28,3924,761,7407,
28,3924,761,7407,
28,3924,761,7407,
28,3924,761,7407,
28,3924,761,7407,
28,3924,761,7407,
28,3924,761,7407,
28,3924,761,7407,
28,3924,761,7407,
28,3924,761,7407,
28,3924,761,7407,
5,3924,761,7407,
5,3924,761,7407,
5,3924,761,7407,
4,3924,761,7407,
4,3924,761,7407,
0,2029,377,5512,
0,2029,377,5512,
0,2029,377,5512,
0,2029,377,5512,
0,2029,377,5512,
4,3924,761,7407,
4,3924,761,7407,
4,3924,761,7407,
4,3924,761,7407,
4,3924,761,7407,
4,3924,761,7407,
4,3924,761,7407,
4,3924,761,7407,
4,3924,761,7407,
1,696,130,4179,
1,696,130,4179,
2,2043,378,5526,
7,3169,604,6652,
2,536,98,4019,
2,536,98,4019,
2,536,98,4019,
4,538,98,4021,
4,538,98,4021,
4,538,98,4021,
2,536,98,4019,
2,536,98,4019,
2,536,98,4019,
4,538,98,4021,
3,537,98,4020,
2,536,98,4019,
4,538,98,4021,
11,598,110,4081,
11,598,110,4081,
11,598,110,4081,
11,598,110,4081,
11,598,110,4081,
11,598,110,4081,
11,598,110,4081,
11,598,110,4081,
11,598,110,4081,
11,598,110,4081,
11,598,110,4081,
11,598,110,4081,
11,598,110,4081,
11,598,110,4081,
11,598,110,4081,
11,598,110,4081,
11,598,110,4081,
1,989,181,4472,
0,659,124,4142,
0,659,124,4142,
0,659,124,4142,
0,659,124,4142,
0,659,124,4142,
0,659,124,4142,
0,659,124,4142,
0,659,124,4142,
0,659,124,4142,
0,659,124,4142,
3,3924,761,7407,
3,3924,761,7407,
3,3924,761,7407,
2,2982,557,6465,
8,4215,838,7698,
12,957,175,4440,
25,1538,283,5021,
296,10292,2038,13775,
27,1567,287,5050,
115,4365,875,7848,
43,2051,379,5534,
111,4359,875,7842,
59,2851,537,6334,
190,7228,1331,10711,
98,3929,763,7412,
49,2464,462,5947,
59,2851,537,6334,
115,4365,875,7848,
115,4365,875,7848,
114,4364,875,7847,
8,2438,460,5921,
55,5279,1058,8762,
0,2066,383,5549,
2,4658,937,8141,
12,1868,351,5351,
12,1868,351,5351,
12,1868,351,5351,
10,1868,351,5351,
4,409,69,3892,
10,1868,351,5351,
12,1868,351,5351,
5,2462,462,5945,
5,2462,462,5945,
2,2462,462,5945,
8,2462,462,5945,
4,2462,462,5945,
14,2462,462,5945,
14,2462,462,5945,
14,2462,462,5945,
0,2462,462,5945,
10,2462,462,5945,
10,2462,462,5945,
2,1316,235,4799,
4,2462,462,5945,
4,2462,462,5945,
4,2462,462,5945,
11,8494,1544,11977,
15,7377,1350,10860,
15,7377,1350,10860,
9,4836,971,8319,
15,7377,1350,10860,
13,5568,1100,9051,
1,2408,449,5891,
1,2394,446,5877,
1,2394,446,5877,
1,2394,446,5877,
0,714,132,4197,
2,2408,449,5891,
12,2462,462,5945,
12,2462,462,5945,
8,1316,235,4799,
19,2975,556,6458,
19,2975,556,6458,
19,2975,556,6458,
19,2975,556,6458,
49,7528,1379,11011,
43,5021,1013,8504,
43,5021,1013,8504,
120,10190,2009,13673,
120,10190,2009,13673,
120,10190,2009,13673,
28,1497,266,4980,
110,9954,1939,13437,
120,10190,2009,13673,
120,10190,2009,13673,
13,1948,364,5431,
3,2899,544,6382,
6,2043,378,5526,
6,2043,378,5526,
1,344,60,3827,
1,344,60,3827,
1,344,60,3827,
14,2440,460,5923,
9,5902,1144,9385,
76,4367,876,7850,
7,4367,876,7850,
5,463,83,3946,
14,3253,627,6736,
14,2464,462,5947,
14,2464,462,5947,
15,4395,881,7878,
3,2462,462,5945,
0,513,95,3996,
359,8679,1595,12162,
243,5793,1126,9276,
864,10292,2038,13775,
679,9083,1699,12566,
66,1066,193,4549,
864,10292,2038,13775,
864,10292,2038,13775,
864,10292,2038,13775,
567,7955,1454,11438,
8,2806,529,6289,
2,2464,462,5947,
2,2464,462,5947,
7,2464,462,5947,
7,2464,462,5947,
11,2505,467,5988,
11,2505,467,5988,
11,2505,467,5988,
1,2505,467,5988,
2,2505,467,5988,
2,2505,467,5988,
1,2505,467,5988,
0,2505,467,5988,
14,9106,1704,12589,
6,1261,227,4744,
1,197,41,3680,
14,1389,243,4872,
24,2505,467,5988,
19,2331,435,5814,
24,2505,467,5988,
0,2505,467,5988,
0,2505,467,5988,
1,2505,467,5988,
10,2505,467,5988,
80,8324,1516,11807,
80,8324,1516,11807,
74,8060,1469,11543,
80,8324,1516,11807,
6,4222,839,7705,
1,912,160,4395,
2,4222,839,7705,
1,2208,414,5691,
0,2209,414,5692,
0,2209,414,5692,
0,2125,399,5608,
6,2318,434,5801,
3,2505,467,5988,
3,1389,243,4872,
3,1389,243,4872,
8,2505,467,5988,
6,2318,434,5801,
6,2318,434,5801,
7,2331,435,5814,
