F72,F54,F53,F55,F25,F26,
7809,org/apache/maven/artifact/repository,apache,org/apache/maven/artifact/repository/ArtifactRepositoryPolicy.java,3083,true,
2240,org/apache/maven/artifact/repository,apache,org/apache/maven/artifact/repository/Authentication.java,1631,true,
2240,org/apache/maven/artifact/repository,apache,org/apache/maven/artifact/repository/Authentication.java,1631,true,
2303,org/apache/maven/artifact/repository,apache,org/apache/maven/artifact/repository/MavenArtifactRepository.java,1655,true,
7471,org/apache/maven/artifact/repository/metadata,apache,org/apache/maven/artifact/repository/metadata/AbstractRepositoryMetadata.java,3039,true,
7471,org/apache/maven/artifact/repository/metadata,apache,org/apache/maven/artifact/repository/metadata/AbstractRepositoryMetadata.java,3039,true,
7471,org/apache/maven/artifact/repository/metadata,apache,org/apache/maven/artifact/repository/metadata/AbstractRepositoryMetadata.java,3039,true,
7471,org/apache/maven/artifact/repository/metadata,apache,org/apache/maven/artifact/repository/metadata/AbstractRepositoryMetadata.java,3039,true,
7471,org/apache/maven/artifact/repository/metadata,apache,org/apache/maven/artifact/repository/metadata/AbstractRepositoryMetadata.java,3039,true,
4522,org/apache/maven/artifact/repository/metadata,apache,org/apache/maven/artifact/repository/metadata/DefaultRepositoryMetadataManager.java,2445,true,
4522,org/apache/maven/artifact/repository/metadata,apache,org/apache/maven/artifact/repository/metadata/DefaultRepositoryMetadataManager.java,2445,true,
4522,org/apache/maven/artifact/repository/metadata,apache,org/apache/maven/artifact/repository/metadata/DefaultRepositoryMetadataManager.java,2445,true,
4522,org/apache/maven/artifact/repository/metadata,apache,org/apache/maven/artifact/repository/metadata/DefaultRepositoryMetadataManager.java,2445,true,
517,org/apache/maven/artifact/repository/metadata,apache,org/apache/maven/artifact/repository/metadata/Metadata.java,0,true,
517,org/apache/maven/artifact/repository/metadata,apache,org/apache/maven/artifact/repository/metadata/Plugin.java,0,true,
6504,org/apache/maven/artifact/repository/metadata,apache,org/apache/maven/artifact/repository/metadata/RepositoryMetadataDeploymentException.java,3001,true,
6504,org/apache/maven/artifact/repository/metadata,apache,org/apache/maven/artifact/repository/metadata/RepositoryMetadataInstallationException.java,3001,true,
517,org/apache/maven/artifact/repository/metadata,apache,org/apache/maven/artifact/repository/metadata/Snapshot.java,0,true,
517,org/apache/maven/artifact/repository/metadata,apache,org/apache/maven/artifact/repository/metadata/SnapshotVersion.java,0,true,
517,org/apache/maven/artifact/repository/metadata,apache,org/apache/maven/artifact/repository/metadata/Versioning.java,0,true,
517,org/apache/maven/artifact/repository/metadata/io/xpp3,apache,org/apache/maven/artifact/repository/metadata/io/xpp3/MetadataXpp3Reader.java,0,true,
517,org/apache/maven/artifact/repository/metadata/io/xpp3,apache,org/apache/maven/artifact/repository/metadata/io/xpp3/MetadataXpp3Reader.java,0,true,
517,org/apache/maven/artifact/repository/metadata/io/xpp3,apache,org/apache/maven/artifact/repository/metadata/io/xpp3/MetadataXpp3Reader.java,0,true,
517,org/apache/maven/artifact/repository/metadata/io/xpp3,apache,org/apache/maven/artifact/repository/metadata/io/xpp3/MetadataXpp3Reader.java,0,true,
517,org/apache/maven/artifact/repository/metadata/io/xpp3,apache,org/apache/maven/artifact/repository/metadata/io/xpp3/MetadataXpp3Reader.java,0,true,
517,org/apache/maven/artifact/repository/metadata/io/xpp3,apache,org/apache/maven/artifact/repository/metadata/io/xpp3/MetadataXpp3Reader.java,0,true,
517,org/apache/maven/artifact/repository/metadata/io/xpp3,apache,org/apache/maven/artifact/repository/metadata/io/xpp3/MetadataXpp3Reader.java,0,true,
517,org/apache/maven/artifact/repository/metadata/io/xpp3,apache,org/apache/maven/artifact/repository/metadata/io/xpp3/MetadataXpp3Reader.java,0,true,
517,org/apache/maven/artifact/repository/metadata/io/xpp3,apache,org/apache/maven/artifact/repository/metadata/io/xpp3/MetadataXpp3Reader.java,0,true,
517,org/apache/maven/artifact/repository/metadata/io/xpp3,apache,org/apache/maven/artifact/repository/metadata/io/xpp3/MetadataXpp3Reader.java,0,true,
517,org/apache/maven/artifact/repository/metadata/io/xpp3,apache,org/apache/maven/artifact/repository/metadata/io/xpp3/MetadataXpp3Reader.java,0,true,
517,org/apache/maven/artifact/repository/metadata/io/xpp3,apache,org/apache/maven/artifact/repository/metadata/io/xpp3/MetadataXpp3Reader.java,0,true,
517,org/apache/maven/artifact/repository/metadata/io/xpp3,apache,org/apache/maven/artifact/repository/metadata/io/xpp3/MetadataXpp3Reader.java,0,true,
517,org/apache/maven/artifact/repository/metadata/io/xpp3,apache,org/apache/maven/artifact/repository/metadata/io/xpp3/MetadataXpp3Reader.java,0,true,
517,org/apache/maven/artifact/repository/metadata/io/xpp3,apache,org/apache/maven/artifact/repository/metadata/io/xpp3/MetadataXpp3Reader.java,0,true,
517,org/apache/maven/artifact/repository/metadata/io/xpp3,apache,org/apache/maven/artifact/repository/metadata/io/xpp3/MetadataXpp3Writer.java,0,true,
517,org/apache/maven/artifact/repository/metadata/io/xpp3,apache,org/apache/maven/artifact/repository/metadata/io/xpp3/MetadataXpp3Writer.java,0,true,
517,org/apache/maven/artifact/repository/metadata/io/xpp3,apache,org/apache/maven/artifact/repository/metadata/io/xpp3/MetadataXpp3Writer.java,0,true,
3585,org/apache/maven/artifact/resolver,apache,org/apache/maven/artifact/resolver/ArtifactResolutionResult.java,1860,true,
3585,org/apache/maven/artifact/resolver,apache,org/apache/maven/artifact/resolver/ArtifactResolutionResult.java,1860,true,
3585,org/apache/maven/artifact/resolver,apache,org/apache/maven/artifact/resolver/ArtifactResolutionResult.java,1860,true,
3585,org/apache/maven/artifact/resolver,apache,org/apache/maven/artifact/resolver/ArtifactResolverTest.java,1860,true,
3585,org/apache/maven/artifact/resolver,apache,org/apache/maven/artifact/resolver/DefaultArtifactResolver.java,1860,true,
3585,org/apache/maven/artifact/resolver,apache,org/apache/maven/artifact/resolver/DefaultArtifactResolver.java,1860,true,
3585,org/apache/maven/artifact/resolver,apache,org/apache/maven/artifact/resolver/DefaultArtifactResolverTest.java,1860,true,
3585,org/apache/maven/artifact/resolver,apache,org/apache/maven/artifact/resolver/DefaultArtifactResolverTest.java,1860,true,
4371,org/apache/maven/artifact/resolver,apache,org/apache/maven/artifact/resolver/WarningResolutionListener.java,2329,true,
2065,org/apache/maven/artifact/resolver/filter,apache,org/apache/maven/artifact/resolver/filter/AndArtifactFilterTest.java,1597,true,
4371,org/apache/maven/artifact/resolver/filter,apache,org/apache/maven/artifact/resolver/filter/IncludesArtifactFilter.java,2329,true,
2065,org/apache/maven/artifact/resolver/filter,apache,org/apache/maven/artifact/resolver/filter/OrArtifactFilterTest.java,1597,true,
2658,org/apache/maven/artifact/testutils,apache,org/apache/maven/artifact/testutils/TestFileManager.java,1706,true,
2658,org/apache/maven/artifact/testutils,apache,org/apache/maven/artifact/testutils/TestFileManager.java,1706,true,
2658,org/apache/maven/artifact/testutils,apache,org/apache/maven/artifact/testutils/TestFileManager.java,1706,true,
2658,org/apache/maven/artifact/testutils,apache,org/apache/maven/artifact/testutils/TestFileManager.java,1706,true,
3585,org/apache/maven/artifact/versioning,apache,org/apache/maven/artifact/versioning/ComparableVersion.java,1860,true,
3585,org/apache/maven/artifact/versioning,apache,org/apache/maven/artifact/versioning/ComparableVersion.java,1860,true,
3585,org/apache/maven/artifact/versioning,apache,org/apache/maven/artifact/versioning/ComparableVersion.java,1860,true,
4561,org/apache/maven/artifact/versioning,apache,org/apache/maven/artifact/versioning/ManagedVersionMap.java,2476,true,
4561,org/apache/maven/artifact/versioning,apache,org/apache/maven/artifact/versioning/ManagedVersionMap.java,2476,true,
5626,org/apache/maven/cli,apache,org/apache/maven/cli/CLIManager.java,2826,true,
952,org/apache/maven/cli,apache,org/apache/maven/cli/CLIManagerTest.java,611,true,
4237,org/apache/maven/cli,apache,org/apache/maven/cli/CLIReportingUtils.java,2274,true,
9482,org/apache/maven/cli,apache,org/apache/maven/cli/MavenCli.java,3313,true,
888,org/apache/maven/cli/event,apache,org/apache/maven/cli/event/ExecutionEventLogger.java,447,true,
1364,org/apache/maven/configuration,apache,org/apache/maven/configuration/DefaultBeanConfiguratorTest.java,1204,true,
1364,org/apache/maven/configuration,apache,org/apache/maven/configuration/DefaultBeanConfiguratorTest.java,1204,true,
1364,org/apache/maven/configuration,apache,org/apache/maven/configuration/DefaultBeanConfiguratorTest.java,1204,true,
1364,org/apache/maven/configuration,apache,org/apache/maven/configuration/DefaultBeanConfiguratorTest.java,1204,true,
1364,org/apache/maven/configuration,apache,org/apache/maven/configuration/DefaultBeanConfiguratorTest.java,1204,true,
1364,org/apache/maven/configuration,apache,org/apache/maven/configuration/DefaultBeanConfiguratorTest.java,1204,true,
978,org/apache/maven/execution,apache,org/apache/maven/execution/DefaultMavenExecutionRequest.java,740,true,
978,org/apache/maven/execution,apache,org/apache/maven/execution/DefaultMavenExecutionRequest.java,740,true,
8221,org/apache/maven/settings,apache,org/apache/maven/settings/RuntimeInfo.java,3120,true,
1978,org/apache/maven/execution,apache,org/apache/maven/execution/SettingsAdapter.java,1582,true,
1575,org/apache/maven/lifecycle,apache,org/apache/maven/lifecycle/DefaultLifecycles.java,1363,true,
1575,org/apache/maven/lifecycle,apache,org/apache/maven/lifecycle/DefaultLifecycles.java,1363,true,
1575,org/apache/maven/lifecycle,apache,org/apache/maven/lifecycle/DefaultLifecyclesTest.java,1363,true,
1540,org/apache/maven/lifecycle,apache,org/apache/maven/lifecycle/DefaultSchedulesTest.java,1353,true,
2689,org/apache/maven/project,apache,org/apache/maven/project/MavenProject.java,1707,true,
1575,org/apache/maven/lifecycle,apache,org/apache/maven/lifecycle/LifecycleExecutorTest.java,1363,true,
1575,org/apache/maven/lifecycle,apache,org/apache/maven/lifecycle/LifecycleExecutorTest.java,1363,true,
1575,org/apache/maven/lifecycle,apache,org/apache/maven/lifecycle/LifecycleExecutorTest.java,1363,true,
1575,org/apache/maven/lifecycle,apache,org/apache/maven/lifecycle/LifecycleExecutorTest.java,1363,true,
1547,org/apache/maven/lifecycle/internal,apache,org/apache/maven/lifecycle/internal/BuildLogItem.java,1356,true,
1575,org/apache/maven/lifecycle/internal,apache,org/apache/maven/lifecycle/internal/ConcurrentBuildLogger.java,1363,true,
1547,org/apache/maven/lifecycle/internal,apache,org/apache/maven/lifecycle/internal/ConcurrentBuildLoggerTest.java,1356,true,
1547,org/apache/maven/lifecycle/internal,apache,org/apache/maven/lifecycle/internal/ConcurrentBuildLoggerTest.java,1356,true,
1547,org/apache/maven/lifecycle/internal,apache,org/apache/maven/lifecycle/internal/ConcurrentBuildLoggerTest.java,1356,true,
1423,org/apache/maven/lifecycle/internal,apache,org/apache/maven/lifecycle/internal/DefaultLifecyclePluginAnalyzer.java,1231,true,
1575,org/apache/maven/lifecycle/internal,apache,org/apache/maven/lifecycle/internal/ExecutionPlanItemTest.java,1363,true,
1575,org/apache/maven/lifecycle/internal,apache,org/apache/maven/lifecycle/internal/LifecycleModuleBuilder.java,1363,true,
1472,org/apache/maven/lifecycle/internal,apache,org/apache/maven/lifecycle/internal/LifecycleStarter.java,1285,true,
1575,org/apache/maven/lifecycle/internal,apache,org/apache/maven/lifecycle/internal/LifecycleThreadedBuilder.java,1363,true,
1575,org/apache/maven/lifecycle/internal,apache,org/apache/maven/lifecycle/internal/LifecycleWeaveBuilder.java,1363,true,
1575,org/apache/maven/lifecycle/internal,apache,org/apache/maven/lifecycle/internal/LifecycleWeaveBuilder.java,1363,true,
1575,org/apache/maven/lifecycle/internal,apache,org/apache/maven/lifecycle/internal/LifecycleWeaveBuilderTest.java,1363,true,
1575,org/apache/maven/lifecycle/internal,apache,org/apache/maven/lifecycle/internal/LifecycleWeaveBuilderTest.java,1363,true,
1414,org/apache/maven/lifecycle/internal,apache,org/apache/maven/lifecycle/internal/MojoDescriptorCreator.java,1225,true,
1414,org/apache/maven/lifecycle/internal,apache,org/apache/maven/lifecycle/internal/MojoDescriptorCreator.java,1225,true,
1414,org/apache/maven/lifecycle/internal,apache,org/apache/maven/lifecycle/internal/MojoDescriptorCreator.java,1225,true,
1449,org/apache/maven/lifecycle/internal,apache,org/apache/maven/lifecycle/internal/ThreadLockedArtifact.java,1260,true,
1575,org/apache/maven/lifecycle/internal,apache,org/apache/maven/lifecycle/internal/ThreadOutputMuxer.java,1363,true,
1575,org/apache/maven/lifecycle/internal,apache,org/apache/maven/lifecycle/internal/ThreadOutputMuxer.java,1363,true,
1575,org/apache/maven/lifecycle/internal,apache,org/apache/maven/lifecycle/internal/ThreadOutputMuxer.java,1363,true,
1575,org/apache/maven/lifecycle/internal,apache,org/apache/maven/lifecycle/internal/ThreadOutputMuxer.java,1363,true,
1575,org/apache/maven/lifecycle/internal,apache,org/apache/maven/lifecycle/internal/ThreadOutputMuxer.java,1363,true,
1575,org/apache/maven/lifecycle/internal,apache,org/apache/maven/lifecycle/internal/ThreadOutputMuxerTest.java,1363,true,
1575,org/apache/maven/lifecycle/internal,apache,org/apache/maven/lifecycle/internal/ThreadOutputMuxerTest.java,1363,true,
1575,org/apache/maven/lifecycle/internal,apache,org/apache/maven/lifecycle/internal/ThreadOutputMuxerTest.java,1363,true,
1575,org/apache/maven/lifecycle/internal,apache,org/apache/maven/lifecycle/internal/ThreadOutputMuxerTest.java,1363,true,
1575,org/apache/maven/lifecycle/internal,apache,org/apache/maven/lifecycle/internal/ThreadOutputMuxerTest.java,1363,true,
1575,org/apache/maven/lifecycle/internal,apache,org/apache/maven/lifecycle/internal/ThreadOutputMuxerTest.java,1363,true,
1575,org/apache/maven/lifecycle/internal,apache,org/apache/maven/lifecycle/internal/ThreadOutputMuxerTest.java,1363,true,
1575,org/apache/maven/lifecycle/internal/stub,apache,org/apache/maven/lifecycle/internal/stub/PluginPrefixResolverStub.java,1363,true,
1575,org/apache/maven/lifecycle/internal/stub,apache,org/apache/maven/lifecycle/internal/stub/PluginVersionResolverStub.java,1363,true,
1575,org/apache/maven/lifecycle/internal/stub,apache,org/apache/maven/lifecycle/internal/stub/ProjectDependenciesResolverStub.java,1363,true,
1575,org/apache/maven/lifecycle/internal/stub,apache,org/apache/maven/lifecycle/internal/stub/ProjectDependencyGraphStub.java,1363,true,
8260,org/apache/maven/lifecycle/mapping,apache,org/apache/maven/lifecycle/mapping/DefaultLifecycleMapping.java,3126,true,
8260,org/apache/maven/lifecycle/mapping,apache,org/apache/maven/lifecycle/mapping/DefaultLifecycleMapping.java,3126,true,
517,org/apache/maven/model,apache,org/apache/maven/model/Activation.java,0,true,
517,org/apache/maven/model,apache,org/apache/maven/model/ActivationFile.java,0,true,
3432,org/apache/maven/model,apache,org/apache/maven/model/ActivationFileTest.java,1840,true,
517,org/apache/maven/model,apache,org/apache/maven/model/ActivationOS.java,0,true,
1168,org/apache/maven/model,apache,org/apache/maven/model/ActivationOSTest.java,1034,true,
517,org/apache/maven/model,apache,org/apache/maven/model/ActivationProperty.java,0,true,
1168,org/apache/maven/model,apache,org/apache/maven/model/ActivationPropertyTest.java,1034,true,
3432,org/apache/maven/model,apache,org/apache/maven/model/ActivationTest.java,1840,true,
517,org/apache/maven/model,apache,org/apache/maven/model/Build.java,0,true,
517,org/apache/maven/model,apache,org/apache/maven/model/Build.java,0,true,
517,org/apache/maven/model,apache,org/apache/maven/model/BuildBase.java,0,true,
517,org/apache/maven/model,apache,org/apache/maven/model/BuildBase.java,0,true,
3432,org/apache/maven/model,apache,org/apache/maven/model/BuildTest.java,1840,true,
517,org/apache/maven/model,apache,org/apache/maven/model/CiManagement.java,0,true,
1168,org/apache/maven/model,apache,org/apache/maven/model/CiManagementTest.java,1034,true,
517,org/apache/maven/model,apache,org/apache/maven/model/ConfigurationContainer.java,0,true,
517,org/apache/maven/model,apache,org/apache/maven/model/Contributor.java,0,true,
1168,org/apache/maven/model,apache,org/apache/maven/model/ContributorTest.java,1034,true,
517,org/apache/maven/model,apache,org/apache/maven/model/Dependency.java,0,true,
517,org/apache/maven/model,apache,org/apache/maven/model/DependencyManagement.java,0,true,
3432,org/apache/maven/model,apache,org/apache/maven/model/DependencyManagementTest.java,1840,true,
3432,org/apache/maven/model,apache,org/apache/maven/model/DependencyTest.java,1840,true,
517,org/apache/maven/model,apache,org/apache/maven/model/RepositoryBase.java,0,true,
517,org/apache/maven/model,apache,org/apache/maven/model/DeploymentRepository.java,0,true,
517,org/apache/maven/model,apache,org/apache/maven/model/DeploymentRepository.java,0,true,
1168,org/apache/maven/model,apache,org/apache/maven/model/DeploymentRepositoryTest.java,1034,true,
1168,org/apache/maven/model,apache,org/apache/maven/model/DeploymentRepositoryTest.java,1034,true,
517,org/apache/maven/model,apache,org/apache/maven/model/Developer.java,0,true,
517,org/apache/maven/model,apache,org/apache/maven/model/Developer.java,0,true,
3432,org/apache/maven/model,apache,org/apache/maven/model/DeveloperTest.java,1840,true,
517,org/apache/maven/model,apache,org/apache/maven/model/DistributionManagement.java,0,true,
1168,org/apache/maven/model,apache,org/apache/maven/model/DistributionManagementTest.java,1034,true,
517,org/apache/maven/model,apache,org/apache/maven/model/Exclusion.java,0,true,
3432,org/apache/maven/model,apache,org/apache/maven/model/ExclusionTest.java,1840,true,
517,org/apache/maven/model,apache,org/apache/maven/model/Extension.java,0,true,
1168,org/apache/maven/model,apache,org/apache/maven/model/ExtensionTest.java,1034,true,
1168,org/apache/maven/model,apache,org/apache/maven/model/ExtensionTest.java,1034,true,
517,org/apache/maven/model,apache,org/apache/maven/model/FileSet.java,0,true,
517,org/apache/maven/model,apache,org/apache/maven/model/FileSet.java,0,true,
517,org/apache/maven/model,apache,org/apache/maven/model/InputLocation.java,0,true,
517,org/apache/maven/model,apache,org/apache/maven/model/InputSource.java,0,true,
517,org/apache/maven/model,apache,org/apache/maven/model/IssueManagement.java,0,true,
3432,org/apache/maven/model,apache,org/apache/maven/model/IssueManagementTest.java,1840,true,
517,org/apache/maven/model,apache,org/apache/maven/model/License.java,0,true,
1168,org/apache/maven/model,apache,org/apache/maven/model/LicenseTest.java,1034,true,
517,org/apache/maven/model,apache,org/apache/maven/model/MailingList.java,0,true,
3432,org/apache/maven/model,apache,org/apache/maven/model/MailingListTest.java,1840,true,
517,org/apache/maven/model,apache,org/apache/maven/model/Model.java,0,true,
517,org/apache/maven/model,apache,org/apache/maven/model/Model.java,0,true,
517,org/apache/maven/model,apache,org/apache/maven/model/Model.java,0,true,
517,org/apache/maven/model,apache,org/apache/maven/model/ModelBase.java,0,true,
517,org/apache/maven/model,apache,org/apache/maven/model/ModelBase.java,0,true,
1168,org/apache/maven/model,apache,org/apache/maven/model/ModelTest.java,1034,true,
517,org/apache/maven/model,apache,org/apache/maven/model/Notifier.java,0,true,
3432,org/apache/maven/model,apache,org/apache/maven/model/NotifierTest.java,1840,true,
517,org/apache/maven/model,apache,org/apache/maven/model/Organization.java,0,true,
1168,org/apache/maven/model,apache,org/apache/maven/model/OrganizationTest.java,1034,true,
517,org/apache/maven/model,apache,org/apache/maven/model/Parent.java,0,true,
3432,org/apache/maven/model,apache,org/apache/maven/model/ParentTest.java,1840,true,
517,org/apache/maven/model,apache,org/apache/maven/model/PatternSet.java,0,true,
517,org/apache/maven/model,apache,org/apache/maven/model/Plugin.java,0,true,
517,org/apache/maven/model,apache,org/apache/maven/model/Plugin.java,0,true,
517,org/apache/maven/model,apache,org/apache/maven/model/Plugin.java,0,true,
517,org/apache/maven/model,apache,org/apache/maven/model/PluginConfiguration.java,0,true,
517,org/apache/maven/model,apache,org/apache/maven/model/PluginConfiguration.java,0,true,
1168,org/apache/maven/model,apache,org/apache/maven/model/PluginConfigurationTest.java,1034,true,
517,org/apache/maven/model,apache,org/apache/maven/model/PluginContainer.java,0,true,
3432,org/apache/maven/model,apache,org/apache/maven/model/PluginContainerTest.java,1840,true,
517,org/apache/maven/model,apache,org/apache/maven/model/PluginExecution.java,0,true,
517,org/apache/maven/model,apache,org/apache/maven/model/PluginExecution.java,0,true,
1168,org/apache/maven/model,apache,org/apache/maven/model/PluginExecutionTest.java,1034,true,
517,org/apache/maven/model,apache,org/apache/maven/model/PluginManagement.java,0,true,
517,org/apache/maven/model,apache,org/apache/maven/model/PluginManagement.java,0,true,
3432,org/apache/maven/model,apache,org/apache/maven/model/PluginManagementTest.java,1840,true,
1168,org/apache/maven/model,apache,org/apache/maven/model/PluginTest.java,1034,true,
1168,org/apache/maven/model,apache,org/apache/maven/model/PluginTest.java,1034,true,
1168,org/apache/maven/model,apache,org/apache/maven/model/PluginTest.java,1034,true,
517,org/apache/maven/model,apache,org/apache/maven/model/Prerequisites.java,0,true,
1168,org/apache/maven/model,apache,org/apache/maven/model/PrerequisitesTest.java,1034,true,
517,org/apache/maven/model,apache,org/apache/maven/model/Profile.java,0,true,
517,org/apache/maven/model,apache,org/apache/maven/model/Profile.java,0,true,
3432,org/apache/maven/model,apache,org/apache/maven/model/ProfileTest.java,1840,true,
517,org/apache/maven/model,apache,org/apache/maven/model/Relocation.java,0,true,
3432,org/apache/maven/model,apache,org/apache/maven/model/RelocationTest.java,1840,true,
517,org/apache/maven/model,apache,org/apache/maven/model/ReportPlugin.java,0,true,
517,org/apache/maven/model,apache,org/apache/maven/model/ReportPlugin.java,0,true,
517,org/apache/maven/model,apache,org/apache/maven/model/ReportPlugin.java,0,true,
1168,org/apache/maven/model,apache,org/apache/maven/model/ReportPluginTest.java,1034,true,
517,org/apache/maven/model,apache,org/apache/maven/model/ReportSet.java,0,true,
517,org/apache/maven/model,apache,org/apache/maven/model/ReportSet.java,0,true,
1168,org/apache/maven/model,apache,org/apache/maven/model/ReportSetTest.java,1034,true,
517,org/apache/maven/model,apache,org/apache/maven/model/Reporting.java,0,true,
517,org/apache/maven/model,apache,org/apache/maven/model/Reporting.java,0,true,
3432,org/apache/maven/model,apache,org/apache/maven/model/ReportingTest.java,1840,true,
517,org/apache/maven/model,apache,org/apache/maven/model/RepositoryBase.java,0,true,
517,org/apache/maven/model,apache,org/apache/maven/model/Repository.java,0,true,
517,org/apache/maven/model,apache,org/apache/maven/model/Repository.java,0,true,
517,org/apache/maven/model,apache,org/apache/maven/model/RepositoryBase.java,0,true,
517,org/apache/maven/model,apache,org/apache/maven/model/RepositoryPolicy.java,0,true,
3432,org/apache/maven/model,apache,org/apache/maven/model/RepositoryPolicyTest.java,1840,true,
1168,org/apache/maven/model,apache,org/apache/maven/model/RepositoryTest.java,1034,true,
1168,org/apache/maven/model,apache,org/apache/maven/model/RepositoryTest.java,1034,true,
517,org/apache/maven/model,apache,org/apache/maven/model/Resource.java,0,true,
517,org/apache/maven/model,apache,org/apache/maven/model/Resource.java,0,true,
517,org/apache/maven/model,apache,org/apache/maven/model/Resource.java,0,true,
3432,org/apache/maven/model,apache,org/apache/maven/model/ResourceTest.java,1840,true,
517,org/apache/maven/model,apache,org/apache/maven/model/Scm.java,0,true,
1168,org/apache/maven/model,apache,org/apache/maven/model/ScmTest.java,1034,true,
517,org/apache/maven/model,apache,org/apache/maven/model/Site.java,0,true,
3432,org/apache/maven/model,apache,org/apache/maven/model/SiteTest.java,1840,true,
2264,org/apache/maven/model/building,apache,org/apache/maven/model/building/DefaultModelBuilder.java,1644,true,
2264,org/apache/maven/model/building,apache,org/apache/maven/model/building/DefaultModelBuilder.java,1644,true,
2264,org/apache/maven/model/building,apache,org/apache/maven/model/building/DefaultModelBuilder.java,1644,true,
2264,org/apache/maven/model/building,apache,org/apache/maven/model/building/DefaultModelBuilder.java,1644,true,
2264,org/apache/maven/model/building,apache,org/apache/maven/model/building/DefaultModelBuilder.java,1644,true,
2264,org/apache/maven/model/building,apache,org/apache/maven/model/building/DefaultModelBuildingRequest.java,1644,true,
2264,org/apache/maven/model/building,apache,org/apache/maven/model/building/DefaultModelBuildingRequest.java,1644,true,
2264,org/apache/maven/model/building,apache,org/apache/maven/model/building/DefaultModelBuildingRequest.java,1644,true,
2264,org/apache/maven/model/building,apache,org/apache/maven/model/building/DefaultModelBuildingRequest.java,1644,true,
2140,org/apache/maven/model/building,apache,org/apache/maven/model/building/DefaultModelProblemCollector.java,1611,true,
1851,org/apache/maven/model/building,apache,org/apache/maven/model/building/DefaultModelProcessor.java,1540,true,
1851,org/apache/maven/model/building,apache,org/apache/maven/model/building/DefaultModelProcessor.java,1540,true,
1851,org/apache/maven/model/building,apache,org/apache/maven/model/building/DefaultModelProcessor.java,1540,true,
1851,org/apache/maven/model/building,apache,org/apache/maven/model/building/DefaultModelProcessor.java,1540,true,
2264,org/apache/maven/model/building,apache,org/apache/maven/model/building/ModelBuildingException.java,1644,true,
1114,org/apache/maven/model/inheritance,apache,org/apache/maven/model/inheritance/DefaultInheritanceAssemblerTest.java,861,true,
1114,org/apache/maven/model/inheritance,apache,org/apache/maven/model/inheritance/DefaultInheritanceAssemblerTest.java,861,true,
1114,org/apache/maven/model/inheritance,apache,org/apache/maven/model/inheritance/DefaultInheritanceAssemblerTest.java,861,true,
