F61,F77,F88,F70,
3,491,342,926,
3,491,342,926,
39,7351,3258,7786,
3,6330,2874,6765,
17,4433,2482,4868,
3,491,342,926,
24,7356,3259,7791,
0,438,321,873,
4,6567,2929,7002,
3,545,359,980,
0,467,333,902,
26,6316,2869,6751,
4,1410,935,1845,
12,7356,3259,7791,
20,7356,3259,7791,
20,7356,3259,7791,
6,545,359,980,
20,7356,3259,7791,
5,3762,2253,4197,
5,3762,2253,4197,
7,7356,3259,7791,
3,5151,2592,5586,
2,3949,2323,4384,
2,3949,2323,4384,
20,7356,3259,7791,
9,7356,3259,7791,
62,7356,3259,7791,
61,7351,3258,7786,
9,545,359,980,
62,7356,3259,7791,
29,7356,3259,7791,
29,7356,3259,7791,
29,7356,3259,7791,
29,7356,3259,7791,
29,7356,3259,7791,
28,7351,3258,7786,
29,7356,3259,7791,
29,7356,3259,7791,
28,7351,3258,7786,
29,7356,3259,7791,
28,7351,3258,7786,
28,7351,3258,7786,
28,7351,3258,7786,
7,560,364,995,
28,7351,3258,7786,
28,7351,3258,7786,
28,7351,3258,7786,
7,560,364,995,
29,7356,3259,7791,
29,7356,3259,7791,
29,7356,3259,7791,
28,7351,3258,7786,
7,560,364,995,
28,7351,3258,7786,
29,7356,3259,7791,
28,7351,3258,7786,
28,7351,3258,7786,
28,7351,3258,7786,
28,7351,3258,7786,
28,7351,3258,7786,
28,7351,3258,7786,
28,7351,3258,7786,
28,7351,3258,7786,
29,7356,3259,7791,
28,7351,3258,7786,
29,7356,3259,7791,
29,7356,3259,7791,
33,7356,3259,7791,
27,6277,2859,6712,
6,545,359,980,
33,7356,3259,7791,
33,7356,3259,7791,
5,7351,3258,7786,
5,7351,3258,7786,
8,7356,3259,7791,
8,7356,3259,7791,
9,7356,3259,7791,
8,7351,3258,7786,
8,7351,3258,7786,
8,7351,3258,7786,
26,7351,3258,7786,
26,7351,3258,7786,
26,7351,3258,7786,
26,7351,3258,7786,
26,7351,3258,7786,
26,7351,3258,7786,
27,7356,3259,7791,
26,7351,3258,7786,
26,7351,3258,7786,
26,7351,3258,7786,
26,7351,3258,7786,
27,7356,3259,7791,
27,7356,3259,7791,
27,7356,3259,7791,
26,7351,3258,7786,
26,7351,3258,7786,
26,7351,3258,7786,
26,7351,3258,7786,
26,7351,3258,7786,
25,5399,2662,5834,
32,7351,3258,7786,
32,7351,3258,7786,
32,7351,3258,7786,
32,7351,3258,7786,
33,7356,3259,7791,
32,7351,3258,7786,
33,7356,3259,7791,
33,7356,3259,7791,
14,6478,2909,6913,
10,7356,3259,7791,
10,7356,3259,7791,
10,7356,3259,7791,
10,7356,3259,7791,
10,7356,3259,7791,
10,7356,3259,7791,
9,7351,3258,7786,
7,7356,3259,7791,
7,7356,3259,7791,
12,4417,2481,4852,
12,4417,2481,4852,
16,7351,3258,7786,
17,7356,3259,7791,
17,7356,3259,7791,
17,7356,3259,7791,
16,7351,3258,7786,
10,1574,1053,2009,
10,1574,1053,2009,
37,7351,3258,7786,
15,7356,3259,7791,
12,7700,3519,8135,
12,7700,3519,8135,
12,7699,3519,8134,
14,7700,3519,8135,
14,7700,3519,8135,
14,7700,3519,8135,
14,7700,3519,8135,
12,7699,3519,8134,
12,7699,3519,8134,
12,7699,3519,8134,
13,7700,3519,8135,
13,7700,3519,8135,
13,7700,3519,8135,
13,7700,3519,8135,
13,7700,3519,8135,
13,7699,3519,8134,
12,7700,3519,8135,
2,871,601,1306,
2,871,601,1306,
2,871,601,1306,
2,871,601,1306,
2,871,601,1306,
2,871,601,1306,
2,871,601,1306,
2,871,601,1306,
26,7699,3519,8134,
10,7699,3519,8134,
10,7700,3519,8135,
4,1880,1209,2315,
25,7699,3519,8134,
20,7143,3158,7578,
31,7047,3076,7482,
42,7699,3519,8134,
42,7699,3519,8134,
31,7047,3076,7482,
42,7699,3519,8134,
42,7699,3519,8134,
42,7699,3519,8134,
42,7699,3519,8134,
42,7699,3519,8134,
5,896,615,1331,
5,896,615,1331,
28,7700,3519,8135,
28,7700,3519,8135,
28,7700,3519,8135,
28,7699,3519,8134,
28,7699,3519,8134,
28,7699,3519,8134,
17,6515,2916,6950,
28,7700,3519,8135,
28,7699,3519,8134,
28,7699,3519,8134,
28,7699,3519,8134,
1,2856,1903,3291,
18,7700,3519,8135,
10,6155,2814,6590,
18,7699,3519,8134,
2,6330,2874,6765,
2,3556,2222,3991,
3,3125,2075,3560,
4,3222,2110,3657,
3,3125,2075,3560,
11,7699,3519,8134,
1,7700,3519,8135,
0,7700,3519,8135,
6,7699,3519,8134,
13,7699,3519,8134,
9,7699,3519,8134,
7,7700,3519,8135,
17,7700,3519,8135,
17,7700,3519,8135,
19,7700,3519,8135,
19,7699,3519,8134,
19,7700,3519,8135,
2,418,313,853,
7,7700,3519,8135,
6,7700,3519,8135,
15,7700,3519,8135,
15,7700,3519,8135,
7,7700,3519,8135,
15,7700,3519,8135,
15,7700,3519,8135,
5,7700,3519,8135,
16,7699,3519,8134,
16,7700,3519,8135,
8,7700,3519,8135,
8,7700,3519,8135,
10,1391,916,1826,
10,7699,3519,8134,
6,7700,3519,8135,
8,7700,3519,8135,
6,7699,3519,8134,
7,7699,3519,8134,
32,7700,3519,8135,
32,7699,3519,8134,
32,7699,3519,8134,
7,7700,3519,8135,
2,6644,2945,7079,
16,7700,3519,8135,
16,7700,3519,8135,
16,7699,3519,8134,
16,7699,3519,8134,
8,7700,3519,8135,
3,321,276,756,
3,321,276,756,
3,321,276,756,
3,321,276,756,
8,7699,3519,8134,
20,7700,3519,8135,
20,7699,3519,8134,
20,7699,3519,8134,
15,7700,3519,8135,
15,7700,3519,8135,
15,7700,3519,8135,
15,7700,3519,8135,
9,7699,3519,8134,
20,7700,3519,8135,
20,7700,3519,8135,
9,7699,3519,8134,
9,7699,3519,8134,
13,7700,3519,8135,
13,7700,3519,8135,
13,7700,3519,8135,
13,7700,3519,8135,
1,303,261,738,
10,7699,3519,8134,
5,2640,1728,3075,
10,7700,3519,8135,
37,7700,3519,8135,
9,2640,1728,3075,
9,2640,1728,3075,
9,6957,3033,7392,
10,7700,3519,8135,
8,6957,3033,7392,
3,3994,2331,4429,
3,3994,2331,4429,
12,6957,3033,7392,
37,7699,3519,8134,
0,303,261,738,
2,746,479,1181,
25,7699,3519,8134,
25,7699,3519,8134,
6,5666,2730,6101,
11,7429,3302,7864,
0,4811,2534,5246,
16,7699,3519,8134,
16,7699,3519,8134,
8,7699,3519,8134,
7,7699,3519,8134,
7,7699,3519,8134,
7,7699,3519,8134,
7,7699,3519,8134,
7,7699,3519,8134,
7,7699,3519,8134,
17,7700,3519,8135,
7,7700,3519,8135,
6,7700,3519,8135,
22,7700,3519,8135,
22,7700,3519,8135,
22,7700,3519,8135,
22,7700,3519,8135,
22,7700,3519,8135,
22,7700,3519,8135,
5,6716,2959,7151,
2,4963,2562,5398,
2,2369,1512,2804,
2,2369,1512,2804,
3,2890,1925,3325,
11,4934,2558,5369,
5,2890,1925,3325,
13,4934,2558,5369,
3,2890,1925,3325,
11,4934,2558,5369,
3,2890,1925,3325,
8,4724,2518,5159,
31,7699,3519,8134,
4,746,479,1181,
66,7699,3519,8134,
35,7700,3519,8135,
3,2122,1337,2557,
3,2122,1337,2557,
3,2122,1337,2557,
3,2122,1337,2557,
3,2122,1337,2557,
3,2122,1337,2557,
3,2122,1337,2557,
3,2122,1337,2557,
3,2122,1337,2557,
1,2122,1337,2557,
1,2122,1337,2557,
1,2122,1337,2557,
11,7699,3519,8134,
11,7699,3519,8134,
17,7700,3519,8135,
17,7700,3519,8135,
17,7700,3519,8135,
0,211,159,646,
0,211,159,646,
23,7699,3519,8134,
23,7700,3519,8135,
8,2864,1910,3299,
38,7699,3519,8134,
38,7700,3519,8135,
38,7700,3519,8135,
38,7700,3519,8135,
38,7700,3519,8135,
38,7700,3519,8135,
38,7700,3519,8135,
10,7700,3519,8135,
26,7700,3519,8135,
26,7699,3519,8134,
26,7700,3519,8135,
26,7700,3519,8135,
36,3184,2093,3619,
36,3184,2093,3619,
36,3184,2093,3619,
36,3184,2093,3619,
36,3184,2093,3619,
36,3184,2093,3619,
7,1323,878,1758,
36,3184,2093,3619,
65,7699,3519,8134,
36,3184,2093,3619,
36,3184,2093,3619,
6,1275,843,1710,
36,3184,2093,3619,
36,3184,2093,3619,
36,3184,2093,3619,
36,3184,2093,3619,
16,2832,1889,3267,
19,7699,3519,8134,
19,7700,3519,8135,
19,7699,3519,8134,
32,7700,3519,8135,
32,7699,3519,8134,
20,7700,3519,8135,
20,7700,3519,8135,
20,7700,3519,8135,
20,7700,3519,8135,
20,7700,3519,8135,
20,7699,3519,8134,
14,7700,3519,8135,
14,7699,3519,8134,
14,7700,3519,8135,
14,7700,3519,8135,
14,7700,3519,8135,
18,7700,3519,8135,
18,7700,3519,8135,
18,7700,3519,8135,
18,7700,3519,8135,
18,7700,3519,8135,
18,7699,3519,8134,
13,7700,3519,8135,
13,7700,3519,8135,
0,92,39,527,
13,7700,3519,8135,
13,7700,3519,8135,
19,7699,3519,8134,
19,7700,3519,8135,
19,7699,3519,8134,
23,7699,3519,8134,
23,7700,3519,8135,
12,7700,3519,8135,
12,7700,3519,8135,
6,1725,1132,2160,
19,6014,2792,6449,
45,7699,3519,8134,
45,7699,3519,8134,
16,7699,3519,8134,
16,7700,3519,8135,
24,7219,3217,7654,
5,7699,3519,8134,
5,7700,3519,8135,
5,7700,3519,8135,
5,7700,3519,8135,
5,7700,3519,8135,
8,7699,3519,8134,
23,7700,3519,8135,
23,7700,3519,8135,
23,7700,3519,8135,
9,7700,3519,8135,
24,7699,3519,8134,
47,7700,3519,8135,
47,7700,3519,8135,
47,7700,3519,8135,
24,4798,2533,5233,
14,3809,2271,4244,
14,3809,2271,4244,
13,3777,2259,4212,
13,3777,2259,4212,
2,871,601,1306,
11,871,601,1306,
9,7699,3519,8134,
9,7699,3519,8134,
11,5213,2602,5648,
11,7699,3519,8134,
39,7699,3519,8134,
39,7699,3519,8134,
30,6301,2866,6736,
15,2409,1536,2844,
48,7699,3519,8134,
30,6301,2866,6736,
163,7699,3519,8134,
163,7699,3519,8134,
11,871,601,1306,
11,871,601,1306,
11,871,601,1306,
11,871,601,1306,
11,871,601,1306,
11,871,601,1306,
11,871,601,1306,
11,871,601,1306,
11,871,601,1306,
7,481,340,916,
124,6684,2952,7119,
11,871,601,1306,
163,7700,3519,8135,
11,871,601,1306,
11,871,601,1306,
11,871,601,1306,
11,871,601,1306,
11,871,601,1306,
138,7009,3062,7444,
11,871,601,1306,
11,871,601,1306,
11,871,601,1306,
11,871,601,1306,
13,904,620,1339,
11,871,601,1306,
51,2277,1439,2712,
96,5771,2761,6206,
11,871,601,1306,
11,871,601,1306,
141,7085,3103,7520,
163,7699,3519,8134,
141,7085,3103,7520,
163,7699,3519,8134,
11,871,601,1306,
100,5965,2791,6400,
11,871,601,1306,
96,5771,2761,6206,
163,7699,3519,8134,
163,7699,3519,8134,
9,7699,3519,8134,
2,871,601,1306,
2,871,601,1306,
2,871,601,1306,
2,871,601,1306,
2,871,601,1306,
2,871,601,1306,
2,871,601,1306,
2,871,601,1306,
2,871,601,1306,
29,7699,3519,8134,
2,871,601,1306,
2,871,601,1306,
2,871,601,1306,
2,871,601,1306,
8,871,601,1306,
8,871,601,1306,
8,871,601,1306,
53,7699,3519,8134,
8,871,601,1306,
8,871,601,1306,
8,871,601,1306,
8,871,601,1306,
5,3366,2182,3801,
2,871,601,1306,
2,871,601,1306,
9,5965,2791,6400,
12,7699,3519,8134,
6,1391,916,1826,
18,7699,3519,8134,
18,7699,3519,8134,
11,6301,2866,6736,
1,871,601,1306,
1,871,601,1306,
2,5151,2592,5586,
1,3949,2323,4384,
1,3949,2323,4384,
13,871,601,1306,
13,871,601,1306,
13,871,601,1306,
13,871,601,1306,
44,3247,2124,3682,
13,871,601,1306,
13,871,601,1306,
13,871,601,1306,
13,871,601,1306,
10,425,315,860,
13,871,601,1306,
13,871,601,1306,
13,871,601,1306,
13,871,601,1306,
52,3484,2215,3919,
13,871,601,1306,
13,871,601,1306,
13,871,601,1306,
13,871,601,1306,
13,871,601,1306,
13,871,601,1306,
13,871,601,1306,
13,871,601,1306,
89,6155,2814,6590,
14,885,608,1320,
13,871,601,1306,
13,871,601,1306,
13,871,601,1306,
13,871,601,1306,
91,6684,2952,7119,
102,7262,3225,7697,
13,871,601,1306,
13,871,601,1306,
104,7331,3246,7766,
13,871,601,1306,
13,871,601,1306,
104,7331,3246,7766,
59,4015,2341,4450,
104,7331,3246,7766,
13,871,601,1306,
18,913,627,1348,
3,2183,1377,2618,
4,871,601,1306,
1,705,444,1140,
0,871,601,1306,
0,871,601,1306,
6,7699,3519,8134,
0,871,601,1306,
10,7699,3519,8134,
10,7699,3519,8134,
5,1231,795,1666,
5,1231,795,1666,
6,1391,916,1826,
3,363,292,798,
17,7699,3519,8134,
9,7699,3519,8134,
12,7699,3519,8134,
10,7699,3519,8134,
10,7699,3519,8134,
4,6589,2933,7024,
2,2794,1848,3229,
11,7700,3519,8135,
17,3143,2084,3578,
52,7699,3519,8134,
52,7699,3519,8134,
52,7699,3519,8134,
52,7699,3519,8134,
52,7699,3519,8134,
52,7699,3519,8134,
52,7699,3519,8134,
52,7699,3519,8134,
5,2114,1328,2549,
52,7699,3519,8134,
25,7700,3519,8135,
2,359,292,794,
2,359,292,794,
54,7699,3519,8134,
54,7699,3519,8134,
54,7699,3519,8134,
54,7699,3519,8134,
54,7699,3519,8134,
54,7699,3519,8134,
54,7699,3519,8134,
54,7699,3519,8134,
16,898,616,1333,
16,898,616,1333,
65,4417,2481,4852,
110,7700,3519,8135,
110,7700,3519,8135,
110,7700,3519,8135,
110,7700,3519,8135,
110,7700,3519,8135,
3,330,279,765,
110,7699,3519,8134,
0,416,313,851,
56,7047,3076,7482,
42,6434,2901,6869,
10,7699,3519,8134,
69,7700,3519,8135,
107,7700,3519,8135,
107,7700,3519,8135,
16,1946,1244,2381,
107,7700,3519,8135,
107,7700,3519,8135,
107,7700,3519,8135,
96,7326,3245,7761,
107,7700,3519,8135,
107,7700,3519,8135,
107,7700,3519,8135,
107,7700,3519,8135,
107,7700,3519,8135,
107,7699,3519,8134,
4,351,287,786,
107,7699,3519,8134,
13,7700,3519,8135,
58,7699,3519,8134,
58,7700,3519,8135,
58,7700,3519,8135,
58,7700,3519,8135,
53,7185,3196,7620,
2,4603,2500,5038,
13,5221,2603,5656,
1,535,355,970,
6,2172,1372,2607,
6,2172,1372,2607,
13,3142,2083,3577,
13,3142,2083,3577,
13,3142,2083,3577,
28,5221,2603,5656,
28,5221,2603,5656,
24,4837,2539,5272,
28,5221,2603,5656,
1,2917,1945,3352,
14,4543,2492,4978,
4,2903,1935,3338,
4,2903,1935,3338,
4,2903,1935,3338,
11,4419,2481,4854,
5,2851,1901,3286,
5,4413,2481,4848,
11,674,421,1109,
14,1820,1169,2255,
23,7700,3519,8135,
7,1233,796,1668,
23,7699,3519,8134,
23,7699,3519,8134,
6,1229,794,1664,
6,1229,794,1664,
23,7700,3519,8135,
16,5965,2791,6400,
23,7700,3519,8135,
3,4069,2356,4504,
1,898,616,1333,
1,898,616,1333,
11,1237,803,1672,
6,1160,761,1595,
6,1160,761,1595,
11,1237,803,1672,
11,1237,803,1672,
11,1237,803,1672,
6,1160,761,1595,
11,1237,803,1672,
7,2693,1769,3128,
21,7700,3519,8135,
21,7700,3519,8135,
11,5147,2590,5582,
21,7700,3519,8135,
11,5147,2590,5582,
11,5147,2590,5582,
21,7700,3519,8135,
7,7699,3519,8134,
3,3055,2035,3490,
3,3055,2035,3490,
1,2381,1519,2816,
9,7699,3519,8134,
9,7700,3519,8135,
9,7699,3519,8134,
2,5147,2590,5582,
3,7180,3195,7615,
7,7700,3519,8135,
7,7699,3519,8134,
7,7699,3519,8134,
10,6928,3015,7363,
11,7047,3076,7482,
11,7047,3076,7482,
7,7699,3519,8134,
7,7699,3519,8134,
8,4872,2544,5307,
8,4872,2544,5307,
8,4872,2544,5307,
8,4872,2544,5307,
8,4872,2544,5307,
4,5147,2590,5582,
4,5147,2590,5582,
4,5147,2590,5582,
0,437,321,872,
9,6928,3015,7363,
15,7699,3519,8134,
15,7699,3519,8134,
15,7699,3519,8134,
15,7699,3519,8134,
15,7699,3519,8134,
15,7699,3519,8134,
15,7699,3519,8134,
0,2381,1519,2816,
16,7700,3519,8135,
10,7700,3519,8135,
10,7700,3519,8135,
23,7700,3519,8135,
23,7700,3519,8135,
23,7700,3519,8135,
23,7700,3519,8135,
21,7699,3519,8134,
21,7699,3519,8134,
13,6781,2971,7216,
13,7700,3519,8135,
13,7700,3519,8135,
5,7047,3076,7482,
10,7700,3519,8135,
4,4109,2377,4544,
8,7700,3519,8135,
8,7700,3519,8135,
13,7700,3519,8135,
13,7700,3519,8135,
13,7700,3519,8135,
29,1871,1208,2306,
29,1871,1208,2306,
29,1871,1208,2306,
8,7699,3519,8134,
21,7700,3519,8135,
21,7700,3519,8135,
21,7700,3519,8135,
21,7700,3519,8135,
21,7700,3519,8135,
10,6136,2811,6571,
21,7700,3519,8135,
21,7700,3519,8135,
24,3687,2239,4122,
20,3661,2234,4096,
20,3661,2234,4096,
20,3661,2234,4096,
24,3687,2239,4122,
24,3687,2239,4122,
5,7700,3519,8135,
3,3071,2047,3506,
9,7700,3519,8135,
9,7699,3519,8134,
10,4747,2520,5182,
10,4747,2520,5182,
10,4747,2520,5182,
11,7700,3519,8135,
10,4747,2520,5182,
18,7700,3519,8135,
18,7699,3519,8134,
18,7699,3519,8134,
13,7700,3519,8135,
10,7699,3519,8134,
10,7699,3519,8134,
10,7699,3519,8134,
10,7699,3519,8134,
10,7699,3519,8134,
10,7699,3519,8134,
54,7700,3519,8135,
54,7700,3519,8135,
54,7700,3519,8135,
54,7700,3519,8135,
54,7700,3519,8135,
54,7699,3519,8134,
6,7700,3519,8135,
29,6801,2973,7236,
29,6801,2973,7236,
28,6694,2954,7129,
29,6801,2973,7236,
17,3055,2035,3490,
1,422,314,857,
24,5428,2671,5863,
9,1350,892,1785,
29,6801,2973,7236,
29,6801,2973,7236,
29,6801,2973,7236,
29,6801,2973,7236,
29,6801,2973,7236,
18,7700,3519,8135,
18,7700,3519,8135,
8,7699,3519,8134,
6,1976,1258,2411,
16,7699,3519,8134,
23,7699,3519,8134,
23,7699,3519,8134,
17,7700,3519,8135,
17,7699,3519,8134,
17,7700,3519,8135,
6,7700,3519,8135,
0,216,165,651,
0,216,165,651,
0,216,165,651,
0,216,165,651,
0,216,165,651,
0,216,165,651,
0,216,165,651,
0,216,165,651,
0,216,165,651,
0,216,165,651,
0,216,165,651,
0,216,165,651,
11,7699,3519,8134,
11,7700,3519,8135,
9,7700,3519,8135,
6,7700,3519,8135,
2,498,346,933,
13,7700,3519,8135,
13,7700,3519,8135,
22,7699,3519,8134,
21,3784,2261,4219,
43,7700,3519,8135,
39,7700,3519,8135,
9,7700,3519,8135,
8,7700,3519,8135,
9,7699,3519,8134,
56,7700,3519,8135,
15,7699,3519,8134,
212,7700,3519,8135,
61,1576,1053,2011,
212,7700,3519,8135,
212,7700,3519,8135,
212,7700,3519,8135,
212,7700,3519,8135,
212,7700,3519,8135,
212,7700,3519,8135,
212,7700,3519,8135,
212,7700,3519,8135,
212,7700,3519,8135,
40,1126,741,1561,
212,7700,3519,8135,
195,6957,3033,7392,
105,3045,2033,3480,
212,7700,3519,8135,
212,7699,3519,8134,
212,7700,3519,8135,
212,7700,3519,8135,
212,7699,3519,8134,
212,7699,3519,8134,
212,7700,3519,8135,
212,7700,3519,8135,
212,7700,3519,8135,
212,7699,3519,8134,
212,7699,3519,8134,
212,7699,3519,8134,
212,7699,3519,8134,
212,7699,3519,8134,
212,7699,3519,8134,
212,7699,3519,8134,
195,6957,3033,7392,
212,7700,3519,8135,
212,7700,3519,8135,
212,7699,3519,8134,
212,7700,3519,8135,
212,7700,3519,8135,
9,7700,3519,8135,
6,7699,3519,8134,
6,7699,3519,8134,
8,7700,3519,8135,
8,7700,3519,8135,
21,7700,3519,8135,
16,7700,3519,8135,
16,7700,3519,8135,
17,6957,3033,7392,
17,6957,3033,7392,
17,6957,3033,7392,
17,6957,3033,7392,
17,6957,3033,7392,
23,7700,3519,8135,
23,7700,3519,8135,
23,7700,3519,8135,
23,7700,3519,8135,
23,7700,3519,8135,
16,7700,3519,8135,
16,7700,3519,8135,
16,7700,3519,8135,
16,7700,3519,8135,
17,7700,3519,8135,
17,7700,3519,8135,
17,7700,3519,8135,
17,7700,3519,8135,
17,7700,3519,8135,
17,7700,3519,8135,
17,7699,3519,8134,
17,7699,3519,8134,
16,7700,3519,8135,
16,7700,3519,8135,
16,7700,3519,8135,
16,7700,3519,8135,
16,7700,3519,8135,
16,7700,3519,8135,
3,2640,1728,3075,
3,2640,1728,3075,
2,2438,1565,2873,
3,3279,2133,3714,
16,6957,3033,7392,
16,6957,3033,7392,
16,6957,3033,7392,
15,7700,3519,8135,
4,2640,1728,3075,
1,2373,1513,2808,
19,7700,3519,8135,
15,7700,3519,8135,
15,7700,3519,8135,
15,7700,3519,8135,
14,6957,3033,7392,
14,6957,3033,7392,
14,6957,3033,7392,
14,6957,3033,7392,
14,6957,3033,7392,
17,7700,3519,8135,
17,7700,3519,8135,
17,7699,3519,8134,
19,7700,3519,8135,
2,1275,843,1710,
18,7700,3519,8135,
15,2373,1513,2808,
6,7700,3519,8135,
21,7700,3519,8135,
1,337,284,772,
27,7699,3519,8134,
27,7699,3519,8134,
27,7699,3519,8134,
50,7700,3519,8135,
6,337,284,772,
6,337,284,772,
50,7699,3519,8134,
1,337,284,772,
11,7700,3519,8135,
46,7700,3519,8135,
47,7700,3519,8135,
47,7699,3519,8134,
8,337,284,772,
27,7699,3519,8134,
11,3526,2218,3961,
25,7700,3519,8135,
7,2380,1519,2815,
7,2380,1519,2815,
37,7700,3519,8135,
44,7699,3519,8134,
13,337,284,772,
44,7700,3519,8135,
18,7699,3519,8134,
26,7700,3519,8135,
26,7700,3519,8135,
24,7700,3519,8135,
24,7699,3519,8134,
59,7700,3519,8135,
15,337,284,772,
14,324,277,759,
53,7700,3519,8135,
53,7700,3519,8135,
53,7700,3519,8135,
15,7699,3519,8134,
11,7700,3519,8135,
14,7700,3519,8135,
14,7700,3519,8135,
10,7700,3519,8135,
15,7700,3519,8135,
15,7700,3519,8135,
15,7700,3519,8135,
17,337,284,772,
93,7700,3519,8135,
17,337,284,772,
8,337,284,772,
93,7700,3519,8135,
44,4149,2395,4584,
61,7700,3519,8135,
61,7700,3519,8135,
61,7700,3519,8135,
45,7699,3519,8134,
24,7699,3519,8134,
20,7575,3370,8010,
4,337,284,772,
4,337,284,772,
26,7700,3519,8135,
46,7699,3519,8134,
20,2364,1510,2799,
14,7700,3519,8135,
19,183,126,618,
19,183,126,618,
15,112,54,547,
23,2484,1586,2919,
13,742,474,1177,
50,7699,3519,8134,
50,7699,3519,8134,
50,7700,3519,8135,
24,7700,3519,8135,
2,337,284,772,
12,2373,1513,2808,
23,7700,3519,8135,
1,368,294,803,
1,368,294,803,
1,368,294,803,
1,368,294,803,
10,7700,3519,8135,
5,461,329,896,
1,311,266,746,
5,461,329,896,
33,7700,3519,8135,
29,7700,3519,8135,
7,7699,3519,8134,
7,7699,3519,8134,
7,7699,3519,8134,
28,7699,3519,8134,
28,2375,1516,2810,
34,2484,1586,2919,
5,156,98,591,
13,337,284,772,
0,54,20,489,
62,7700,3519,8135,
33,2389,1526,2824,
92,7700,3519,8135,
92,7700,3519,8135,
92,7700,3519,8135,
92,7700,3519,8135,
13,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
0,7700,3519,8135,
