F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,
7,3,92,1,8,10,6,4,0.9344262295081968,28,21,0.75,0.7142857142857143,5,1,
0,5,99,1,11,12,1,3,0.25274725274725274,130,21,0.16153846153846155,1.0,0,1,
0,2,99,1,4,12,1,3,0.8157894736842105,14,21,1.5,1.0,0,1,
0,1,78,1,6,18,1,6,0.9393939393939394,12,18,1.5,1.0,0,1,
0,4,78,1,6,18,1,6,0.6,27,21,0.7777777777777778,1.0,0,1,
0,2,78,1,7,18,1,6,0.8043478260869565,21,18,0.8571428571428571,1.0,0,1,
26,14,711,1,12,163,6,15,0.6351351351351351,163,25,0.15337423312883436,0.6923076923076923,0,1,
15,14,711,1,12,163,5,15,0.963963963963964,163,25,0.15337423312883436,0.6666666666666666,10,1,
3,9,711,1,8,163,1,15,0.8293650793650794,45,65,1.4444444444444444,0.6666666666666666,0,0,
3,9,711,1,6,163,1,15,0.9087301587301587,45,65,1.4444444444444444,0.8333333333333334,0,0,
13,37,711,1,8,163,5,15,0.8058252427184466,278,65,0.23381294964028776,0.5629370629370629,2,1,
4,15,815,1,8,160,1,20,0.8431372549019608,190,31,0.1631578947368421,0.5,0,1,
4,15,815,1,8,160,1,20,0.8156862745098039,190,31,0.1631578947368421,0.5,0,1,
52,15,815,1,0,160,10,20,0.4117647058823529,190,31,0.1631578947368421,1.0,27,1,
52,15,815,1,16,160,10,20,0.6,190,31,0.1631578947368421,0.7692307692307693,27,1,
52,15,815,1,12,160,10,20,0.6549019607843137,190,31,0.1631578947368421,0.9615384615384616,27,1,
25,12,815,1,0,160,5,20,0.8494623655913979,465,41,0.08817204301075268,1.0,0,1,
68,12,815,1,0,160,24,20,0.2777777777777778,465,41,0.08817204301075268,1.0,0,1,
68,12,815,1,20,160,24,20,0.31362007168458783,465,41,0.08817204301075268,0.8529411764705882,0,1,
24,12,815,1,16,160,8,20,0.43010752688172044,465,41,0.08817204301075268,0.20833333333333334,23,1,
0,18,815,1,7,160,1,20,0.03367875647668394,206,127,0.616504854368932,1.0,0,1,
0,7,815,1,4,160,1,20,0.104,46,62,1.3478260869565217,1.0,0,1,
0,2,815,1,10,160,1,20,0.8,14,23,1.6428571428571428,1.0,0,1,
0,2,815,1,10,160,1,20,0.8,14,23,1.6428571428571428,1.0,0,1,
0,7,815,1,4,160,1,20,0.104,46,62,1.3478260869565217,1.0,0,1,
0,9,815,1,4,160,1,20,0.09090909090909091,55,79,1.4363636363636363,1.0,0,1,
0,19,815,1,5,160,1,20,0.04778156996587031,125,130,1.04,1.0,0,1,
29,29,399,1,12,36,10,2,0.7122844827586207,589,292,0.49575551782682514,0.20689655172413793,0,1,
29,29,399,1,12,36,9,2,0.7672413793103449,589,292,0.49575551782682514,0.20689655172413793,0,1,
32,29,399,1,12,36,11,2,0.822198275862069,589,292,0.49575551782682514,0.1875,0,1,
56,29,399,1,12,36,18,2,0.8814655172413793,589,292,0.49575551782682514,0.10714285714285714,0,1,
13,29,399,1,16,36,3,2,0.39655172413793105,589,292,0.49575551782682514,0.3076923076923077,0,1,
13,29,399,1,16,36,3,2,0.42887931034482757,589,292,0.49575551782682514,0.3076923076923077,0,1,
3,29,399,1,8,36,1,2,0.1648706896551724,589,292,0.49575551782682514,0.6666666666666666,0,1,
3,29,399,1,8,36,1,2,0.25969827586206895,589,292,0.49575551782682514,0.6666666666666666,0,1,
13,29,399,1,12,36,3,2,0.20797413793103448,589,292,0.49575551782682514,0.6267806267806268,0,1,
6,29,399,1,8,36,2,2,0.23922413793103448,589,292,0.49575551782682514,0.6333333333333333,0,1,
13,29,399,1,12,36,3,2,0.3275862068965517,589,292,0.49575551782682514,0.6267806267806268,0,1,
13,29,399,1,12,36,3,2,0.3599137931034483,589,292,0.49575551782682514,0.6267806267806268,0,1,
13,29,399,1,12,36,3,2,0.4245689655172414,589,292,0.49575551782682514,0.6267806267806268,0,1,
8,29,399,1,10,36,4,2,0.45689655172413796,589,292,0.49575551782682514,0.6375,0,1,
13,29,399,1,12,36,3,2,0.4816810344827586,589,292,0.49575551782682514,0.6267806267806268,2,1,
27,7,399,1,0,36,9,2,0.4377358490566038,174,75,0.43103448275862066,1.0,0,1,
32,7,399,1,0,36,9,2,0.9509433962264151,174,75,0.43103448275862066,1.0,44,1,
32,7,399,1,0,36,9,2,0.8981132075471698,174,75,0.43103448275862066,1.0,44,1,
3,33,1266,1,8,225,1,28,0.8156424581005587,217,57,0.2626728110599078,0.6666666666666666,0,1,
3,33,1266,1,8,225,1,28,0.6340782122905028,217,57,0.2626728110599078,0.6666666666666666,0,1,
3,33,1266,1,8,225,1,28,0.5446927374301676,217,57,0.2626728110599078,0.6666666666666666,1,1,
0,12,1266,2,21,225,1,28,0.6855123674911661,195,28,0.14358974358974358,1.0,0,1,
112,18,1266,4,0,225,55,28,0.7729393468118196,499,49,0.09819639278557114,1.0,0,1,
0,18,1266,4,16,225,1,28,0.16951788491446346,499,49,0.09819639278557114,1.0,0,1,
3,5,1266,1,8,225,2,28,0.9819819819819819,71,19,0.2676056338028169,0.6666666666666666,0,1,
27,5,1266,1,0,225,8,28,0.5945945945945946,71,19,0.2676056338028169,1.0,18,1,
0,12,1266,1,8,225,1,28,0.4222222222222222,52,23,0.4423076923076923,1.0,0,1,
0,2,371,2,12,59,1,17,0.6451612903225806,28,23,0.8214285714285714,1.0,0,1,
10,5,371,1,0,59,4,17,0.5376344086021505,54,25,0.46296296296296297,1.0,6,1,
0,2,371,2,12,59,1,17,0.6451612903225806,28,23,0.8214285714285714,1.0,0,1,
15,13,80,2,20,13,5,2,0.6830357142857143,138,37,0.26811594202898553,0.6,0,1,
7,13,80,2,8,13,1,2,0.8660714285714286,138,37,0.26811594202898553,0.42857142857142855,0,1,
11,13,80,2,8,13,1,2,0.5446428571428571,138,37,0.26811594202898553,0.7272727272727273,3,1,
11,13,80,2,12,13,1,2,0.5044642857142857,138,37,0.26811594202898553,0.2727272727272727,3,1,
3,9,1498,6,0,91,1,16,0.6282306163021869,341,83,0.2434017595307918,1.0,0,1,
0,9,1498,6,12,91,1,16,0.5069582504970179,341,83,0.2434017595307918,1.0,0,1,
0,2,1498,1,8,91,1,16,0.6071428571428571,33,18,0.5454545454545454,1.0,0,1,
12,2,1498,1,12,91,3,16,0.8571428571428571,33,18,0.5454545454545454,0.5,9,1,
3,35,396,1,8,40,2,2,0.8705547652916074,561,33,0.058823529411764705,0.6666666666666666,0,1,
7,35,396,1,8,40,3,2,0.9231863442389758,561,33,0.058823529411764705,0.5952380952380952,0,1,
3,35,396,1,8,40,2,2,0.9388335704125178,561,33,0.058823529411764705,0.6666666666666666,0,1,
23,35,396,1,8,40,14,2,0.9473684210526315,561,33,0.058823529411764705,0.532608695652174,0,1,
3,35,396,1,8,40,2,2,0.8790896159317212,561,33,0.058823529411764705,0.6666666666666666,0,1,
3,35,396,1,8,40,2,2,0.914651493598862,561,33,0.058823529411764705,0.6666666666666666,0,1,
3,35,396,1,8,40,2,2,0.8933143669985776,561,33,0.058823529411764705,0.6666666666666666,0,1,
3,35,396,1,8,40,2,2,0.9004267425320057,561,33,0.058823529411764705,0.6666666666666666,0,1,
3,35,396,1,8,40,2,2,0.8862019914651493,561,33,0.058823529411764705,0.6666666666666666,0,1,
3,35,396,1,8,40,2,2,0.9075391180654339,561,33,0.058823529411764705,0.6666666666666666,0,1,
19,4,359,1,12,62,3,16,0.6559139784946236,63,18,0.2857142857142857,0.42105263157894735,5,1,
18,3,359,1,12,62,3,16,0.5443037974683544,49,18,0.3673469387755102,0.3888888888888889,4,1,
19,3,359,1,12,62,3,16,0.7126436781609196,58,18,0.3103448275862069,0.42105263157894735,7,1,
7,4,901,1,8,47,3,12,0.966789667896679,173,35,0.2023121387283237,0.42857142857142855,6,2,
0,2,901,4,7,47,1,12,0.4074074074074074,77,23,0.2987012987012987,1.0,0,1,
18,7,901,1,16,47,4,12,0.44878048780487806,143,38,0.26573426573426573,0.6666666666666666,5,1,
344,31,901,4,12,47,95,12,0.7614403600900225,990,106,0.10707070707070707,0.2688953488372093,0,0,
172,31,901,4,16,47,48,12,0.8702175543885972,990,106,0.10707070707070707,0.9593023255813954,0,1,
29,31,901,4,16,47,4,12,0.2565641410352588,990,106,0.10707070707070707,0.6551724137931034,43,2,
11,2,901,1,8,47,1,12,0.7307692307692307,25,21,0.84,0.2727272727272727,9,1,
4,2,81,1,6,8,1,7,0.6388888888888888,36,24,0.6666666666666666,0.625,0,1,
8,6,172,4,8,39,1,11,0.918918918918919,96,21,0.21875,0.75,0,1,
8,6,172,4,8,39,1,11,0.5675675675675675,96,21,0.21875,0.75,0,1,
24,6,172,4,8,39,2,11,0.8175675675675675,96,21,0.21875,0.9166666666666666,0,1,
0,6,172,4,14,39,1,11,0.6554054054054054,96,21,0.21875,1.0,0,1,
0,6,172,4,12,39,1,11,0.7432432432432432,96,21,0.21875,1.0,0,1,
0,6,172,4,8,39,1,11,0.581081081081081,96,21,0.21875,1.0,0,1,
3,108,1274,1,8,394,1,25,0.25663716814159293,853,44,0.05158264947245018,0.6666666666666666,0,1,
4,108,1274,1,8,394,1,25,0.3805309734513274,853,44,0.05158264947245018,0.5,1,1,
0,3,964,1,3,197,1,22,0.5818181818181818,24,22,0.9166666666666666,1.0,0,1,
0,10,1274,1,4,394,1,25,0.40476190476190477,77,31,0.4025974025974026,1.0,0,1,
0,2,158,4,11,19,1,10,0.5901639344262295,90,14,0.15555555555555556,1.0,0,1,
0,2,158,4,12,19,1,10,0.7704918032786885,90,14,0.15555555555555556,1.0,0,1,
0,2,158,4,24,19,1,10,0.8442622950819673,90,14,0.15555555555555556,1.0,0,1,
12,6,764,1,12,102,9,23,0.8680555555555556,84,36,0.42857142857142855,0.6666666666666666,4,1,
0,6,764,1,4,102,1,23,0.3333333333333333,84,36,0.42857142857142855,1.0,0,1,
12,6,764,1,9,102,9,23,0.5902777777777778,84,36,0.42857142857142855,0.5454545454545455,2,0,
7,3,764,1,8,102,5,23,0.864406779661017,32,17,0.53125,0.2857142857142857,5,1,
0,177,5121,1,6,715,1,68,0.045063291139240506,1400,240,0.17142857142857143,1.0,0,1,
14,20,764,4,0,102,3,23,0.6094890510948905,416,63,0.15144230769230768,1.0,0,0,
0,20,764,4,10,102,1,23,0.7244525547445255,416,63,0.15144230769230768,1.0,0,1,
0,20,764,4,13,102,1,23,0.7609489051094891,416,63,0.15144230769230768,1.0,0,1,
0,20,764,4,12,102,1,23,0.833941605839416,416,63,0.15144230769230768,1.0,0,1,
0,10,764,1,8,102,1,23,0.40594059405940597,128,46,0.359375,1.0,0,1,
0,6,1784,3,9,179,1,43,0.5426356589147286,168,43,0.25595238095238093,1.0,0,1,
32,3,1784,1,0,179,4,43,0.8881118881118881,84,31,0.36904761904761907,1.0,0,1,
40,3,1784,1,0,179,12,43,0.8661971830985915,94,25,0.26595744680851063,1.0,31,1,
111,9,1784,1,8,179,28,43,0.6259625962596259,189,70,0.37037037037037035,0.02702702702702703,21,0,
37,9,1784,1,16,179,10,43,0.5742574257425742,189,70,0.37037037037037035,0.35135135135135137,21,1,
37,9,1784,1,0,179,10,43,0.636963696369637,189,70,0.37037037037037035,1.0,21,1,
5,10,415,1,8,25,1,8,0.738562091503268,79,56,0.7088607594936709,0.6,2,1,
19,4,415,2,0,25,3,8,0.4642857142857143,144,33,0.22916666666666666,1.0,12,1,
28,8,415,3,12,25,3,8,0.2138364779874214,389,31,0.07969151670951156,0.21428571428571427,0,0,
8,8,415,3,12,25,2,8,0.41509433962264153,389,31,0.07969151670951156,0.625,0,1,
14,8,415,3,8,25,2,8,0.32075471698113206,389,31,0.07969151670951156,0.8571428571428571,0,1,
0,8,415,3,0,25,1,8,0.20335429769392033,389,31,0.07969151670951156,1.0,0,1,
14,8,415,3,0,25,2,8,0.44863731656184486,389,31,0.07969151670951156,1.0,0,1,
26,3,415,2,8,25,4,8,0.5688622754491018,122,17,0.13934426229508196,0.15384615384615385,0,1,
26,3,415,2,8,25,4,8,0.7544910179640718,122,17,0.13934426229508196,0.9230769230769231,0,1,
21,3,415,2,8,25,1,8,0.41317365269461076,122,17,0.13934426229508196,0.23809523809523808,0,1,
0,3,415,2,4,25,1,8,0.3532934131736527,122,17,0.13934426229508196,1.0,0,1,
0,3,415,2,4,25,1,8,0.3413173652694611,122,17,0.13934426229508196,1.0,0,1,
0,3,415,2,4,25,1,8,0.32934131736526945,122,17,0.13934426229508196,1.0,0,1,
0,3,415,2,7,25,1,8,0.7904191616766467,122,17,0.13934426229508196,1.0,0,1,
0,1,518,2,10,73,1,18,0.6730769230769231,29,17,0.5862068965517241,1.0,0,1,
0,1,518,2,11,73,1,18,0.75,25,17,0.68,1.0,0,1,
0,5,518,2,10,73,1,18,0.6880733944954128,77,17,0.22077922077922077,1.0,0,1,
0,10,518,2,9,73,1,18,0.6079295154185022,167,29,0.17365269461077845,1.0,0,1,
0,4,61,1,12,11,1,3,0.4144144144144144,66,26,0.3939393939393939,1.0,0,1,
0,4,61,1,12,11,1,3,0.9279279279279279,66,26,0.3939393939393939,1.0,0,1,
0,13,2568,1,5,718,1,83,0.0636042402826855,96,157,1.6354166666666667,1.0,0,1,
0,7,2568,1,5,718,1,83,0.14473684210526316,57,77,1.3508771929824561,1.0,0,1,
4,4,2568,1,8,718,1,83,0.75,24,23,0.9583333333333334,0.75,2,1,
0,11,2568,1,4,718,1,83,0.06726457399103139,75,124,1.6533333333333333,1.0,0,1,
4,4,2568,1,8,718,1,83,0.75,24,23,0.9583333333333334,0.75,2,1,
0,7,2568,1,5,718,1,83,0.12413793103448276,57,70,1.2280701754385965,1.0,0,1,
4,4,2568,1,8,718,1,83,0.75,24,23,0.9583333333333334,0.75,2,1,
4,4,2568,1,8,718,1,83,0.75,24,23,0.9583333333333334,0.75,2,1,
0,15,2568,1,4,718,1,83,0.0627177700348432,94,163,1.7340425531914894,1.0,0,1,
0,15,2568,1,4,718,1,83,0.0627177700348432,94,163,1.7340425531914894,1.0,0,1,
0,19,2568,1,5,718,1,83,0.0377906976744186,131,175,1.3358778625954197,1.0,0,1,
0,19,2568,1,5,718,1,83,0.0377906976744186,131,175,1.3358778625954197,1.0,0,1,
4,4,2568,1,8,718,1,83,0.75,24,23,0.9583333333333334,0.75,2,1,
0,11,2568,1,5,718,1,83,0.08755760368663594,86,106,1.2325581395348837,1.0,0,1,
4,4,2568,1,8,718,1,83,0.75,24,23,0.9583333333333334,0.75,2,1,
0,11,2568,1,5,718,1,83,0.05405405405405406,78,154,1.9743589743589745,1.0,0,1,
0,22,2568,1,4,718,1,83,0.0427807486631016,140,191,1.3642857142857143,1.0,0,1,
4,4,2568,1,8,718,1,83,0.75,24,23,0.9583333333333334,0.75,2,1,
0,27,2568,1,4,718,1,83,0.031198686371100164,156,400,2.5641025641025643,1.0,0,1,
0,7,2568,1,5,718,1,83,0.09933774834437085,68,64,0.9411764705882353,1.0,0,1,
4,4,2568,1,8,718,1,83,0.75,24,23,0.9583333333333334,0.75,2,1,
4,4,2568,1,8,718,1,83,0.75,24,23,0.9583333333333334,0.75,2,1,
12,14,2568,1,8,718,3,83,0.3811188811188811,104,147,1.4134615384615385,0.5654761904761905,0,1,
0,3,2568,1,4,718,1,83,0.17857142857142858,29,44,1.5172413793103448,1.0,0,1,
0,3,2568,1,4,718,1,83,0.17857142857142858,29,44,1.5172413793103448,1.0,0,1,
4,4,2568,1,8,718,1,83,0.75,24,23,0.9583333333333334,0.75,0,1,
3,4,2568,1,8,718,1,83,0.625,24,23,0.9583333333333334,0.6666666666666666,1,1,
0,3,2568,1,4,718,1,83,0.1780821917808219,29,33,1.1379310344827587,1.0,0,1,
0,3,2568,1,4,718,1,83,0.1780821917808219,29,33,1.1379310344827587,1.0,0,1,
4,4,2568,1,8,718,1,83,0.75,24,23,0.9583333333333334,0.75,2,1,
0,15,2568,1,5,718,1,83,0.04597701149425287,109,205,1.8807339449541285,1.0,0,1,
4,4,2568,1,8,718,1,83,0.75,24,23,0.9583333333333334,0.75,2,1,
0,7,2568,1,5,718,1,83,0.13380281690140844,57,67,1.1754385964912282,1.0,0,1,
4,4,2568,1,8,718,1,83,0.75,24,23,0.9583333333333334,0.75,2,1,
0,12,2568,1,5,718,1,83,0.06103286384976526,103,80,0.7766990291262136,1.0,0,1,
4,4,2568,1,8,718,1,83,0.75,24,23,0.9583333333333334,0.75,0,1,
3,4,2568,1,8,718,1,83,0.625,24,23,0.9583333333333334,0.6666666666666666,1,1,
0,4,2568,1,4,718,1,83,0.14444444444444443,33,42,1.2727272727272727,1.0,0,1,
0,4,2568,1,4,718,1,83,0.14444444444444443,33,42,1.2727272727272727,1.0,0,1,
0,13,2568,1,6,718,1,83,0.045936395759717315,154,92,0.5974025974025974,1.0,0,1,
0,6,2568,1,4,718,1,83,0.11016949152542373,42,58,1.380952380952381,1.0,0,1,
0,7,2568,1,5,718,1,83,0.10869565217391304,57,63,1.105263157894737,1.0,0,1,
4,4,2568,1,8,718,1,83,0.75,24,23,0.9583333333333334,0.75,2,1,
0,11,2568,1,4,718,1,83,0.08520179372197309,75,124,1.6533333333333333,1.0,0,1,
4,4,2568,1,8,718,1,83,0.75,24,23,0.9583333333333334,0.75,2,1,
0,17,2568,1,4,718,1,83,0.04398826979472141,110,197,1.790909090909091,1.0,0,1,
4,4,2568,1,8,718,1,83,0.75,24,23,0.9583333333333334,0.75,2,1,
61,61,2568,1,0,718,18,83,0.3342995169082126,381,540,1.4173228346456692,1.0,0,1,
0,61,2568,1,5,718,1,83,0.01932367149758454,381,540,1.4173228346456692,1.0,0,1,
0,61,2568,1,5,718,1,83,0.01932367149758454,381,540,1.4173228346456692,1.0,0,1,
49,30,2568,1,0,718,14,83,0.4079861111111111,225,289,1.2844444444444445,1.0,0,1,
0,30,2568,1,5,718,1,83,0.03125,225,289,1.2844444444444445,1.0,0,1,
4,4,2568,1,8,718,1,83,0.75,24,23,0.9583333333333334,0.75,2,1,
0,18,2568,1,4,718,1,83,0.048109965635738834,114,141,1.236842105263158,1.0,0,1,
4,4,2568,1,8,718,3,83,0.75,24,23,0.9583333333333334,0.75,2,1,
0,7,2568,1,5,718,1,83,0.09558823529411764,57,61,1.0701754385964912,1.0,0,1,
4,4,2568,1,8,718,1,83,0.75,24,23,0.9583333333333334,0.75,2,1,
0,13,2568,1,4,718,1,83,0.07368421052631578,92,162,1.7608695652173914,1.0,0,1,
4,4,2568,1,8,718,1,83,0.75,24,23,0.9583333333333334,0.75,2,1,
0,12,2568,1,5,718,1,83,0.05652173913043478,111,86,0.7747747747747747,1.0,0,1,
6,29,2568,1,0,718,2,83,0.7987012987012987,200,203,1.015,1.0,0,1,
0,29,2568,1,5,718,1,83,0.03896103896103896,200,203,1.015,1.0,0,1,
0,29,2568,1,5,718,1,83,0.03896103896103896,200,203,1.015,1.0,0,1,
0,3,2568,1,5,718,1,83,0.13541666666666666,33,51,1.5454545454545454,1.0,0,1,
0,3,2568,1,5,718,1,83,0.13541666666666666,33,51,1.5454545454545454,1.0,0,1,
4,4,2568,1,8,718,1,83,0.75,24,23,0.9583333333333334,0.75,2,1,
0,9,2568,1,6,718,1,83,0.07222222222222222,89,65,0.7303370786516854,1.0,0,1,
4,4,2568,1,8,718,1,83,0.75,24,23,0.9583333333333334,0.75,2,1,
0,12,2568,1,4,718,1,83,0.08050847457627118,79,128,1.620253164556962,1.0,0,1,
0,12,2568,1,4,718,1,83,0.08050847457627118,79,128,1.620253164556962,1.0,0,1,
4,4,2568,1,8,718,1,83,0.75,24,23,0.9583333333333334,0.75,2,1,
0,1,2568,1,5,718,1,83,0.3333333333333333,20,19,0.95,1.0,0,1,
0,1,2568,1,5,718,1,83,0.3333333333333333,20,19,0.95,1.0,0,1,
4,4,2568,1,8,718,1,83,0.75,24,23,0.9583333333333334,0.75,2,1,
4,4,2568,1,8,718,1,83,0.75,24,23,0.9583333333333334,0.75,0,1,
3,4,2568,1,8,718,1,83,0.625,24,23,0.9583333333333334,0.6666666666666666,1,1,
3,4,2568,1,4,718,1,83,0.6428571428571429,24,23,0.9583333333333334,1.0,1,1,
0,5,2568,1,5,718,1,83,0.104,48,62,1.2916666666666667,1.0,0,1,
4,4,2568,1,8,718,1,83,0.75,24,23,0.9583333333333334,0.75,2,1,
0,10,2568,1,4,718,1,83,0.08333333333333333,70,82,1.1714285714285715,1.0,0,1,
0,10,2568,1,4,718,1,83,0.08333333333333333,70,82,1.1714285714285715,1.0,0,1,
4,4,2568,1,8,718,1,83,0.75,24,23,0.9583333333333334,0.75,2,1,
0,11,2568,1,4,718,1,83,0.07853403141361257,75,92,1.2266666666666666,1.0,0,1,
4,4,2568,1,8,718,1,83,0.75,24,23,0.9583333333333334,0.75,2,1,
6,15,2568,1,0,718,2,83,0.8693877551020408,105,107,1.019047619047619,1.0,0,1,
0,15,2568,1,5,718,1,83,0.07346938775510205,105,107,1.019047619047619,1.0,0,1,
0,15,2568,1,5,718,1,83,0.07346938775510205,105,107,1.019047619047619,1.0,0,1,
4,4,2568,1,8,718,1,83,0.75,24,23,0.9583333333333334,0.75,2,1,
0,8,2568,1,5,718,1,83,0.09523809523809523,60,65,1.0833333333333333,1.0,0,1,
0,8,2568,1,5,718,1,83,0.09523809523809523,60,65,1.0833333333333333,1.0,0,1,
4,4,2568,1,8,718,1,83,0.75,24,23,0.9583333333333334,0.75,2,1,
6,15,2568,1,0,718,2,83,0.9496402877697842,115,129,1.1217391304347826,1.0,0,1,
0,15,2568,1,5,718,1,83,0.046762589928057555,115,129,1.1217391304347826,1.0,0,1,
4,4,2568,1,8,718,1,83,0.75,24,23,0.9583333333333334,0.75,2,1,
12,14,2568,1,8,718,3,83,0.3811188811188811,104,147,1.4134615384615385,0.5654761904761905,0,1,
0,5,2568,1,5,718,1,83,0.13157894736842105,46,52,1.1304347826086956,1.0,0,1,
0,5,2568,1,5,718,1,83,0.13157894736842105,46,52,1.1304347826086956,1.0,0,1,
0,14,2568,1,4,718,1,83,0.05244755244755245,104,147,1.4134615384615385,1.0,0,1,
0,11,2568,1,4,718,1,83,0.053061224489795916,74,143,1.9324324324324325,1.0,0,1,
4,4,2568,1,8,718,1,83,0.75,24,23,0.9583333333333334,0.75,2,1,
4,4,2568,1,8,718,1,83,0.75,24,23,0.9583333333333334,0.75,0,1,
3,4,2568,1,8,718,1,83,0.625,24,23,0.9583333333333334,0.6666666666666666,1,1,
0,11,2568,1,4,718,1,83,0.058823529411764705,67,163,2.4328358208955225,1.0,0,1,
0,11,2568,1,4,718,1,83,0.058823529411764705,67,163,2.4328358208955225,1.0,0,1,
5,11,2568,1,12,718,2,83,0.9098039215686274,67,163,2.4328358208955225,0.6,0,1,
4,4,2568,1,8,718,1,83,0.75,24,23,0.9583333333333334,0.75,2,1,
0,11,2568,1,4,718,1,83,0.07196969696969698,75,165,2.2,1.0,0,1,
4,4,2568,1,8,718,1,83,0.75,24,23,0.9583333333333334,0.75,2,1,
0,9,2568,1,5,718,1,83,0.06951871657754011,66,100,1.5151515151515151,1.0,0,1,
4,4,2568,1,8,718,1,83,0.75,24,23,0.9583333333333334,0.75,2,1,
97,41,1594,2,0,297,19,43,0.21915584415584416,960,57,0.059375,1.0,0,1,
97,41,1594,2,20,297,19,43,0.2784090909090909,960,57,0.059375,0.6494845360824743,0,1,
94,41,1594,2,20,297,27,43,0.8660714285714286,960,57,0.059375,0.3829787234042553,0,1,
36,41,1594,2,0,297,12,43,0.5462662337662337,960,57,0.059375,1.0,0,1,
0,41,1594,2,16,297,1,43,0.7751623376623377,960,57,0.059375,1.0,0,1,
3,32,1594,1,8,297,1,43,0.8670520231213873,243,31,0.12757201646090535,0.6666666666666666,0,1,
4,32,1594,1,8,297,1,43,0.8815028901734104,243,31,0.12757201646090535,0.5,0,1,
0,32,1594,1,9,297,1,43,0.3403179190751445,243,31,0.12757201646090535,1.0,0,1,
0,32,1594,1,9,297,1,43,0.3171965317919075,243,31,0.12757201646090535,1.0,0,1,
25,15,1594,1,12,297,5,43,0.8535353535353535,136,27,0.19852941176470587,0.76,0,2,
3,6,1594,1,8,297,1,43,0.7375,49,18,0.3673469387755102,0.6666666666666666,0,1,
3,6,1594,1,8,297,1,43,0.8125,49,18,0.3673469387755102,0.6666666666666666,0,1,
3,6,1594,1,8,297,1,43,0.9625,49,18,0.3673469387755102,0.6666666666666666,0,1,
3,6,1594,1,8,297,1,43,0.8875,49,18,0.3673469387755102,0.6666666666666666,0,1,
0,8,1594,1,12,297,1,43,0.3611111111111111,101,60,0.594059405940594,1.0,0,1,
22,4,158,1,8,7,1,4,0.75,66,22,0.3333333333333333,0.22727272727272727,8,1,
3,4,158,1,8,7,1,4,0.6388888888888888,66,22,0.3333333333333333,0.6666666666666666,0,1,
22,4,158,1,8,7,1,4,0.7870370370370371,66,22,0.3333333333333333,0.3181818181818182,8,1,
14,22,980,1,0,70,1,27,0.37044534412955465,337,27,0.08011869436201781,1.0,0,1,
15,22,980,1,8,70,3,27,0.9453441295546559,337,27,0.08011869436201781,0.13333333333333333,11,1,
0,10,980,4,18,70,1,27,0.503731343283582,197,29,0.14720812182741116,1.0,0,1,
0,10,980,4,18,70,1,27,0.5522388059701493,197,29,0.14720812182741116,1.0,0,1,
0,10,980,4,12,70,1,27,0.6380597014925373,197,29,0.14720812182741116,1.0,0,1,
0,3,980,8,0,70,1,27,0.6107784431137725,406,21,0.05172413793103448,1.0,0,1,
10,18,980,7,8,70,1,27,0.9366336633663367,363,22,0.06060606060606061,0.8,0,1,
