F61,F77,F88,F70,
3,11033,2220,13775,
3,11033,2220,13775,
3,11033,2220,13775,
3,11033,2220,13775,
3,11033,2220,13775,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
3,11033,2220,13775,
3,11033,2220,13775,
3,11033,2220,13775,
3,11033,2220,13775,
3,11033,2220,13775,
3,11033,2220,13775,
3,11033,2220,13775,
3,11033,2220,13775,
3,11033,2220,13775,
3,11033,2220,13775,
3,11033,2220,13775,
3,11033,2220,13775,
3,11033,2220,13775,
3,11033,2220,13775,
3,11033,2220,13775,
3,11033,2220,13775,
3,11033,2220,13775,
3,11033,2220,13775,
3,11033,2220,13775,
3,11033,2220,13775,
3,11033,2220,13775,
3,11033,2220,13775,
3,11033,2220,13775,
3,11033,2220,13775,
3,11033,2220,13775,
3,11033,2220,13775,
29,11033,2220,13775,
29,11033,2220,13775,
32,6637,1325,9379,
62,8481,1597,11223,
70,8639,1624,11381,
32,6637,1325,9379,
7,6565,1311,9307,
23,8769,1646,11511,
14,8617,1622,11359,
14,8617,1622,11359,
8,6174,1264,8916,
28,6691,1334,9433,
6,9946,1903,12688,
10,8429,1589,11171,
10,8429,1589,11171,
140,3938,797,6680,
143,4044,819,6786,
111,3196,643,5938,
206,5006,1036,7748,
436,11033,2220,13775,
436,11033,2220,13775,
247,5739,1184,8481,
139,3929,792,6671,
436,11033,2220,13775,
19,3068,616,5810,
19,3068,616,5810,
19,3068,616,5810,
125,5574,1151,8316,
82,4135,847,6877,
532,11033,2220,13775,
532,11033,2220,13775,
532,11033,2220,13775,
532,11033,2220,13775,
377,9403,1772,12145,
532,11033,2220,13775,
36,5381,1113,8123,
36,5381,1113,8123,
21,3799,756,6541,
12,7001,1390,9743,
27,5684,1170,8426,
27,5684,1170,8426,
27,5684,1170,8426,
27,5684,1170,8426,
27,5684,1170,8426,
27,5684,1170,8426,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
2,11033,2220,13775,
2,11033,2220,13775,
2,11033,2220,13775,
1,6752,1341,9494,
1,6752,1341,9494,
2,11033,2220,13775,
2,11033,2220,13775,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
2,11033,2220,13775,
2,11033,2220,13775,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
1,6752,1341,9494,
61,7001,1390,9743,
9,3396,684,6138,
16,8035,1524,10777,
19,3196,643,5938,
104,7001,1390,9743,
10,5711,1176,8453,
18,7001,1390,9743,
1,2516,520,5258,
1,2516,520,5258,
1,2516,520,5258,
1,2516,520,5258,
0,8,0,2750,
14,3926,789,6668,
14,1970,405,4712,
1,577,147,3319,
19,3643,726,6385,
21,3892,781,6634,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
10,1444,313,4186,
1,735,180,3477,
1,735,180,3477,
1,735,180,3477,
1,735,180,3477,
0,522,133,3264,
0,248,49,2990,
1,1209,266,3951,
9,1444,313,4186,
1,937,223,3679,
1,937,223,3679,
1,4101,843,6843,
16,3892,781,6634,
16,3892,781,6634,
58,5644,1161,8386,
18,1544,328,4286,
18,1544,328,4286,
71,5644,1161,8386,
11,2247,451,4989,
11,2247,451,4989,
2,1589,334,4331,
3,1911,391,4653,
7,4044,819,6786,
20,3120,624,5862,
0,2239,448,4981,
0,2239,448,4981,
0,2247,451,4989,
0,2247,451,4989,
6,4161,853,6903,
37,2037,413,4779,
37,2037,413,4779,
105,5644,1161,8386,
2,2247,451,4989,
217,5644,1161,8386,
217,5644,1161,8386,
217,5644,1161,8386,
217,5644,1161,8386,
5,1444,313,4186,
0,11033,2220,13775,
50,6678,1330,9420,
50,6678,1330,9420,
43,5754,1190,8496,
48,4604,934,7346,
27,10395,2023,13137,
27,10395,2023,13137,
42,8221,1552,10963,
563,8697,1636,11439,
210,4574,931,7316,
923,11033,2220,13775,
923,11033,2220,13775,
923,11033,2220,13775,
36,2694,547,5436,
155,9832,1882,12574,
155,9832,1882,12574,
155,9832,1882,12574,
155,9832,1882,12574,
155,9832,1882,12574,
155,9832,1882,12574,
155,9832,1882,12574,
68,4941,1016,7683,
68,4941,1016,7683,
68,4941,1016,7683,
68,4941,1016,7683,
68,4941,1016,7683,
68,4941,1016,7683,
123,8593,1617,11335,
84,5946,1226,8688,
79,5677,1168,8419,
80,5681,1170,8423,
79,5677,1168,8419,
200,10995,2195,13737,
200,10995,2195,13737,
200,10995,2195,13737,
200,10995,2195,13737,
200,10995,2195,13737,
68,4941,1016,7683,
200,10995,2195,13737,
68,4941,1016,7683,
200,10995,2195,13737,
68,4941,1016,7683,
200,10995,2195,13737,
22,8593,1617,11335,
49,9290,1746,12032,
11,999,232,3741,
25,8138,1533,10880,
8,3205,644,5947,
8,3205,644,5947,
104,7538,1465,10280,
104,7538,1465,10280,
11,5897,1217,8639,
5,3471,697,6213,
13,6997,1387,9739,
43,4687,951,7429,
58,5732,1183,8474,
30,3854,771,6596,
5,518,131,3260,
2,518,131,3260,
2,518,131,3260,
2,518,131,3260,
2,518,131,3260,
2,518,131,3260,
22,5732,1183,8474,
22,5732,1183,8474,
22,5732,1183,8474,
22,5732,1183,8474,
22,5732,1183,8474,
22,5732,1183,8474,
12,2341,480,5083,
233,11033,2220,13775,
2,422,102,3164,
233,11033,2220,13775,
233,11033,2220,13775,
20,5897,1217,8639,
20,5897,1217,8639,
20,5897,1217,8639,
20,5897,1217,8639,
36,3181,642,5923,
18,3181,642,5923,
18,3181,642,5923,
18,3181,642,5923,
18,3181,642,5923,
18,3181,642,5923,
18,3181,642,5923,
18,3181,642,5923,
6,3181,642,5923,
49,2787,560,5529,
49,2787,560,5529,
18,7471,1455,10213,
13,8331,1571,11073,
13,8331,1571,11073,
24,10697,2122,13439,
27,10395,2023,13137,
12,4044,819,6786,
27,10395,2023,13137,
3,3181,642,5923,
18,6618,1322,9360,
20,7084,1406,9826,
18,9290,1746,12032,
31,7173,1419,9915,
18,2797,564,5539,
7,1137,249,3879,
18,2797,564,5539,
18,2797,564,5539,
33,11033,2220,13775,
9,2941,595,5683,
12,5060,1046,7802,
8,3205,644,5947,
40,7641,1478,10383,
3,3689,735,6431,
8,5156,1068,7898,
19,8593,1617,11335,
12,4772,978,7514,
12,4772,978,7514,
24,4044,819,6786,
24,4044,819,6786,
24,4044,819,6786,
16,3257,651,5999,
45,8072,1527,10814,
22,6193,1265,8935,
22,6193,1265,8935,
59,10717,2141,13459,
31,6193,1265,8935,
11,4044,819,6786,
11,4044,819,6786,
12,777,195,3519,
2,3181,642,5923,
2,3181,642,5923,
5,3656,728,6398,
10,9500,1798,12242,
10,9500,1798,12242,
10,9500,1798,12242,
10,9500,1798,12242,
11,742,182,3484,
138,9785,1874,12527,
22,2047,413,4789,
142,9801,1876,12543,
20,5943,1225,8685,
20,5943,1225,8685,
20,5943,1225,8685,
12,2797,564,5539,
41,5269,1086,8011,
41,5269,1086,8011,
17,2454,510,5196,
51,5943,1225,8685,
87,9786,1875,12528,
14,9500,1798,12242,
14,9500,1798,12242,
11,6945,1380,9687,
11,6945,1380,9687,
10,1428,308,4170,
11,3608,721,6350,
436,11033,2220,13775,
26,6481,1301,9223,
91,3499,700,6241,
231,7031,1395,9773,
231,7031,1395,9773,
77,2941,595,5683,
231,7031,1395,9773,
106,6574,1313,9316,
22,2930,593,5672,
73,7028,1395,9770,
4,660,166,3402,
5,660,166,3402,
47,4044,819,6786,
0,2725,552,5467,
2,3524,705,6266,
76,6574,1313,9316,
76,6574,1313,9316,
13,4420,901,7162,
0,11033,2220,13775,
6,11033,2220,13775,
49,4889,1005,7631,
22,2506,518,5248,
16,4654,941,7396,
23,4941,1016,7683,
23,4941,1016,7683,
14,3689,735,6431,
18,4300,880,7042,
18,4300,880,7042,
25,3257,651,5999,
54,4941,1016,7683,
108,10617,2090,13359,
15,2819,567,5561,
15,2819,567,5561,
15,2819,567,5561,
19,3605,721,6347,
21,3639,726,6381,
28,3644,727,6386,
0,11033,2220,13775,
18,5423,1126,8165,
39,10596,2079,13338,
39,10596,2079,13338,
17,6951,1380,9693,
42,10592,2079,13334,
24,4823,990,7565,
6,4823,990,7565,
42,7201,1422,9943,
26,7201,1422,9943,
17,4355,889,7097,
24,8269,1561,11011,
26,6951,1380,9693,
11,6484,1302,9226,
15,6951,1380,9693,
21,7201,1422,9943,
21,7201,1422,9943,
21,7201,1422,9943,
21,7201,1422,9943,
21,7201,1422,9943,
23,7201,1422,9943,
21,5689,1174,8431,
21,5689,1174,8431,
3,4823,990,7565,
15,6951,1380,9693,
6,4942,1018,7684,
10,6443,1299,9185,
37,9133,1708,11875,
34,10538,2066,13280,
21,4823,990,7565,
27,9242,1727,11984,
48,10596,2079,13338,
22,4823,990,7565,
19,7202,1422,9944,
27,7718,1484,10460,
21,4823,990,7565,
57,10538,2066,13280,
6,3150,631,5892,
5,1444,313,4186,
5,1444,313,4186,
44,10596,2079,13338,
34,10596,2079,13338,
5,1609,335,4351,
35,8769,1646,11511,
15,5536,1145,8278,
15,5536,1145,8278,
119,11033,2220,13775,
19,4812,987,7554,
19,4812,987,7554,
56,10478,2050,13220,
21,9773,1870,12515,
22,9812,1879,12554,
9,5677,1168,8419,
9,5677,1168,8419,
8,5677,1168,8419,
8,5677,1168,8419,
64,10596,2079,13338,
20,4682,950,7424,
20,4682,950,7424,
20,4682,950,7424,
15,3926,789,6668,
31,8617,1622,11359,
31,8617,1622,11359,
14,9565,1812,12307,
30,8223,1553,10965,
30,8223,1553,10965,
64,10990,2195,13732,
26,8029,1524,10771,
57,11033,2220,13775,
57,11033,2220,13775,
33,10988,2195,13730,
2,4513,917,7255,
4,3203,644,5945,
11,2577,529,5319,
5,3640,726,6382,
5,3640,726,6382,
43,8261,1560,11003,
28,5455,1128,8197,
2,3838,766,6580,
54,3640,726,6382,
170,7987,1516,10729,
258,11033,2220,13775,
51,8862,1659,11604,
5,978,230,3720,
8,3294,663,6036,
25,3288,663,6030,
1,978,230,3720,
114,9781,1873,12523,
114,9781,1873,12523,
18,9781,1873,12523,
18,9781,1873,12523,
3,1914,391,4656,
3,1914,391,4656,
27,1809,375,4551,
18,1005,232,3747,
26,1779,371,4521,
23,3266,653,6008,
25,3288,663,6030,
20,3016,609,5758,
25,3288,663,6030,
25,3288,663,6030,
39,3190,642,5932,
36,3047,614,5789,
39,3190,642,5932,
39,3190,642,5932,
39,3190,642,5932,
50,5013,1039,7755,
63,5522,1142,8264,
50,5013,1039,7755,
44,3190,642,5932,
40,3047,614,5789,
44,3190,642,5932,
35,2718,551,5460,
44,3190,642,5932,
40,3047,614,5789,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
0,11033,2220,13775,
51,8617,1622,11359,
48,8161,1536,10903,
5,1925,393,4667,
20,6679,1330,9421,
21,6712,1337,9454,
21,6712,1337,9454,
5,1925,393,4667,
16,6005,1239,8747,
21,6712,1337,9454,
20,6679,1330,9421,
21,6712,1337,9454,
21,6712,1337,9454,
37,6712,1337,9454,
1,53,7,2795,
2,122,20,2864,
26,4240,872,6982,
26,4240,872,6982,
39,6712,1337,9454,
9,6529,1308,9271,
9,6529,1308,9271,
6,6529,1308,9271,
2,3886,778,6628,
2,3886,778,6628,
2,3886,778,6628,
2,613,153,3355,
16,832,203,3574,
0,155,26,2897,
4,613,153,3355,
6,832,203,3574,
12,2508,518,5250,
4,613,153,3355,
12,2508,518,5250,
40,5060,1046,7802,
13,3471,697,6213,
12,3471,697,6213,
24,9210,1720,11952,
24,9210,1720,11952,
17,4362,889,7104,
15,6807,1349,9549,
19,4044,819,6786,
65,9582,1818,12324,
21,3246,649,5988,
4,3711,737,6453,
215,7112,1408,9854,
107,3711,737,6453,
152,5189,1073,7931,
194,6346,1288,9088,
95,3517,704,6259,
288,9686,1853,12428,
288,9686,1853,12428,
288,9686,1853,12428,
65,5846,1210,8588,
53,5380,1113,8122,
53,5380,1113,8122,
86,9356,1761,12098,
13,2941,595,5683,
13,2941,595,5683,
13,2941,595,5683,
13,2941,595,5683,
13,2941,595,5683,
31,5796,1198,8538,
31,5796,1198,8538,
47,9572,1812,12314,
12,3181,642,5923,
12,3181,642,5923,
17,7762,1491,10504,
17,7762,1491,10504,
17,7762,1491,10504,
14,7751,1489,10493,
23,9277,1742,12019,
23,9277,1742,12019,
11,6795,1348,9537,
11,6795,1348,9537,
14,7751,1489,10493,
11,6795,1348,9537,
11,6795,1348,9537,
14,7751,1489,10493,
25,9602,1821,12344,
23,9277,1742,12019,
23,9277,1742,12019,
23,9277,1742,12019,
23,9277,1742,12019,
23,9277,1742,12019,
23,9277,1742,12019,
23,9277,1742,12019,
25,9602,1821,12344,
23,9277,1742,12019,
23,9277,1742,12019,
12,3921,789,6663,
12,3921,789,6663,
12,3921,789,6663,
3,6630,1324,9372,
3,6630,1324,9372,
7,6630,1324,9372,
59,10025,1918,12767,
43,8261,1560,11003,
59,10025,1918,12767,
21,4308,881,7050,
24,9356,1761,12098,
24,9356,1761,12098,
1,4200,864,6942,
21,4308,881,7050,
7,1575,332,4317,
5,1569,331,4311,
5,1569,331,4311,
5,1569,331,4311,
2,1575,332,4317,
2,1575,332,4317,
2,1575,332,4317,
5,5385,1118,8127,
5,5385,1118,8127,
11,7023,1392,9765,
2,1597,334,4339,
3,1597,334,4339,
3,1597,334,4339,
3,1597,334,4339,
10,4489,915,7231,
10,4489,915,7231,
25,8659,1629,11401,
25,8659,1629,11401,
10,3986,806,6728,
10,2382,491,5124,
11,3658,728,6400,
3,3658,728,6400,
1,2770,559,5512,
1,2770,559,5512,
5,4665,943,7407,
5,4665,943,7407,
5,4665,943,7407,
5,4665,943,7407,
5,4665,943,7407,
2,2663,543,5405,
15,1279,280,4021,
40,4665,943,7407,
40,4665,943,7407,
40,4665,943,7407,
40,4665,943,7407,
40,4665,943,7407,
40,4665,943,7407,
40,4665,943,7407,
40,4665,943,7407,
40,4665,943,7407,
40,4665,943,7407,
40,4665,943,7407,
40,4665,943,7407,
40,4665,943,7407,
40,4665,943,7407,
40,4665,943,7407,
40,4665,943,7407,
