F72,F54,F53,F55,F25,F26,
4561,org/apache/maven/artifact/versioning,apache,org/apache/maven/artifact/versioning/ManagedVersionMap.java,2111,true,
5626,org/apache/maven/cli,apache,org/apache/maven/cli/CLIManager.java,2461,true,
952,org/apache/maven/cli,apache,org/apache/maven/cli/CLIManagerTest.java,246,true,
4237,org/apache/maven/cli,apache,org/apache/maven/cli/CLIReportingUtils.java,1909,true,
9482,org/apache/maven/cli,apache,org/apache/maven/cli/MavenCli.java,2948,true,
888,org/apache/maven/cli/event,apache,org/apache/maven/cli/event/ExecutionEventLogger.java,82,true,
1364,org/apache/maven/configuration,apache,org/apache/maven/configuration/DefaultBeanConfiguratorTest.java,839,true,
1364,org/apache/maven/configuration,apache,org/apache/maven/configuration/DefaultBeanConfiguratorTest.java,839,true,
1364,org/apache/maven/configuration,apache,org/apache/maven/configuration/DefaultBeanConfiguratorTest.java,839,true,
1364,org/apache/maven/configuration,apache,org/apache/maven/configuration/DefaultBeanConfiguratorTest.java,839,true,
1364,org/apache/maven/configuration,apache,org/apache/maven/configuration/DefaultBeanConfiguratorTest.java,839,true,
1364,org/apache/maven/configuration,apache,org/apache/maven/configuration/DefaultBeanConfiguratorTest.java,839,true,
978,org/apache/maven/execution,apache,org/apache/maven/execution/DefaultMavenExecutionRequest.java,375,true,
978,org/apache/maven/execution,apache,org/apache/maven/execution/DefaultMavenExecutionRequest.java,375,true,
8221,org/apache/maven/settings,apache,org/apache/maven/settings/RuntimeInfo.java,2755,true,
1978,org/apache/maven/execution,apache,org/apache/maven/execution/SettingsAdapter.java,1217,true,
1575,org/apache/maven/lifecycle,apache,org/apache/maven/lifecycle/DefaultLifecycles.java,998,true,
1575,org/apache/maven/lifecycle,apache,org/apache/maven/lifecycle/DefaultLifecycles.java,998,true,
1575,org/apache/maven/lifecycle,apache,org/apache/maven/lifecycle/DefaultLifecyclesTest.java,998,true,
1540,org/apache/maven/lifecycle,apache,org/apache/maven/lifecycle/DefaultSchedulesTest.java,988,true,
2689,org/apache/maven/project,apache,org/apache/maven/project/MavenProject.java,1342,true,
1575,org/apache/maven/lifecycle,apache,org/apache/maven/lifecycle/LifecycleExecutorTest.java,998,true,
1575,org/apache/maven/lifecycle,apache,org/apache/maven/lifecycle/LifecycleExecutorTest.java,998,true,
1575,org/apache/maven/lifecycle,apache,org/apache/maven/lifecycle/LifecycleExecutorTest.java,998,true,
1575,org/apache/maven/lifecycle,apache,org/apache/maven/lifecycle/LifecycleExecutorTest.java,998,true,
1575,org/apache/maven/lifecycle,apache,org/apache/maven/lifecycle/LifecycleExecutorTest.java,998,true,
1575,org/apache/maven/lifecycle,apache,org/apache/maven/lifecycle/LifecycleExecutorTest.java,998,true,
1575,org/apache/maven/lifecycle,apache,org/apache/maven/lifecycle/LifecycleExecutorTest.java,998,true,
1575,org/apache/maven/lifecycle,apache,org/apache/maven/lifecycle/LifecycleExecutorTest.java,998,true,
1547,org/apache/maven/lifecycle/internal,apache,org/apache/maven/lifecycle/internal/BuildLogItem.java,991,true,
1575,org/apache/maven/lifecycle/internal,apache,org/apache/maven/lifecycle/internal/ConcurrentBuildLogger.java,998,true,
1547,org/apache/maven/lifecycle/internal,apache,org/apache/maven/lifecycle/internal/ConcurrentBuildLoggerTest.java,991,true,
1547,org/apache/maven/lifecycle/internal,apache,org/apache/maven/lifecycle/internal/ConcurrentBuildLoggerTest.java,991,true,
1547,org/apache/maven/lifecycle/internal,apache,org/apache/maven/lifecycle/internal/ConcurrentBuildLoggerTest.java,991,true,
1423,org/apache/maven/lifecycle/internal,apache,org/apache/maven/lifecycle/internal/DefaultLifecyclePluginAnalyzer.java,866,true,
1575,org/apache/maven/lifecycle/internal,apache,org/apache/maven/lifecycle/internal/ExecutionPlanItemTest.java,998,true,
1575,org/apache/maven/lifecycle/internal,apache,org/apache/maven/lifecycle/internal/LifecycleModuleBuilder.java,998,true,
1472,org/apache/maven/lifecycle/internal,apache,org/apache/maven/lifecycle/internal/LifecycleStarter.java,920,true,
1575,org/apache/maven/lifecycle/internal,apache,org/apache/maven/lifecycle/internal/LifecycleThreadedBuilder.java,998,true,
1575,org/apache/maven/lifecycle/internal,apache,org/apache/maven/lifecycle/internal/LifecycleWeaveBuilder.java,998,true,
1575,org/apache/maven/lifecycle/internal,apache,org/apache/maven/lifecycle/internal/LifecycleWeaveBuilder.java,998,true,
1575,org/apache/maven/lifecycle/internal,apache,org/apache/maven/lifecycle/internal/LifecycleWeaveBuilderTest.java,998,true,
1575,org/apache/maven/lifecycle/internal,apache,org/apache/maven/lifecycle/internal/LifecycleWeaveBuilderTest.java,998,true,
1414,org/apache/maven/lifecycle/internal,apache,org/apache/maven/lifecycle/internal/MojoDescriptorCreator.java,860,true,
1414,org/apache/maven/lifecycle/internal,apache,org/apache/maven/lifecycle/internal/MojoDescriptorCreator.java,860,true,
1414,org/apache/maven/lifecycle/internal,apache,org/apache/maven/lifecycle/internal/MojoDescriptorCreator.java,860,true,
1449,org/apache/maven/lifecycle/internal,apache,org/apache/maven/lifecycle/internal/ThreadLockedArtifact.java,895,true,
1575,org/apache/maven/lifecycle/internal,apache,org/apache/maven/lifecycle/internal/ThreadOutputMuxer.java,998,true,
1575,org/apache/maven/lifecycle/internal,apache,org/apache/maven/lifecycle/internal/ThreadOutputMuxer.java,998,true,
1575,org/apache/maven/lifecycle/internal,apache,org/apache/maven/lifecycle/internal/ThreadOutputMuxer.java,998,true,
1575,org/apache/maven/lifecycle/internal,apache,org/apache/maven/lifecycle/internal/ThreadOutputMuxer.java,998,true,
1575,org/apache/maven/lifecycle/internal,apache,org/apache/maven/lifecycle/internal/ThreadOutputMuxer.java,998,true,
1575,org/apache/maven/lifecycle/internal,apache,org/apache/maven/lifecycle/internal/ThreadOutputMuxerTest.java,998,true,
1575,org/apache/maven/lifecycle/internal,apache,org/apache/maven/lifecycle/internal/ThreadOutputMuxerTest.java,998,true,
1575,org/apache/maven/lifecycle/internal,apache,org/apache/maven/lifecycle/internal/ThreadOutputMuxerTest.java,998,true,
1575,org/apache/maven/lifecycle/internal,apache,org/apache/maven/lifecycle/internal/ThreadOutputMuxerTest.java,998,true,
1575,org/apache/maven/lifecycle/internal,apache,org/apache/maven/lifecycle/internal/ThreadOutputMuxerTest.java,998,true,
1575,org/apache/maven/lifecycle/internal,apache,org/apache/maven/lifecycle/internal/ThreadOutputMuxerTest.java,998,true,
1575,org/apache/maven/lifecycle/internal,apache,org/apache/maven/lifecycle/internal/ThreadOutputMuxerTest.java,998,true,
1575,org/apache/maven/lifecycle/internal/stub,apache,org/apache/maven/lifecycle/internal/stub/PluginPrefixResolverStub.java,998,true,
1575,org/apache/maven/lifecycle/internal/stub,apache,org/apache/maven/lifecycle/internal/stub/PluginVersionResolverStub.java,998,true,
1575,org/apache/maven/lifecycle/internal/stub,apache,org/apache/maven/lifecycle/internal/stub/ProjectDependenciesResolverStub.java,998,true,
1575,org/apache/maven/lifecycle/internal/stub,apache,org/apache/maven/lifecycle/internal/stub/ProjectDependencyGraphStub.java,998,true,
8260,org/apache/maven/lifecycle/mapping,apache,org/apache/maven/lifecycle/mapping/DefaultLifecycleMapping.java,2761,true,
8260,org/apache/maven/lifecycle/mapping,apache,org/apache/maven/lifecycle/mapping/DefaultLifecycleMapping.java,2761,true,
712,org/apache/maven/model,apache,org/apache/maven/model/Activation.java,0,true,
712,org/apache/maven/model,apache,org/apache/maven/model/ActivationFile.java,0,true,
3432,org/apache/maven/model,apache,org/apache/maven/model/ActivationFileTest.java,1475,true,
712,org/apache/maven/model,apache,org/apache/maven/model/ActivationOS.java,0,true,
1168,org/apache/maven/model,apache,org/apache/maven/model/ActivationOSTest.java,669,true,
712,org/apache/maven/model,apache,org/apache/maven/model/ActivationProperty.java,0,true,
1168,org/apache/maven/model,apache,org/apache/maven/model/ActivationPropertyTest.java,669,true,
3432,org/apache/maven/model,apache,org/apache/maven/model/ActivationTest.java,1475,true,
712,org/apache/maven/model,apache,org/apache/maven/model/Build.java,0,true,
712,org/apache/maven/model,apache,org/apache/maven/model/Build.java,0,true,
712,org/apache/maven/model,apache,org/apache/maven/model/BuildBase.java,0,true,
712,org/apache/maven/model,apache,org/apache/maven/model/BuildBase.java,0,true,
3432,org/apache/maven/model,apache,org/apache/maven/model/BuildTest.java,1475,true,
712,org/apache/maven/model,apache,org/apache/maven/model/CiManagement.java,0,true,
1168,org/apache/maven/model,apache,org/apache/maven/model/CiManagementTest.java,669,true,
712,org/apache/maven/model,apache,org/apache/maven/model/ConfigurationContainer.java,0,true,
712,org/apache/maven/model,apache,org/apache/maven/model/Contributor.java,0,true,
1168,org/apache/maven/model,apache,org/apache/maven/model/ContributorTest.java,669,true,
712,org/apache/maven/model,apache,org/apache/maven/model/Dependency.java,0,true,
712,org/apache/maven/model,apache,org/apache/maven/model/DependencyManagement.java,0,true,
3432,org/apache/maven/model,apache,org/apache/maven/model/DependencyManagementTest.java,1475,true,
3432,org/apache/maven/model,apache,org/apache/maven/model/DependencyTest.java,1475,true,
712,org/apache/maven/model,apache,org/apache/maven/model/RepositoryBase.java,0,true,
712,org/apache/maven/model,apache,org/apache/maven/model/DeploymentRepository.java,0,true,
712,org/apache/maven/model,apache,org/apache/maven/model/DeploymentRepository.java,0,true,
1168,org/apache/maven/model,apache,org/apache/maven/model/DeploymentRepositoryTest.java,669,true,
1168,org/apache/maven/model,apache,org/apache/maven/model/DeploymentRepositoryTest.java,669,true,
712,org/apache/maven/model,apache,org/apache/maven/model/Developer.java,0,true,
712,org/apache/maven/model,apache,org/apache/maven/model/Developer.java,0,true,
3432,org/apache/maven/model,apache,org/apache/maven/model/DeveloperTest.java,1475,true,
712,org/apache/maven/model,apache,org/apache/maven/model/DistributionManagement.java,0,true,
1168,org/apache/maven/model,apache,org/apache/maven/model/DistributionManagementTest.java,669,true,
712,org/apache/maven/model,apache,org/apache/maven/model/Exclusion.java,0,true,
3432,org/apache/maven/model,apache,org/apache/maven/model/ExclusionTest.java,1475,true,
712,org/apache/maven/model,apache,org/apache/maven/model/Extension.java,0,true,
1168,org/apache/maven/model,apache,org/apache/maven/model/ExtensionTest.java,669,true,
1168,org/apache/maven/model,apache,org/apache/maven/model/ExtensionTest.java,669,true,
712,org/apache/maven/model,apache,org/apache/maven/model/FileSet.java,0,true,
712,org/apache/maven/model,apache,org/apache/maven/model/FileSet.java,0,true,
712,org/apache/maven/model,apache,org/apache/maven/model/InputLocation.java,0,true,
712,org/apache/maven/model,apache,org/apache/maven/model/InputSource.java,0,true,
712,org/apache/maven/model,apache,org/apache/maven/model/IssueManagement.java,0,true,
3432,org/apache/maven/model,apache,org/apache/maven/model/IssueManagementTest.java,1475,true,
712,org/apache/maven/model,apache,org/apache/maven/model/License.java,0,true,
1168,org/apache/maven/model,apache,org/apache/maven/model/LicenseTest.java,669,true,
712,org/apache/maven/model,apache,org/apache/maven/model/MailingList.java,0,true,
3432,org/apache/maven/model,apache,org/apache/maven/model/MailingListTest.java,1475,true,
712,org/apache/maven/model,apache,org/apache/maven/model/Model.java,0,true,
712,org/apache/maven/model,apache,org/apache/maven/model/Model.java,0,true,
712,org/apache/maven/model,apache,org/apache/maven/model/Model.java,0,true,
712,org/apache/maven/model,apache,org/apache/maven/model/ModelBase.java,0,true,
712,org/apache/maven/model,apache,org/apache/maven/model/ModelBase.java,0,true,
1168,org/apache/maven/model,apache,org/apache/maven/model/ModelTest.java,669,true,
712,org/apache/maven/model,apache,org/apache/maven/model/Notifier.java,0,true,
3432,org/apache/maven/model,apache,org/apache/maven/model/NotifierTest.java,1475,true,
712,org/apache/maven/model,apache,org/apache/maven/model/Organization.java,0,true,
1168,org/apache/maven/model,apache,org/apache/maven/model/OrganizationTest.java,669,true,
712,org/apache/maven/model,apache,org/apache/maven/model/Parent.java,0,true,
3432,org/apache/maven/model,apache,org/apache/maven/model/ParentTest.java,1475,true,
712,org/apache/maven/model,apache,org/apache/maven/model/PatternSet.java,0,true,
712,org/apache/maven/model,apache,org/apache/maven/model/Plugin.java,0,true,
712,org/apache/maven/model,apache,org/apache/maven/model/Plugin.java,0,true,
712,org/apache/maven/model,apache,org/apache/maven/model/Plugin.java,0,true,
712,org/apache/maven/model,apache,org/apache/maven/model/PluginConfiguration.java,0,true,
712,org/apache/maven/model,apache,org/apache/maven/model/PluginConfiguration.java,0,true,
1168,org/apache/maven/model,apache,org/apache/maven/model/PluginConfigurationTest.java,669,true,
712,org/apache/maven/model,apache,org/apache/maven/model/PluginContainer.java,0,true,
3432,org/apache/maven/model,apache,org/apache/maven/model/PluginContainerTest.java,1475,true,
712,org/apache/maven/model,apache,org/apache/maven/model/PluginExecution.java,0,true,
712,org/apache/maven/model,apache,org/apache/maven/model/PluginExecution.java,0,true,
1168,org/apache/maven/model,apache,org/apache/maven/model/PluginExecutionTest.java,669,true,
712,org/apache/maven/model,apache,org/apache/maven/model/PluginManagement.java,0,true,
712,org/apache/maven/model,apache,org/apache/maven/model/PluginManagement.java,0,true,
3432,org/apache/maven/model,apache,org/apache/maven/model/PluginManagementTest.java,1475,true,
1168,org/apache/maven/model,apache,org/apache/maven/model/PluginTest.java,669,true,
1168,org/apache/maven/model,apache,org/apache/maven/model/PluginTest.java,669,true,
1168,org/apache/maven/model,apache,org/apache/maven/model/PluginTest.java,669,true,
712,org/apache/maven/model,apache,org/apache/maven/model/Prerequisites.java,0,true,
1168,org/apache/maven/model,apache,org/apache/maven/model/PrerequisitesTest.java,669,true,
712,org/apache/maven/model,apache,org/apache/maven/model/Profile.java,0,true,
712,org/apache/maven/model,apache,org/apache/maven/model/Profile.java,0,true,
3432,org/apache/maven/model,apache,org/apache/maven/model/ProfileTest.java,1475,true,
712,org/apache/maven/model,apache,org/apache/maven/model/Relocation.java,0,true,
3432,org/apache/maven/model,apache,org/apache/maven/model/RelocationTest.java,1475,true,
712,org/apache/maven/model,apache,org/apache/maven/model/ReportPlugin.java,0,true,
712,org/apache/maven/model,apache,org/apache/maven/model/ReportPlugin.java,0,true,
712,org/apache/maven/model,apache,org/apache/maven/model/ReportPlugin.java,0,true,
1168,org/apache/maven/model,apache,org/apache/maven/model/ReportPluginTest.java,669,true,
712,org/apache/maven/model,apache,org/apache/maven/model/ReportSet.java,0,true,
712,org/apache/maven/model,apache,org/apache/maven/model/ReportSet.java,0,true,
1168,org/apache/maven/model,apache,org/apache/maven/model/ReportSetTest.java,669,true,
712,org/apache/maven/model,apache,org/apache/maven/model/Reporting.java,0,true,
712,org/apache/maven/model,apache,org/apache/maven/model/Reporting.java,0,true,
3432,org/apache/maven/model,apache,org/apache/maven/model/ReportingTest.java,1475,true,
712,org/apache/maven/model,apache,org/apache/maven/model/RepositoryBase.java,0,true,
712,org/apache/maven/model,apache,org/apache/maven/model/Repository.java,0,true,
712,org/apache/maven/model,apache,org/apache/maven/model/Repository.java,0,true,
712,org/apache/maven/model,apache,org/apache/maven/model/RepositoryBase.java,0,true,
712,org/apache/maven/model,apache,org/apache/maven/model/RepositoryPolicy.java,0,true,
3432,org/apache/maven/model,apache,org/apache/maven/model/RepositoryPolicyTest.java,1475,true,
1168,org/apache/maven/model,apache,org/apache/maven/model/RepositoryTest.java,669,true,
1168,org/apache/maven/model,apache,org/apache/maven/model/RepositoryTest.java,669,true,
712,org/apache/maven/model,apache,org/apache/maven/model/Resource.java,0,true,
712,org/apache/maven/model,apache,org/apache/maven/model/Resource.java,0,true,
712,org/apache/maven/model,apache,org/apache/maven/model/Resource.java,0,true,
3432,org/apache/maven/model,apache,org/apache/maven/model/ResourceTest.java,1475,true,
712,org/apache/maven/model,apache,org/apache/maven/model/Scm.java,0,true,
1168,org/apache/maven/model,apache,org/apache/maven/model/ScmTest.java,669,true,
712,org/apache/maven/model,apache,org/apache/maven/model/Site.java,0,true,
3432,org/apache/maven/model,apache,org/apache/maven/model/SiteTest.java,1475,true,
2264,org/apache/maven/model/building,apache,org/apache/maven/model/building/DefaultModelBuilder.java,1279,true,
2264,org/apache/maven/model/building,apache,org/apache/maven/model/building/DefaultModelBuilder.java,1279,true,
2264,org/apache/maven/model/building,apache,org/apache/maven/model/building/DefaultModelBuilder.java,1279,true,
2264,org/apache/maven/model/building,apache,org/apache/maven/model/building/DefaultModelBuilder.java,1279,true,
2264,org/apache/maven/model/building,apache,org/apache/maven/model/building/DefaultModelBuilder.java,1279,true,
2264,org/apache/maven/model/building,apache,org/apache/maven/model/building/DefaultModelBuildingRequest.java,1279,true,
2264,org/apache/maven/model/building,apache,org/apache/maven/model/building/DefaultModelBuildingRequest.java,1279,true,
2140,org/apache/maven/model/building,apache,org/apache/maven/model/building/DefaultModelProblemCollector.java,1246,true,
1851,org/apache/maven/model/building,apache,org/apache/maven/model/building/DefaultModelProcessor.java,1175,true,
1851,org/apache/maven/model/building,apache,org/apache/maven/model/building/DefaultModelProcessor.java,1175,true,
1851,org/apache/maven/model/building,apache,org/apache/maven/model/building/DefaultModelProcessor.java,1175,true,
1851,org/apache/maven/model/building,apache,org/apache/maven/model/building/DefaultModelProcessor.java,1175,true,
2264,org/apache/maven/model/building,apache,org/apache/maven/model/building/ModelBuildingException.java,1279,true,
1114,org/apache/maven/model/inheritance,apache,org/apache/maven/model/inheritance/DefaultInheritanceAssemblerTest.java,496,true,
1114,org/apache/maven/model/inheritance,apache,org/apache/maven/model/inheritance/DefaultInheritanceAssemblerTest.java,496,true,
