F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,
26,3,2823,2,8,296,4,62,0.7484662576687117,119,17,0.14285714285714285,0.9230769230769231,0,1,
21,3,2823,2,8,296,1,62,0.3987730061349693,119,17,0.14285714285714285,0.23809523809523808,0,1,
0,3,2823,2,4,296,1,62,0.3374233128834356,119,17,0.14285714285714285,1.0,0,1,
0,3,2823,2,4,296,1,62,0.32515337423312884,119,17,0.14285714285714285,1.0,0,1,
0,3,2823,2,4,296,1,62,0.3128834355828221,119,17,0.14285714285714285,1.0,0,1,
0,3,2823,2,7,296,1,62,0.7852760736196319,119,17,0.14285714285714285,1.0,0,1,
0,1,532,2,10,76,1,19,0.6730769230769231,29,17,0.5862068965517241,1.0,0,1,
0,1,532,2,11,76,1,19,0.75,25,17,0.68,1.0,0,1,
0,5,532,2,10,76,1,19,0.6880733944954128,77,17,0.22077922077922077,1.0,0,1,
0,10,532,2,9,76,1,19,0.6106194690265486,166,29,0.1746987951807229,1.0,0,1,
0,4,61,1,12,11,1,3,0.4144144144144144,66,26,0.3939393939393939,1.0,0,1,
0,4,61,1,12,11,1,3,0.9279279279279279,66,26,0.3939393939393939,1.0,0,1,
0,13,2568,1,5,718,1,83,0.06159420289855073,100,146,1.46,1.0,0,1,
0,7,2568,1,5,718,1,83,0.1390728476821192,61,72,1.180327868852459,1.0,0,1,
4,4,2568,1,8,718,1,83,0.75,24,23,0.9583333333333334,0.75,2,1,
0,11,2568,1,4,718,1,83,0.07555555555555556,79,122,1.5443037974683544,1.0,0,1,
4,4,2568,1,8,718,1,83,0.75,24,23,0.9583333333333334,0.75,2,1,
0,7,2568,1,5,718,1,83,0.1360544217687075,61,68,1.1147540983606556,1.0,0,1,
4,4,2568,1,8,718,1,83,0.75,24,23,0.9583333333333334,0.75,2,1,
4,4,2568,1,8,718,1,83,0.75,24,23,0.9583333333333334,0.75,2,1,
0,15,2568,1,4,718,1,83,0.06920415224913495,98,161,1.6428571428571428,1.0,0,1,
0,15,2568,1,4,718,1,83,0.06920415224913495,98,161,1.6428571428571428,1.0,0,1,
0,19,2568,1,5,718,1,83,0.04335260115606936,135,173,1.2814814814814814,1.0,0,1,
0,19,2568,1,5,718,1,83,0.04335260115606936,135,173,1.2814814814814814,1.0,0,1,
4,4,2568,1,8,718,1,83,0.75,24,23,0.9583333333333334,0.75,2,1,
0,11,2568,1,5,718,1,83,0.0958904109589041,90,104,1.1555555555555554,1.0,0,1,
4,4,2568,1,8,718,1,83,0.75,24,23,0.9583333333333334,0.75,2,1,
0,11,2568,1,5,718,1,83,0.06130268199233716,82,152,1.853658536585366,1.0,0,1,
0,22,2568,1,4,718,1,83,0.047872340425531915,144,189,1.3125,1.0,0,1,
4,4,2568,1,8,718,1,83,0.75,24,23,0.9583333333333334,0.75,2,1,
0,27,2568,1,4,718,1,83,0.03436988543371522,160,398,2.4875,1.0,0,1,
0,7,2568,1,5,718,1,83,0.1111111111111111,72,62,0.8611111111111112,1.0,0,1,
4,4,2568,1,8,718,1,83,0.75,24,23,0.9583333333333334,0.75,2,1,
4,4,2568,1,8,718,1,83,0.75,24,23,0.9583333333333334,0.75,2,1,
12,14,2568,1,8,718,3,83,0.3854166666666667,108,145,1.3425925925925926,0.5654761904761905,0,1,
0,3,2568,1,4,718,1,83,0.19767441860465115,33,42,1.2727272727272727,1.0,0,1,
0,3,2568,1,4,718,1,83,0.19767441860465115,33,42,1.2727272727272727,1.0,0,1,
4,4,2568,1,8,718,1,83,0.75,24,23,0.9583333333333334,0.75,0,1,
3,4,2568,1,8,718,1,83,0.625,24,23,0.9583333333333334,0.6666666666666666,1,1,
0,3,2568,1,4,718,1,83,0.2,33,31,0.9393939393939394,1.0,0,1,
0,3,2568,1,4,718,1,83,0.2,33,31,0.9393939393939394,1.0,0,1,
4,4,2568,1,8,718,1,83,0.75,24,23,0.9583333333333334,0.75,2,1,
0,15,2568,1,5,718,1,83,0.05142857142857143,113,203,1.7964601769911503,1.0,0,1,
4,4,2568,1,8,718,1,83,0.75,24,23,0.9583333333333334,0.75,2,1,
0,7,2568,1,5,718,1,83,0.14583333333333334,61,65,1.0655737704918034,1.0,0,1,
4,4,2568,1,8,718,1,83,0.75,24,23,0.9583333333333334,0.75,2,1,
0,12,2568,1,5,718,1,83,0.06976744186046512,107,78,0.7289719626168224,1.0,0,1,
4,4,2568,1,8,718,1,83,0.75,24,23,0.9583333333333334,0.75,0,1,
3,4,2568,1,8,718,1,83,0.625,24,23,0.9583333333333334,0.6666666666666666,1,1,
0,4,2568,1,4,718,1,83,0.16304347826086957,37,40,1.0810810810810811,1.0,0,1,
0,4,2568,1,4,718,1,83,0.16304347826086957,37,40,1.0810810810810811,1.0,0,1,
0,13,2568,1,6,718,1,83,0.05263157894736842,158,90,0.569620253164557,1.0,0,1,
0,6,2568,1,4,718,1,83,0.125,46,56,1.2173913043478262,1.0,0,1,
0,7,2568,1,5,718,1,83,0.12142857142857143,61,61,1.0,1.0,0,1,
4,4,2568,1,8,718,1,83,0.75,24,23,0.9583333333333334,0.75,2,1,
0,11,2568,1,4,718,1,83,0.09333333333333334,79,122,1.5443037974683544,1.0,0,1,
4,4,2568,1,8,718,1,83,0.75,24,23,0.9583333333333334,0.75,2,1,
0,17,2568,1,4,718,1,83,0.04956268221574344,114,195,1.7105263157894737,1.0,0,1,
4,4,2568,1,8,718,1,83,0.75,24,23,0.9583333333333334,0.75,2,1,
61,61,2568,1,0,718,18,83,0.3355965082444229,385,532,1.3818181818181818,1.0,0,1,
0,61,2568,1,5,718,1,83,0.02133850630455868,385,532,1.3818181818181818,1.0,0,1,
0,61,2568,1,5,718,1,83,0.02133850630455868,385,532,1.3818181818181818,1.0,0,1,
49,30,2568,1,0,718,14,83,0.4121739130434783,229,284,1.240174672489083,1.0,0,1,
0,30,2568,1,5,718,1,83,0.034782608695652174,229,284,1.240174672489083,1.0,0,1,
4,4,2568,1,8,718,1,83,0.75,24,23,0.9583333333333334,0.75,2,1,
0,18,2568,1,4,718,1,83,0.05460750853242321,118,139,1.1779661016949152,1.0,0,1,
4,4,2568,1,8,718,3,83,0.75,24,23,0.9583333333333334,0.75,2,1,
0,7,2568,1,5,718,1,83,0.10869565217391304,61,59,0.9672131147540983,1.0,0,1,
4,4,2568,1,8,718,1,83,0.75,24,23,0.9583333333333334,0.75,2,1,
0,13,2568,1,4,718,1,83,0.08013937282229965,96,160,1.6666666666666667,1.0,0,1,
4,4,2568,1,8,718,1,83,0.75,24,23,0.9583333333333334,0.75,2,1,
0,12,2568,1,5,718,1,83,0.06465517241379311,115,84,0.7304347826086957,1.0,0,1,
6,29,2568,1,0,718,2,83,0.7995689655172413,204,201,0.9852941176470589,1.0,0,1,
0,29,2568,1,5,718,1,83,0.04310344827586207,204,201,0.9852941176470589,1.0,0,1,
0,29,2568,1,5,718,1,83,0.04310344827586207,204,201,0.9852941176470589,1.0,0,1,
0,3,2568,1,5,718,1,83,0.15306122448979592,37,49,1.3243243243243243,1.0,0,1,
0,3,2568,1,5,718,1,83,0.15306122448979592,37,49,1.3243243243243243,1.0,0,1,
4,4,2568,1,8,718,1,83,0.75,24,23,0.9583333333333334,0.75,2,1,
0,9,2568,1,6,718,1,83,0.08241758241758242,93,63,0.6774193548387096,1.0,0,1,
4,4,2568,1,8,718,1,83,0.75,24,23,0.9583333333333334,0.75,2,1,
0,12,2568,1,4,718,1,83,0.08823529411764706,83,126,1.5180722891566265,1.0,0,1,
0,12,2568,1,4,718,1,83,0.08823529411764706,83,126,1.5180722891566265,1.0,0,1,
4,4,2568,1,8,718,1,83,0.75,24,23,0.9583333333333334,0.75,2,1,
0,1,2568,1,5,718,1,83,0.3617021276595745,24,17,0.7083333333333334,1.0,0,1,
0,1,2568,1,5,718,1,83,0.3617021276595745,24,17,0.7083333333333334,1.0,0,1,
4,4,2568,1,8,718,1,83,0.75,24,23,0.9583333333333334,0.75,2,1,
4,4,2568,1,8,718,1,83,0.75,24,23,0.9583333333333334,0.75,0,1,
3,4,2568,1,8,718,1,83,0.625,24,23,0.9583333333333334,0.6666666666666666,1,1,
3,4,2568,1,4,718,1,83,0.6428571428571429,24,23,0.9583333333333334,1.0,1,1,
0,5,2568,1,5,718,1,83,0.12605042016806722,52,52,1.0,1.0,0,1,
4,4,2568,1,8,718,1,83,0.75,24,23,0.9583333333333334,0.75,2,1,
0,10,2568,1,4,718,1,83,0.09340659340659341,74,80,1.0810810810810811,1.0,0,1,
0,10,2568,1,4,718,1,83,0.09340659340659341,74,80,1.0810810810810811,1.0,0,1,
4,4,2568,1,8,718,1,83,0.75,24,23,0.9583333333333334,0.75,2,1,
0,11,2568,1,4,718,1,83,0.08808290155440414,79,90,1.139240506329114,1.0,0,1,
4,4,2568,1,8,718,1,83,0.75,24,23,0.9583333333333334,0.75,2,1,
6,15,2568,1,0,718,2,83,0.8704453441295547,109,105,0.963302752293578,1.0,0,1,
0,15,2568,1,5,718,1,83,0.08097165991902834,109,105,0.963302752293578,1.0,0,1,
0,15,2568,1,5,718,1,83,0.08097165991902834,109,105,0.963302752293578,1.0,0,1,
4,4,2568,1,8,718,1,83,0.75,24,23,0.9583333333333334,0.75,2,1,
0,8,2568,1,5,718,1,83,0.10738255033557047,64,63,0.984375,1.0,0,1,
0,8,2568,1,5,718,1,83,0.10738255033557047,64,63,0.984375,1.0,0,1,
4,4,2568,1,8,718,1,83,0.75,24,23,0.9583333333333334,0.75,2,1,
6,15,2568,1,0,718,2,83,0.95,119,127,1.0672268907563025,1.0,0,1,
0,15,2568,1,5,718,1,83,0.05357142857142857,119,127,1.0672268907563025,1.0,0,1,
4,4,2568,1,8,718,1,83,0.75,24,23,0.9583333333333334,0.75,2,1,
12,14,2568,1,8,718,3,83,0.3854166666666667,108,145,1.3425925925925926,0.5654761904761905,0,1,
0,5,2568,1,5,718,1,83,0.14655172413793102,50,50,1.0,1.0,0,1,
0,5,2568,1,5,718,1,83,0.14655172413793102,50,50,1.0,1.0,0,1,
0,14,2568,1,4,718,1,83,0.059027777777777776,108,145,1.3425925925925926,1.0,0,1,
0,11,2568,1,4,718,1,83,0.06072874493927125,78,141,1.8076923076923077,1.0,0,1,
4,4,2568,1,8,718,1,83,0.75,24,23,0.9583333333333334,0.75,2,1,
4,4,2568,1,8,718,1,83,0.75,24,23,0.9583333333333334,0.75,0,1,
3,4,2568,1,8,718,1,83,0.625,24,23,0.9583333333333334,0.6666666666666666,1,1,
0,11,2568,1,4,718,1,83,0.06614785992217899,71,161,2.267605633802817,1.0,0,1,
0,11,2568,1,4,718,1,83,0.06614785992217899,71,161,2.267605633802817,1.0,0,1,
5,11,2568,1,12,718,2,83,0.9105058365758755,71,161,2.267605633802817,0.6,0,1,
4,4,2568,1,8,718,1,83,0.75,24,23,0.9583333333333334,0.75,2,1,
0,11,2568,1,4,718,1,83,0.0860655737704918,79,141,1.7848101265822784,1.0,0,1,
4,4,2568,1,8,718,1,83,0.75,24,23,0.9583333333333334,0.75,2,1,
0,9,2568,1,5,718,1,83,0.08196721311475409,70,92,1.3142857142857143,1.0,0,1,
4,4,2568,1,8,718,1,83,0.75,24,23,0.9583333333333334,0.75,2,1,
81,38,1542,2,0,297,15,41,0.24144144144144145,880,33,0.0375,1.0,0,1,
81,38,1542,2,20,297,15,41,0.28468468468468466,880,33,0.0375,0.6296296296296297,0,1,
94,38,1542,2,20,297,27,41,0.8513513513513513,880,33,0.0375,0.3829787234042553,0,1,
36,38,1542,2,0,297,12,41,0.5558558558558558,880,33,0.0375,1.0,0,1,
0,38,1542,2,16,297,1,41,0.7720720720720721,880,33,0.0375,1.0,0,1,
3,32,1542,1,8,297,1,41,0.8654970760233918,239,31,0.1297071129707113,0.6666666666666666,0,1,
4,32,1542,1,8,297,1,41,0.8801169590643275,239,31,0.1297071129707113,0.5,1,1,
25,15,1542,1,12,297,5,41,0.8535353535353535,136,27,0.19852941176470587,0.76,0,2,
3,6,1542,1,8,297,1,41,0.7375,49,18,0.3673469387755102,0.6666666666666666,0,1,
3,6,1542,1,8,297,1,41,0.8125,49,18,0.3673469387755102,0.6666666666666666,0,1,
3,6,1542,1,8,297,1,41,0.9625,49,18,0.3673469387755102,0.6666666666666666,0,1,
3,6,1542,1,8,297,1,41,0.8875,49,18,0.3673469387755102,0.6666666666666666,0,1,
0,8,1542,1,12,297,1,41,0.3611111111111111,101,60,0.594059405940594,1.0,0,1,
22,4,158,1,8,7,1,4,0.75,66,22,0.3333333333333333,0.22727272727272727,8,1,
3,4,158,1,8,7,1,4,0.6388888888888888,66,22,0.3333333333333333,0.6666666666666666,0,1,
22,4,158,1,8,7,1,4,0.7870370370370371,66,22,0.3333333333333333,0.3181818181818182,8,1,
14,21,934,1,0,63,1,25,0.3311827956989247,314,27,0.08598726114649681,1.0,0,1,
15,21,934,1,8,63,3,25,0.9419354838709677,314,27,0.08598726114649681,0.13333333333333333,11,1,
51,10,934,4,0,63,7,25,0.6048951048951049,204,36,0.17647058823529413,1.0,0,1,
0,10,934,4,18,63,1,25,0.513986013986014,204,36,0.17647058823529413,1.0,0,1,
0,10,934,4,18,63,1,25,0.5594405594405595,204,36,0.17647058823529413,1.0,0,1,
0,10,934,4,12,63,1,25,0.6608391608391608,204,36,0.17647058823529413,1.0,0,1,
0,3,934,8,0,63,1,25,0.612,406,20,0.04926108374384237,1.0,0,1,
10,18,934,7,8,63,1,25,0.9366336633663367,363,22,0.06060606060606061,0.8,0,1,
0,18,934,7,12,63,1,25,0.8811881188118812,363,22,0.06060606060606061,1.0,0,1,
0,18,934,7,12,63,1,25,0.8851485148514852,363,22,0.06060606060606061,1.0,0,1,
0,18,934,7,12,63,1,25,0.8831683168316832,363,22,0.06060606060606061,1.0,0,1,
24,6,129,1,8,19,4,5,0.44274809160305345,92,23,0.25,0.25,0,0,
10,3,129,1,8,19,3,5,0.5043478260869565,77,23,0.2987012987012987,0.8,0,1,
35,68,5349,1,12,179,11,3,0.2190012180267966,3290,685,0.20820668693009117,0.17142857142857143,0,1,
