F72,F54,F53,F55,F25,F26,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
17957,org/apache/lucene/analysis/br,lucene,org/apache/lucene/analysis/br/BrazilianStemmer.java,1701,true,
17957,org/apache/lucene/analysis/charfilter,lucene,org/apache/lucene/analysis/charfilter/HTMLStripCharFilter.java,1701,true,
17957,org/apache/lucene/analysis/charfilter,lucene,org/apache/lucene/analysis/charfilter/HTMLStripCharFilter.java,1701,true,
17957,org/apache/lucene/analysis/charfilter,lucene,org/apache/lucene/analysis/charfilter/HTMLStripCharFilter.java,1701,true,
17957,org/apache/lucene/analysis/charfilter,lucene,org/apache/lucene/analysis/charfilter/HTMLStripCharFilter.java,1701,true,
17957,org/apache/lucene/analysis/charfilter,lucene,org/apache/lucene/analysis/charfilter/HTMLStripCharFilter.java,1701,true,
17957,org/apache/lucene/analysis/charfilter,lucene,org/apache/lucene/analysis/charfilter/HTMLStripCharFilter.java,1701,true,
17957,org/apache/lucene/analysis/charfilter,lucene,org/apache/lucene/analysis/charfilter/HTMLStripCharFilter.java,1701,true,
17957,org/apache/lucene/analysis/charfilter,lucene,org/apache/lucene/analysis/charfilter/HTMLStripCharFilter.java,1701,true,
17957,org/apache/lucene/analysis/charfilter,lucene,org/apache/lucene/analysis/charfilter/HTMLStripCharFilter.java,1701,true,
11788,org/apache/lucene/analysis/charfilter,lucene,org/apache/lucene/analysis/charfilter/MappingCharFilterFactory.java,890,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
14183,org/apache/lucene/analysis/cjk,lucene,org/apache/lucene/analysis/cjk/CJKBigramFilter.java,1098,true,
14183,org/apache/lucene/analysis/cjk,lucene,org/apache/lucene/analysis/cjk/CJKBigramFilter.java,1098,true,
14183,org/apache/lucene/analysis/cjk,lucene,org/apache/lucene/analysis/cjk/CJKBigramFilter.java,1098,true,
14183,org/apache/lucene/analysis/cjk,lucene,org/apache/lucene/analysis/cjk/CJKBigramFilter.java,1098,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
12799,org/apache/lucene/analysis/cn/smart,lucene,org/apache/lucene/analysis/cn/smart/AnalyzerProfile.java,988,true,
12799,org/apache/lucene/analysis/cn/smart,lucene,org/apache/lucene/analysis/cn/smart/AnalyzerProfile.java,988,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
12799,org/apache/lucene/analysis/cn/smart,lucene,org/apache/lucene/analysis/cn/smart/Utility.java,988,true,
12799,org/apache/lucene/analysis/cn/smart,lucene,org/apache/lucene/analysis/cn/smart/Utility.java,988,true,
12799,org/apache/lucene/analysis/cn/smart,lucene,org/apache/lucene/analysis/cn/smart/Utility.java,988,true,
12799,org/apache/lucene/analysis/cn/smart,lucene,org/apache/lucene/analysis/cn/smart/Utility.java,988,true,
12799,org/apache/lucene/analysis/cn/smart,lucene,org/apache/lucene/analysis/cn/smart/Utility.java,988,true,
12799,org/apache/lucene/analysis/cn/smart,lucene,org/apache/lucene/analysis/cn/smart/Utility.java,988,true,
17957,org/apache/lucene/analysis/cn/smart/hhmm,lucene,org/apache/lucene/analysis/cn/smart/hhmm/BigramDictionary.java,1701,true,
17957,org/apache/lucene/analysis/cn/smart/hhmm,lucene,org/apache/lucene/analysis/cn/smart/hhmm/BigramDictionary.java,1701,true,
17957,org/apache/lucene/analysis/cn/smart/hhmm,lucene,org/apache/lucene/analysis/cn/smart/hhmm/BigramDictionary.java,1701,true,
17957,org/apache/lucene/analysis/cn/smart/hhmm,lucene,org/apache/lucene/analysis/cn/smart/hhmm/BigramDictionary.java,1701,true,
17957,org/apache/lucene/analysis/cn/smart/hhmm,lucene,org/apache/lucene/analysis/cn/smart/hhmm/BigramDictionary.java,1701,true,
17957,org/apache/lucene/analysis/cn/smart/hhmm,lucene,org/apache/lucene/analysis/cn/smart/hhmm/BigramDictionary.java,1701,true,
17957,org/apache/lucene/analysis/cn/smart/hhmm,lucene,org/apache/lucene/analysis/cn/smart/hhmm/HHMMSegmenter.java,1701,true,
10242,org/apache/lucene/analysis/cn/smart/hhmm,lucene,org/apache/lucene/analysis/cn/smart/hhmm/PathNode.java,750,true,
10242,org/apache/lucene/analysis/cn/smart/hhmm,lucene,org/apache/lucene/analysis/cn/smart/hhmm/PathNode.java,750,true,
17957,org/apache/lucene/analysis/cn/smart/hhmm,lucene,org/apache/lucene/analysis/cn/smart/hhmm/SegToken.java,1701,true,
17957,org/apache/lucene/analysis/cn/smart/hhmm,lucene,org/apache/lucene/analysis/cn/smart/hhmm/WordDictionary.java,1701,true,
17957,org/apache/lucene/analysis/cn/smart/hhmm,lucene,org/apache/lucene/analysis/cn/smart/hhmm/WordDictionary.java,1701,true,
17957,org/apache/lucene/analysis/cn/smart/hhmm,lucene,org/apache/lucene/analysis/cn/smart/hhmm/WordDictionary.java,1701,true,
17957,org/apache/lucene/analysis/cn/smart/hhmm,lucene,org/apache/lucene/analysis/cn/smart/hhmm/WordDictionary.java,1701,true,
17957,org/apache/lucene/analysis/cn/smart/hhmm,lucene,org/apache/lucene/analysis/cn/smart/hhmm/WordDictionary.java,1701,true,
17957,org/apache/lucene/analysis/cn/smart/hhmm,lucene,org/apache/lucene/analysis/cn/smart/hhmm/WordDictionary.java,1701,true,
17957,org/apache/lucene/analysis/cn/smart/hhmm,lucene,org/apache/lucene/analysis/cn/smart/hhmm/WordDictionary.java,1701,true,
17957,org/apache/lucene/analysis/cn/smart/hhmm,lucene,org/apache/lucene/analysis/cn/smart/hhmm/WordDictionary.java,1701,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
13727,org/apache/lucene/analysis/compound,lucene,org/apache/lucene/analysis/compound/CompoundWordTokenFilterBase.java,1056,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
12799,org/apache/lucene/analysis/compound/hyphenation,lucene,org/apache/lucene/analysis/compound/hyphenation/ByteVector.java,988,true,
12799,org/apache/lucene/analysis/compound/hyphenation,lucene,org/apache/lucene/analysis/compound/hyphenation/ByteVector.java,988,true,
12799,org/apache/lucene/analysis/compound/hyphenation,lucene,org/apache/lucene/analysis/compound/hyphenation/ByteVector.java,988,true,
17957,org/apache/lucene/analysis/compound/hyphenation,lucene,org/apache/lucene/analysis/compound/hyphenation/CharVector.java,1701,true,
17957,org/apache/lucene/analysis/compound/hyphenation,lucene,org/apache/lucene/analysis/compound/hyphenation/CharVector.java,1701,true,
17957,org/apache/lucene/analysis/compound/hyphenation,lucene,org/apache/lucene/analysis/compound/hyphenation/CharVector.java,1701,true,
17957,org/apache/lucene/analysis/compound/hyphenation,lucene,org/apache/lucene/analysis/compound/hyphenation/CharVector.java,1701,true,
21623,org/apache/lucene/analysis/compound/hyphenation,lucene,org/apache/lucene/analysis/compound/hyphenation/Hyphenation.java,2420,true,
18345,org/apache/lucene/analysis/compound/hyphenation,lucene,org/apache/lucene/analysis/compound/hyphenation/HyphenationTree.java,1768,true,
21623,org/apache/lucene/analysis/compound/hyphenation,lucene,org/apache/lucene/analysis/compound/hyphenation/PatternParser.java,2420,true,
21623,org/apache/lucene/analysis/compound/hyphenation,lucene,org/apache/lucene/analysis/compound/hyphenation/PatternParser.java,2420,true,
21623,org/apache/lucene/analysis/compound/hyphenation,lucene,org/apache/lucene/analysis/compound/hyphenation/PatternParser.java,2420,true,
6742,org/apache/lucene/analysis/compound/hyphenation,lucene,org/apache/lucene/analysis/compound/hyphenation/TernaryTree.java,294,true,
6742,org/apache/lucene/analysis/compound/hyphenation,lucene,org/apache/lucene/analysis/compound/hyphenation/TernaryTree.java,294,true,
6742,org/apache/lucene/analysis/compound/hyphenation,lucene,org/apache/lucene/analysis/compound/hyphenation/TernaryTree.java,294,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
17716,org/apache/lucene/analysis/de,lucene,org/apache/lucene/analysis/de/GermanLightStemmer.java,1631,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
17716,org/apache/lucene/analysis/de,lucene,org/apache/lucene/analysis/de/GermanMinimalStemmer.java,1631,true,
17716,org/apache/lucene/analysis/de,lucene,org/apache/lucene/analysis/de/GermanMinimalStemmer.java,1631,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
19237,org/apache/lucene/analysis/de,lucene,org/apache/lucene/analysis/de/GermanStemFilter.java,1917,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
15660,org/apache/lucene/analysis/en,lucene,org/apache/lucene/analysis/en/KStemmer.java,1308,true,
15660,org/apache/lucene/analysis/en,lucene,org/apache/lucene/analysis/en/KStemmer.java,1308,true,
15660,org/apache/lucene/analysis/en,lucene,org/apache/lucene/analysis/en/KStemmer.java,1308,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
12799,org/apache/lucene/analysis/en,lucene,org/apache/lucene/analysis/en/PorterStemmer.java,988,true,
12799,org/apache/lucene/analysis/en,lucene,org/apache/lucene/analysis/en/PorterStemmer.java,988,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
12799,org/apache/lucene/analysis/es,lucene,org/apache/lucene/analysis/es/SpanishLightStemmer.java,988,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
17716,org/apache/lucene/analysis/fi,lucene,org/apache/lucene/analysis/fi/FinnishLightStemmer.java,1631,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
17716,org/apache/lucene/analysis/fr,lucene,org/apache/lucene/analysis/fr/FrenchLightStemmer.java,1631,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
16654,org/apache/lucene/analysis/gl,lucene,org/apache/lucene/analysis/gl/GalicianStemmer.java,1455,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
17716,org/apache/lucene/analysis/hu,lucene,org/apache/lucene/analysis/hu/HungarianLightStemmer.java,1631,true,
6864,org/apache/lucene/analysis/hunspell,lucene,org/apache/lucene/analysis/hunspell/Dictionary.java,307,true,
6864,org/apache/lucene/analysis/hunspell,lucene,org/apache/lucene/analysis/hunspell/Dictionary.java,307,true,
6864,org/apache/lucene/analysis/hunspell,lucene,org/apache/lucene/analysis/hunspell/Dictionary.java,307,true,
6864,org/apache/lucene/analysis/hunspell,lucene,org/apache/lucene/analysis/hunspell/Dictionary.java,307,true,
6864,org/apache/lucene/analysis/hunspell,lucene,org/apache/lucene/analysis/hunspell/Dictionary.java,307,true,
6864,org/apache/lucene/analysis/hunspell,lucene,org/apache/lucene/analysis/hunspell/Dictionary.java,307,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
6864,org/apache/lucene/analysis/hunspell,lucene,org/apache/lucene/analysis/hunspell/Stemmer.java,307,true,
6864,org/apache/lucene/analysis/hunspell,lucene,org/apache/lucene/analysis/hunspell/Stemmer.java,307,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
10242,org/apache/lucene/analysis/icu,lucene,org/apache/lucene/analysis/icu/ICUTransformFilter.java,750,true,
10242,org/apache/lucene/analysis/icu,lucene,org/apache/lucene/analysis/icu/ICUTransformFilter.java,750,true,
10242,org/apache/lucene/analysis/icu,lucene,org/apache/lucene/analysis/icu/ICUTransformFilter.java,750,true,
10242,org/apache/lucene/analysis/icu,lucene,org/apache/lucene/analysis/icu/ICUTransformFilter.java,750,true,
17998,org/apache/lucene/analysis/icu/segmentation,lucene,org/apache/lucene/analysis/icu/segmentation/BreakIteratorWrapper.java,1703,true,
10242,org/apache/lucene/analysis/icu/segmentation,lucene,org/apache/lucene/analysis/icu/segmentation/CharArrayIterator.java,750,true,
17998,org/apache/lucene/analysis/icu/segmentation,lucene,org/apache/lucene/analysis/icu/segmentation/CompositeBreakIterator.java,1703,true,
17998,org/apache/lucene/analysis/icu/segmentation,lucene,org/apache/lucene/analysis/icu/segmentation/CompositeBreakIterator.java,1703,true,
17998,org/apache/lucene/analysis/icu/segmentation,lucene,org/apache/lucene/analysis/icu/segmentation/CompositeBreakIterator.java,1703,true,
12799,org/apache/lucene/analysis/icu/segmentation,lucene,org/apache/lucene/analysis/icu/segmentation/DefaultICUTokenizerConfig.java,988,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
11775,org/apache/lucene/analysis/icu/segmentation,lucene,org/apache/lucene/analysis/icu/segmentation/ICUTokenizerFactory.java,890,true,
11775,org/apache/lucene/analysis/icu/segmentation,lucene,org/apache/lucene/analysis/icu/segmentation/ICUTokenizerFactory.java,890,true,
12799,org/apache/lucene/analysis/icu/tokenattributes,lucene,org/apache/lucene/analysis/icu/tokenattributes/ScriptAttributeImpl.java,988,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
12202,org/apache/lucene/analysis/in,lucene,org/apache/lucene/analysis/in/IndicNormalizer.java,933,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
17716,org/apache/lucene/analysis/it,lucene,org/apache/lucene/analysis/it/ItalianLightStemmer.java,1631,true,
17716,org/apache/lucene/analysis/it,lucene,org/apache/lucene/analysis/it/ItalianLightStemmer.java,1631,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
12799,org/apache/lucene/analysis/ja,lucene,org/apache/lucene/analysis/ja/Token.java,988,true,
12799,org/apache/lucene/analysis/ja,lucene,org/apache/lucene/analysis/ja/Token.java,988,true,
12799,org/apache/lucene/analysis/ja/dict,lucene,org/apache/lucene/analysis/ja/dict/ConnectionCosts.java,988,true,
12799,org/apache/lucene/analysis/ja/dict,lucene,org/apache/lucene/analysis/ja/dict/UserDictionary.java,988,true,
12799,org/apache/lucene/analysis/ja/dict,lucene,org/apache/lucene/analysis/ja/dict/UserDictionary.java,988,true,
12799,org/apache/lucene/analysis/ja/dict,lucene,org/apache/lucene/analysis/ja/dict/UserDictionary.java,988,true,
12799,org/apache/lucene/analysis/ja/tokenattributes,lucene,org/apache/lucene/analysis/ja/tokenattributes/BaseFormAttributeImpl.java,988,true,
10242,org/apache/lucene/analysis/ja/tokenattributes,lucene,org/apache/lucene/analysis/ja/tokenattributes/InflectionAttributeImpl.java,750,true,
12799,org/apache/lucene/analysis/ja/tokenattributes,lucene,org/apache/lucene/analysis/ja/tokenattributes/PartOfSpeechAttributeImpl.java,988,true,
12799,org/apache/lucene/analysis/ja/tokenattributes,lucene,org/apache/lucene/analysis/ja/tokenattributes/ReadingAttributeImpl.java,988,true,
12799,org/apache/lucene/analysis/ja/util,lucene,org/apache/lucene/analysis/ja/util/CSVUtil.java,988,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
4679,org/apache/lucene/analysis/lv,lucene,org/apache/lucene/analysis/lv/LatvianStemmer.java,7,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
6742,org/apache/lucene/analysis/miscellaneous,lucene,org/apache/lucene/analysis/miscellaneous/WordDelimiterFilterFactory.java,294,true,
17957,org/apache/lucene/analysis/miscellaneous,lucene,org/apache/lucene/analysis/miscellaneous/WordDelimiterIterator.java,1701,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
11019,org/apache/lucene/analysis/morfologik,lucene,org/apache/lucene/analysis/morfologik/MorphosyntacticTagsAttributeImpl.java,832,true,
11019,org/apache/lucene/analysis/morfologik,lucene,org/apache/lucene/analysis/morfologik/MorphosyntacticTagsAttributeImpl.java,832,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
12202,org/apache/lucene/analysis/ngram,lucene,org/apache/lucene/analysis/ngram/NGramTokenFilter.java,933,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
12799,org/apache/lucene/analysis/no,lucene,org/apache/lucene/analysis/no/NorwegianMinimalStemmer.java,988,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
19872,org/apache/lucene/analysis/payloads,lucene,org/apache/lucene/analysis/payloads/FloatEncoder.java,1987,true,
17957,org/apache/lucene/analysis/payloads,lucene,org/apache/lucene/analysis/payloads/IdentityEncoder.java,1701,true,
19872,org/apache/lucene/analysis/payloads,lucene,org/apache/lucene/analysis/payloads/IntegerEncoder.java,1987,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
12799,org/apache/lucene/analysis/phonetic,lucene,org/apache/lucene/analysis/phonetic/PhoneticFilter.java,988,true,
6742,org/apache/lucene/analysis/phonetic,lucene,org/apache/lucene/analysis/phonetic/PhoneticFilterFactory.java,294,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
17716,org/apache/lucene/analysis/pt,lucene,org/apache/lucene/analysis/pt/PortugueseLightStemmer.java,1631,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
12799,org/apache/lucene/analysis/pt,lucene,org/apache/lucene/analysis/pt/PortugueseStemmer.java,988,true,
12799,org/apache/lucene/analysis/pt,lucene,org/apache/lucene/analysis/pt/RSLPStemmerBase.java,988,true,
12799,org/apache/lucene/analysis/pt,lucene,org/apache/lucene/analysis/pt/RSLPStemmerBase.java,988,true,
12799,org/apache/lucene/analysis/pt,lucene,org/apache/lucene/analysis/pt/RSLPStemmerBase.java,988,true,
21846,org/apache/lucene/analysis/query,lucene,org/apache/lucene/analysis/query/QueryAutoStopWordAnalyzer.java,2519,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
19697,org/apache/lucene/analysis/shingle,lucene,org/apache/lucene/analysis/shingle/ShingleFilter.java,1963,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
19865,org/apache/lucene/util,lucene,org/apache/lucene/util/AttributeSource.java,1985,true,
12922,org/apache/lucene/analysis/snowball,lucene,org/apache/lucene/analysis/snowball/SnowballFilter.java,996,true,
4983,org/apache/lucene/analysis/sr,lucene,org/apache/lucene/analysis/sr/SerbianNormalizationFilter.java,50,true,
