F61,F77,F88,F70,
7,1538,1007,1826,
4,510,383,798,
18,7846,3610,8134,
8,7846,3610,8134,
9,7846,3610,8134,
14,7846,3610,8134,
12,7846,3610,8134,
12,7846,3610,8134,
3,2941,1939,3229,
3,2941,1939,3229,
11,7847,3610,8135,
17,3290,2175,3578,
52,7846,3610,8134,
52,7846,3610,8134,
52,7846,3610,8134,
52,7846,3610,8134,
52,7846,3610,8134,
52,7846,3610,8134,
52,7846,3610,8134,
52,7846,3610,8134,
5,2261,1419,2549,
52,7846,3610,8134,
25,7847,3610,8135,
2,506,383,794,
2,506,383,794,
54,7846,3610,8134,
54,7846,3610,8134,
54,7846,3610,8134,
54,7846,3610,8134,
54,7846,3610,8134,
54,7846,3610,8134,
54,7846,3610,8134,
54,7846,3610,8134,
16,1045,707,1333,
16,1045,707,1333,
65,4564,2572,4852,
110,7847,3610,8135,
110,7847,3610,8135,
110,7847,3610,8135,
110,7847,3610,8135,
110,7847,3610,8135,
3,477,370,765,
110,7846,3610,8134,
0,563,404,851,
57,7194,3167,7482,
43,6581,2992,6869,
10,7846,3610,8134,
69,7847,3610,8135,
107,7847,3610,8135,
107,7847,3610,8135,
16,2093,1335,2381,
107,7847,3610,8135,
107,7847,3610,8135,
107,7847,3610,8135,
96,7473,3336,7761,
107,7847,3610,8135,
107,7847,3610,8135,
107,7847,3610,8135,
107,7847,3610,8135,
107,7847,3610,8135,
107,7846,3610,8134,
4,498,378,786,
107,7846,3610,8134,
13,7847,3610,8135,
58,7846,3610,8134,
58,7847,3610,8135,
58,7847,3610,8135,
58,7847,3610,8135,
53,7332,3287,7620,
2,4750,2591,5038,
13,5368,2694,5656,
1,682,446,970,
6,2319,1463,2607,
6,2319,1463,2607,
13,3289,2174,3577,
13,3289,2174,3577,
13,3289,2174,3577,
28,5368,2694,5656,
28,5368,2694,5656,
24,4984,2630,5272,
28,5368,2694,5656,
1,3064,2036,3352,
14,4690,2583,4978,
4,3050,2026,3338,
4,3050,2026,3338,
4,3050,2026,3338,
11,4566,2572,4854,
5,2998,1992,3286,
5,4560,2572,4848,
11,821,512,1109,
14,1967,1260,2255,
23,7847,3610,8135,
7,1380,887,1668,
23,7846,3610,8134,
23,7846,3610,8134,
6,1376,885,1664,
6,1376,885,1664,
23,7847,3610,8135,
16,6112,2882,6400,
23,7847,3610,8135,
3,4216,2447,4504,
1,1045,707,1333,
1,1045,707,1333,
12,1384,894,1672,
7,1307,852,1595,
7,1307,852,1595,
12,1384,894,1672,
12,1384,894,1672,
7,1307,852,1595,
7,2840,1860,3128,
21,7847,3610,8135,
21,7847,3610,8135,
11,5294,2681,5582,
21,7847,3610,8135,
11,5294,2681,5582,
11,5294,2681,5582,
21,7847,3610,8135,
7,7846,3610,8134,
3,3202,2126,3490,
3,3202,2126,3490,
1,2528,1610,2816,
9,7846,3610,8134,
9,7847,3610,8135,
9,7846,3610,8134,
2,5294,2681,5582,
3,7327,3286,7615,
7,7847,3610,8135,
7,7846,3610,8134,
7,7846,3610,8134,
10,7075,3106,7363,
11,7194,3167,7482,
11,7194,3167,7482,
7,7846,3610,8134,
7,7846,3610,8134,
8,5019,2635,5307,
8,5019,2635,5307,
8,5019,2635,5307,
8,5019,2635,5307,
8,5019,2635,5307,
4,5294,2681,5582,
4,5294,2681,5582,
4,5294,2681,5582,
0,584,412,872,
9,7075,3106,7363,
15,7846,3610,8134,
15,7846,3610,8134,
15,7846,3610,8134,
15,7846,3610,8134,
15,7846,3610,8134,
15,7846,3610,8134,
15,7846,3610,8134,
1,2528,1610,2816,
10,7846,3610,8134,
10,7846,3610,8134,
10,7846,3610,8134,
10,7846,3610,8134,
16,7847,3610,8135,
10,7847,3610,8135,
10,7847,3610,8135,
23,7847,3610,8135,
23,7847,3610,8135,
23,7847,3610,8135,
23,7847,3610,8135,
21,7846,3610,8134,
21,7846,3610,8134,
13,6928,3062,7216,
13,7847,3610,8135,
13,7847,3610,8135,
5,7194,3167,7482,
10,7847,3610,8135,
4,4256,2468,4544,
8,7847,3610,8135,
8,7847,3610,8135,
13,7847,3610,8135,
13,7847,3610,8135,
13,7847,3610,8135,
29,2018,1299,2306,
29,2018,1299,2306,
29,2018,1299,2306,
8,7846,3610,8134,
21,7847,3610,8135,
21,7847,3610,8135,
21,7847,3610,8135,
21,7847,3610,8135,
21,7847,3610,8135,
10,6283,2902,6571,
21,7847,3610,8135,
21,7847,3610,8135,
24,3834,2330,4122,
20,3808,2325,4096,
20,3808,2325,4096,
20,3808,2325,4096,
24,3834,2330,4122,
24,3834,2330,4122,
5,7847,3610,8135,
3,3218,2138,3506,
9,7847,3610,8135,
9,7846,3610,8134,
11,4894,2611,5182,
11,4894,2611,5182,
11,4894,2611,5182,
12,7847,3610,8135,
11,4894,2611,5182,
18,7847,3610,8135,
18,7846,3610,8134,
18,7846,3610,8134,
13,7847,3610,8135,
10,7846,3610,8134,
10,7846,3610,8134,
10,7846,3610,8134,
10,7846,3610,8134,
10,7846,3610,8134,
10,7846,3610,8134,
55,7847,3610,8135,
55,7847,3610,8135,
55,7847,3610,8135,
55,7847,3610,8135,
55,7847,3610,8135,
6,7847,3610,8135,
29,6948,3064,7236,
29,6948,3064,7236,
28,6841,3045,7129,
29,6948,3064,7236,
17,3202,2126,3490,
1,569,405,857,
24,5575,2762,5863,
9,1497,983,1785,
29,6948,3064,7236,
29,6948,3064,7236,
29,6948,3064,7236,
29,6948,3064,7236,
29,6948,3064,7236,
18,7847,3610,8135,
18,7847,3610,8135,
8,7846,3610,8134,
6,2123,1349,2411,
16,7846,3610,8134,
24,7846,3610,8134,
24,7846,3610,8134,
18,7847,3610,8135,
18,7846,3610,8134,
18,7847,3610,8135,
6,7847,3610,8135,
0,363,256,651,
0,363,256,651,
0,363,256,651,
0,363,256,651,
0,363,256,651,
0,363,256,651,
0,363,256,651,
0,363,256,651,
0,363,256,651,
0,363,256,651,
0,363,256,651,
0,363,256,651,
11,7846,3610,8134,
11,7847,3610,8135,
9,7847,3610,8135,
6,7847,3610,8135,
2,645,437,933,
13,7847,3610,8135,
13,7847,3610,8135,
22,7846,3610,8134,
21,3931,2352,4219,
43,7847,3610,8135,
39,7847,3610,8135,
9,7847,3610,8135,
8,7847,3610,8135,
9,7846,3610,8134,
57,7847,3610,8135,
15,7846,3610,8134,
220,7847,3610,8135,
69,1723,1144,2011,
220,7847,3610,8135,
220,7847,3610,8135,
220,7847,3610,8135,
220,7847,3610,8135,
220,7847,3610,8135,
220,7847,3610,8135,
220,7847,3610,8135,
220,7847,3610,8135,
220,7847,3610,8135,
48,1273,832,1561,
220,7847,3610,8135,
203,7104,3124,7392,
113,3192,2124,3480,
220,7847,3610,8135,
220,7846,3610,8134,
5,115,69,403,
220,7847,3610,8135,
220,7847,3610,8135,
220,7846,3610,8134,
220,7846,3610,8134,
220,7847,3610,8135,
220,7847,3610,8135,
220,7847,3610,8135,
220,7846,3610,8134,
220,7846,3610,8134,
220,7846,3610,8134,
220,7846,3610,8134,
220,7846,3610,8134,
220,7846,3610,8134,
220,7846,3610,8134,
203,7104,3124,7392,
220,7847,3610,8135,
220,7847,3610,8135,
220,7846,3610,8134,
220,7847,3610,8135,
220,7847,3610,8135,
9,7847,3610,8135,
6,7846,3610,8134,
6,7846,3610,8134,
8,7847,3610,8135,
8,7847,3610,8135,
21,7847,3610,8135,
16,7847,3610,8135,
16,7847,3610,8135,
17,7104,3124,7392,
17,7104,3124,7392,
17,7104,3124,7392,
17,7104,3124,7392,
17,7104,3124,7392,
23,7847,3610,8135,
23,7847,3610,8135,
23,7847,3610,8135,
23,7847,3610,8135,
23,7847,3610,8135,
16,7847,3610,8135,
16,7847,3610,8135,
16,7847,3610,8135,
16,7847,3610,8135,
17,7847,3610,8135,
17,7847,3610,8135,
17,7847,3610,8135,
17,7847,3610,8135,
17,7847,3610,8135,
17,7847,3610,8135,
17,7846,3610,8134,
17,7846,3610,8134,
16,7847,3610,8135,
16,7847,3610,8135,
16,7847,3610,8135,
16,7847,3610,8135,
16,7847,3610,8135,
16,7847,3610,8135,
3,2787,1819,3075,
3,2787,1819,3075,
2,2585,1656,2873,
3,3426,2224,3714,
16,7104,3124,7392,
16,7104,3124,7392,
16,7104,3124,7392,
15,7847,3610,8135,
4,2787,1819,3075,
1,2520,1604,2808,
19,7847,3610,8135,
15,7847,3610,8135,
15,7847,3610,8135,
15,7847,3610,8135,
14,7104,3124,7392,
14,7104,3124,7392,
14,7104,3124,7392,
14,7104,3124,7392,
14,7104,3124,7392,
17,7847,3610,8135,
17,7847,3610,8135,
17,7846,3610,8134,
19,7847,3610,8135,
2,1422,934,1710,
18,7847,3610,8135,
0,66,40,354,
4,2520,1604,2808,
19,2520,1604,2808,
6,7847,3610,8135,
21,7847,3610,8135,
1,484,375,772,
27,7846,3610,8134,
27,7846,3610,8134,
27,7846,3610,8134,
50,7847,3610,8135,
6,484,375,772,
6,484,375,772,
50,7846,3610,8134,
1,484,375,772,
11,7847,3610,8135,
46,7847,3610,8135,
47,7847,3610,8135,
47,7846,3610,8134,
8,484,375,772,
27,7846,3610,8134,
11,3673,2309,3961,
25,7847,3610,8135,
7,2527,1610,2815,
7,2527,1610,2815,
37,7847,3610,8135,
47,7846,3610,8134,
16,484,375,772,
47,7847,3610,8135,
18,7846,3610,8134,
27,7847,3610,8135,
27,7847,3610,8135,
25,7847,3610,8135,
25,7846,3610,8134,
65,7847,3610,8135,
15,484,375,772,
14,471,368,759,
53,7847,3610,8135,
53,7847,3610,8135,
53,7847,3610,8135,
15,7846,3610,8134,
11,7847,3610,8135,
14,7847,3610,8135,
14,7847,3610,8135,
10,7847,3610,8135,
15,7847,3610,8135,
15,7847,3610,8135,
15,7847,3610,8135,
19,484,375,772,
95,7847,3610,8135,
19,484,375,772,
8,484,375,772,
95,7847,3610,8135,
44,4296,2486,4584,
61,7847,3610,8135,
61,7847,3610,8135,
61,7847,3610,8135,
45,7846,3610,8134,
24,7846,3610,8134,
54,7842,3567,8130,
20,7722,3461,8010,
4,484,375,772,
4,484,375,772,
26,7847,3610,8135,
47,7846,3610,8134,
21,2511,1601,2799,
14,7847,3610,8135,
19,330,217,618,
19,330,217,618,
16,259,145,547,
24,2631,1677,2919,
14,889,565,1177,
51,7846,3610,8134,
51,7846,3610,8134,
51,7847,3610,8135,
24,7847,3610,8135,
2,484,375,772,
15,2520,1604,2808,
23,7847,3610,8135,
1,515,385,803,
1,515,385,803,
1,515,385,803,
1,515,385,803,
10,7847,3610,8135,
5,608,420,896,
1,458,357,746,
5,608,420,896,
33,7847,3610,8135,
29,7847,3610,8135,
7,7846,3610,8134,
7,7846,3610,8134,
7,7846,3610,8134,
28,7846,3610,8134,
30,2522,1607,2810,
36,2631,1677,2919,
7,303,189,591,
15,484,375,772,
2,201,111,489,
62,7847,3610,8135,
33,2536,1617,2824,
92,7847,3610,8135,
92,7847,3610,8135,
92,7847,3610,8135,
92,7847,3610,8135,
13,7847,3610,8135,
0,7847,3610,8135,
0,7847,3610,8135,
0,7847,3610,8135,
0,7847,3610,8135,
0,7847,3610,8135,
0,7847,3610,8135,
0,7847,3610,8135,
0,7847,3610,8135,
0,7847,3610,8135,
0,7847,3610,8135,
0,7847,3610,8135,
0,7847,3610,8135,
0,7847,3610,8135,
0,7847,3610,8135,
0,7847,3610,8135,
0,7847,3610,8135,
0,7847,3610,8135,
0,7847,3610,8135,
0,7847,3610,8135,
0,7847,3610,8135,
0,7847,3610,8135,
0,7847,3610,8135,
0,7847,3610,8135,
0,7847,3610,8135,
0,7847,3610,8135,
0,7847,3610,8135,
0,7847,3610,8135,
0,7847,3610,8135,
0,7847,3610,8135,
0,7847,3610,8135,
0,7847,3610,8135,
0,7847,3610,8135,
0,7847,3610,8135,
0,7847,3610,8135,
0,7847,3610,8135,
0,7847,3610,8135,
0,7847,3610,8135,
0,7847,3610,8135,
0,7847,3610,8135,
0,7847,3610,8135,
0,7847,3610,8135,
0,7847,3610,8135,
0,7847,3610,8135,
0,7847,3610,8135,
0,7847,3610,8135,
0,7847,3610,8135,
0,7847,3610,8135,
0,7847,3610,8135,
0,7847,3610,8135,
0,7847,3610,8135,
0,7847,3610,8135,
0,7847,3610,8135,
0,7847,3610,8135,
0,7847,3610,8135,
0,7847,3610,8135,
0,7847,3610,8135,
0,7847,3610,8135,
0,7847,3610,8135,
0,7847,3610,8135,
0,7847,3610,8135,
0,7847,3610,8135,
0,7847,3610,8135,
0,7847,3610,8135,
0,7847,3610,8135,
0,7847,3610,8135,
